accession,has_2cu,n_cu,cu_dist,cu_dist_ok,n_coord_his,his_ok,min_plddt,plddt_ok,canonical,his_positions
A0AAV1FWW4,True,2,4.09,True,6,True,97.5,True,True,"182,205,214,366,370,393"
A0AAV1H1T1,True,2,3.85,True,6,True,95.5,True,True,"187,209,218,367,371,394"
A0AAV1HKY4,True,2,3.74,True,6,True,97.5,True,True,"182,205,214,367,371,394"
A0AAV1N112,True,2,3.72,True,6,True,97.8,True,True,"182,205,214,367,371,394"
A0AAV1N299,True,2,3.82,True,6,True,97.4,True,True,"183,206,215,368,372,395"
A0AAV1N484,True,2,4.0,True,6,True,96.1,True,True,"188,210,219,368,372,395"
A0AAV1P4H2,True,2,3.92,True,6,True,94.2,True,True,"174,190,199,345,349,372"
A0AAV1P646,True,2,4.15,True,6,True,97.4,True,True,"182,205,214,366,370,393"
A0AAV1PBZ1,True,2,4.04,True,6,True,97.2,True,True,"180,203,212,364,368,391"
A0AAV1RPP7,True,2,3.76,True,6,True,91.8,True,True,"147,167,176,304,308,339"
A0AAV1SH10,True,2,3.93,True,6,True,90.0,True,True,"169,190,199,321,325,355"
A0AAV1SIL4,True,2,3.95,True,6,True,92.2,True,True,"168,189,198,319,323,353"
A0AAV1SJN9,True,2,3.95,True,6,True,91.2,True,True,"169,190,199,321,325,355"
A0AAV1SKZ2,True,2,3.77,True,6,True,90.9,True,True,"168,189,198,323,327,357"
A0AAV1T0B6,True,2,40.57,False,0,False,0,False,False,
A0AAV1UFK2,True,2,3.78,True,6,True,95.7,True,True,"91,101,110,250,254,276"
A0AAV1UU79,True,2,3.75,True,6,True,97.3,True,True,"65,75,84,223,227,249"
A0AAV1UUI4,True,2,3.83,True,6,True,94.7,True,True,"65,75,84,224,228,250"
A0AAV1WJ01,True,2,3.91,True,6,True,89.4,True,True,"186,207,216,335,339,369"
A0AAV1WJ15,True,2,3.87,True,6,True,90.3,True,True,"123,144,153,272,276,306"
A0AAV1WJ25,True,2,3.82,True,6,True,91.2,True,True,"212,233,242,361,365,395"
A0AAV1WJ98,True,2,3.88,True,6,True,85.0,True,True,"176,197,206,325,329,359"
A0AAV1WJU8,True,2,3.86,True,6,True,90.5,True,True,"120,141,150,269,273,303"
A0AAV1WJY0,True,2,3.9,True,6,True,91.4,True,True,"186,209,218,347,351,383"
A0AAV1WK00,True,2,3.97,True,6,True,91.1,True,True,"186,209,218,347,351,383"
A0AAV1WK02,True,2,3.81,True,6,True,89.7,True,True,"123,144,153,272,276,306"
A0AAV1WK21,True,2,3.82,True,6,True,91.8,True,True,"123,144,153,272,276,306"
A0AAV2CAH3,True,2,3.92,True,6,True,92.2,True,True,"153,173,182,302,306,336"
A0AAV2CAH8,True,2,3.91,True,6,True,94.1,True,True,"163,183,192,312,316,346"
A0AAV2CCA7,True,2,3.85,True,6,True,95.2,True,True,"157,177,186,307,311,341"
A0AAV2CJ11,True,2,2.34,False,3,False,55.9,False,False,"37,70,71"
A0AAV2CJ23,True,2,2.54,False,3,False,59.3,False,False,"33,66,67"
A0AAV2DU16,True,2,4.1,True,6,True,91.3,True,True,"186,207,216,339,343,373"
A0AAV2DUU7,True,2,4.08,True,6,True,93.9,True,True,"189,210,219,344,348,378"
A0AAV2EGR3,True,2,4.09,True,6,True,94.8,True,True,"161,181,190,311,315,345"
A0AAV2FHY5,True,2,3.81,True,6,True,93.2,True,True,"182,204,213,343,347,377"
A0AAV2FI49,True,2,4.03,True,6,True,94.7,True,True,"158,179,188,310,314,344"
A0AAV2FI73,True,2,3.88,True,6,True,93.8,True,True,"160,181,190,313,317,347"
A0AAV2FIX1,True,2,3.83,True,6,True,92.2,True,True,"178,198,207,333,337,367"
A0AAV2FJC1,True,2,3.93,True,6,True,93.3,True,True,"174,195,204,327,331,361"
A0AAV2FJU7,True,2,3.89,True,6,True,91.3,True,True,"174,195,204,328,332,362"
A0AAV2H9A7,True,2,2.86,True,2,False,48.4,False,False,"47,66"
A0AAV2I325,True,2,43.53,False,3,False,85.2,True,False,"60,78,87"
A0AAV2IBA7,True,2,3.84,True,6,True,90.2,True,True,"149,158,167,279,283,306"
A0AAV2ID48,True,2,8.49,False,3,False,94.6,True,False,"63,67,90"
A0AAV2IQW6,True,2,3.9,True,6,True,87.8,True,True,"91,101,110,224,228,251"
A0AAV2J037,True,2,4.09,True,6,True,97.7,True,True,"182,205,214,366,370,393"
A0AAV2J9S7,True,2,4.08,True,6,True,96.8,True,True,"171,194,203,355,359,382"
A0AAV2JZN2,True,2,3.86,True,6,True,95.5,True,True,"187,209,218,367,371,394"
A0AAV2KRH7,True,2,3.77,True,6,True,97.4,True,True,"183,206,215,368,372,395"
A0AAV2LM82,True,2,3.66,True,6,True,97.7,True,True,"186,209,218,371,375,398"
A0AAV2QBX0,True,2,26.08,False,3,False,73.5,True,False,"117,123,203"
A0AAV2QDB1,True,2,1.78,False,0,False,0,False,False,
A0AAV2R3N2,True,2,21.25,False,3,False,81.6,True,False,"68,72,101"
A0AAV2SB49,True,2,2.82,True,3,False,90.7,True,False,"11,15,46"
A0AAV2T9N0,True,2,4.55,True,5,False,71.0,True,False,"231,260,269,475,498"
A0AAV2VYF3,True,2,4.38,True,5,False,92.5,True,False,"62,80,207,211,246"
A0AAV2YAN2,True,2,4.03,True,6,True,91.4,True,True,"63,73,82,222,226,248"
A0AAV2YI36,True,2,3.7,True,6,True,90.3,True,True,"77,87,96,250,254,276"
A0AAV2YL68,True,2,4.04,True,6,True,93.9,True,True,"13,23,32,131,135,157"
A0AAV2YLR3,True,2,3.7,True,6,True,95.2,True,True,"78,88,97,251,255,277"
A0AAV2YMG5,True,2,3.13,True,2,False,69.3,False,False,"70,89"
A0AAV2YQR1,True,2,21.58,False,3,False,96.9,True,False,"188,192,214"
A0AAV2YTA9,True,2,3.88,True,6,True,93.7,True,True,"62,72,81,225,229,251"
A0AAV2Z0Q5,True,2,3.96,True,6,True,93.0,True,True,"67,77,86,237,241,263"
A0AAV2Z294,True,2,4.18,True,6,True,89.9,True,True,"28,38,47,201,205,227"
A0AAV2Z3L5,True,2,3.76,True,6,True,96.1,True,True,"68,78,87,227,231,253"
A0AAV2Z5P0,True,2,4.09,True,6,True,96.7,True,True,"70,80,89,235,239,261"
A0AAV2Z9U8,True,2,27.3,False,3,False,86.3,True,False,"191,238,242"
A0AAV2ZA52,True,2,4.02,True,6,True,94.7,True,True,"121,131,140,281,285,307"
A0AAV2ZC05,True,2,3.97,True,6,True,95.8,True,True,"104,114,123,265,269,291"
A0AAV2ZDU1,True,2,3.96,True,6,True,94.9,True,True,"64,74,83,236,240,262"
A0AAV2ZEZ8,True,2,5.11,True,5,False,41.0,False,False,"80,218,222,244,412"
A0AAV2ZL06,True,2,5.75,False,3,False,82.0,True,False,"65,75,84"
A0AAV2ZM57,True,2,4.05,True,6,True,94.2,True,True,"175,196,205,351,355,378"
A0AAV3ANS4,True,2,3.73,True,6,True,95.7,True,True,"188,210,219,368,372,395"
A0AAV3AQX7,True,2,3.99,True,6,True,95.2,True,True,"158,181,190,343,347,370"
A0AAV3ARD3,True,2,3.85,True,6,True,94.0,True,True,"171,192,201,347,351,374"
A0AAV3B0N1,True,2,3.97,True,6,True,97.4,True,True,"194,217,226,379,383,406"
A0AAV3B309,True,2,4.1,True,6,True,90.6,True,True,"63,85,94,246,250,273"
A0AAV3PS78,True,2,4.47,True,6,True,92.2,True,True,"194,219,228,361,365,401"
A0AAV3Q0Z4,True,2,3.83,True,6,True,92.5,True,True,"186,207,216,339,343,373"
A0AAV3QTV2,True,2,4.06,True,6,True,93.0,True,True,"192,216,225,354,358,392"
A0AAV3RBK1,True,2,3.81,True,6,True,92.2,True,True,"175,196,205,327,331,361"
A0AAV3RC73,True,2,4.56,True,6,True,93.3,True,True,"198,222,231,372,376,405"
A0AAV3X2D7,True,2,4.11,True,6,True,88.8,True,True,"63,84,93,237,241,263"
A0AAV3Y3A3,True,2,3.0,True,1,False,70.7,True,False,17
A0AAV3ZSK9,True,2,4.6,True,3,False,87.8,True,False,"146,150,173"
A0AAV4B738,True,2,3.81,True,6,True,91.1,True,True,"209,218,227,339,343,366"
A0AAV4F8E5,True,2,3.88,True,6,True,86.0,True,True,"91,101,110,218,222,245"
A0AAV4HL71,True,2,3.87,True,6,True,88.2,True,True,"157,166,175,287,291,314"
A0AAV4IQ38,True,2,23.88,False,2,False,91.7,True,False,"468,490"
A0AAV4JTX0,True,2,30.49,False,3,False,71.3,True,False,"144,194,216"
A0AAV4JUX5,True,2,5.6,False,2,False,81.7,True,False,"14,36"
A0AAV4KD62,True,2,4.13,True,6,True,95.5,True,True,"39,55,64,200,204,226"
A0AAV4KS32,True,2,4.02,True,6,True,94.6,True,True,"38,54,63,190,194,216"
A0AAV4PWM4,True,2,2.98,True,0,False,0,False,False,
A0AAV4PYT2,True,2,18.72,False,1,False,66.6,False,False,44
A0AAV5AL26,True,2,4.06,True,6,True,97.6,True,True,"48,56,65,201,205,244"
A0AAV5C2Y6,True,2,3.98,True,6,True,95.1,True,True,"166,187,196,318,322,352"
A0AAV5C374,True,2,15.11,False,3,False,75.8,True,False,"48,69,78"
A0AAV5C3U7,True,2,4.17,True,6,True,89.4,True,True,"151,172,181,304,308,338"
A0AAV5C461,True,2,3.51,True,6,True,93.8,True,True,"164,185,194,316,320,350"
A0AAV5C4W7,True,2,3.5,True,6,True,90.9,True,True,"167,188,197,319,323,353"
A0AAV5CTB7,True,2,3.71,True,3,False,83.4,True,False,"34,38,68"
A0AAV5CUA3,True,2,4.0,True,6,True,89.2,True,True,"166,187,196,325,329,359"
A0AAV5CUF9,True,2,16.58,False,4,False,75.9,True,False,"84,167,188,197"
A0AAV5D8P6,True,2,4.1,True,6,True,84.0,True,True,"168,189,198,320,324,354"
A0AAV5D987,True,2,3.99,True,6,True,89.3,True,True,"168,189,198,321,325,355"
A0AAV5DGW2,True,2,3.83,True,6,True,92.0,True,True,"120,156,165,299,303,342"
A0AAV5E484,True,2,3.75,True,6,True,93.4,True,True,"165,186,195,317,321,351"
A0AAV5E4Y4,True,2,22.45,False,4,False,73.5,True,False,"271,275,305,317"
A0AAV5E5M2,True,2,8.19,False,2,False,74.0,True,False,"114,123"
A0AAV5EVD3,True,2,14.02,False,3,False,90.7,True,False,"165,186,195"
A0AAV5EVG4,True,2,5.12,True,3,False,75.0,True,False,"34,38,68"
A0AAV5EZW6,True,2,3.92,True,6,True,91.7,True,True,"168,189,198,321,325,355"
A0AAV5FUW4,True,2,3.82,True,6,True,89.4,True,True,"161,197,206,340,344,383"
A0AAV5G052,True,2,3.71,True,6,True,95.2,True,True,"169,190,199,320,324,354"
A0AAV5IQU0,True,2,3.92,True,6,True,90.6,True,True,"175,196,205,327,331,361"
A0AAV5SIS3,True,2,16.72,False,1,False,81.8,True,False,15
A0AAV5ST96,True,2,4.05,True,6,True,88.8,True,True,"152,162,171,293,297,320"
A0AAV5T4N0,True,2,4.31,True,6,True,88.6,True,True,"264,274,283,405,409,432"
A0AAV5TAE6,True,2,4.02,True,6,True,95.6,True,True,"57,67,76,197,201,224"
A0AAV5TB08,True,2,4.25,True,6,True,91.4,True,True,"124,134,143,265,269,292"
A0AAV5TCG8,True,2,4.17,True,6,True,88.5,True,True,"34,44,53,172,176,199"
A0AAV5TPF9,True,2,4.1,True,6,True,91.5,True,True,"147,156,165,283,287,310"
A0AAV5TW37,True,2,4.22,True,6,True,94.0,True,True,"144,154,163,285,289,312"
A0AAV5TWJ0,True,2,4.11,True,6,True,92.5,True,True,"157,163,172,300,304,327"
A0AAV5V305,True,2,4.05,True,6,True,92.7,True,True,"123,133,142,263,267,290"
A0AAV5VBP9,True,2,4.07,True,6,True,90.5,True,True,"152,162,171,293,297,320"
A0AAV5VKD6,True,2,4.16,True,6,True,92.7,True,True,"122,132,141,263,267,290"
A0AAV5VKK5,True,2,4.36,True,6,True,90.8,True,True,"263,273,282,404,408,431"
A0AAV5VUR0,True,2,4.11,True,6,True,92.1,True,True,"58,68,77,198,202,225"
A0AAV5VZB7,True,2,4.21,True,6,True,93.7,True,True,"148,157,166,284,288,311"
A0AAV5WAY5,True,2,4.07,True,6,True,92.2,True,True,"163,169,178,306,310,333"
A0AAV5WB57,True,2,4.16,True,6,True,90.9,True,True,"170,180,189,311,315,338"
A0AAV6FFQ9,True,2,10.5,False,4,False,80.6,True,False,"140,144,167,196"
A0AAV6GAX8,True,2,4.11,True,6,True,97.5,True,True,"182,205,214,366,370,393"
A0AAV6H7X6,True,2,3.95,True,6,True,96.3,True,True,"139,161,170,319,323,346"
A0AAV6HW47,True,2,3.89,True,6,True,92.6,True,True,"181,202,211,333,337,367"
A0AAV6LBJ8,True,2,3.76,True,6,True,92.6,True,True,"177,198,207,329,333,363"
A0AAV6LBV0,True,2,5.16,True,5,False,36.5,False,False,"177,186,310,314,344"
A0AAV6M075,True,2,3.81,True,6,True,91.1,True,True,"158,179,188,310,314,344"
A0AAV6MNP7,True,2,3.67,True,6,True,92.5,True,True,"157,177,186,308,312,342"
A0AAV6MPW7,True,2,3.67,True,6,True,93.2,True,True,"151,171,180,302,306,336"
A0AAV6PZD6,True,2,4.12,True,6,True,97.6,True,True,"182,205,214,366,370,393"
A0AAV6QBS0,True,2,3.74,True,6,True,97.5,True,True,"188,211,220,373,377,400"
A0AAV6QV07,True,2,3.89,True,6,True,97.5,True,True,"183,206,215,368,372,395"
A0AAV6RCW8,True,2,3.86,True,6,True,96.7,True,True,"186,208,217,366,370,393"
A0AAV6SET8,True,2,4.05,True,6,True,97.2,True,True,"171,194,203,355,359,382"
A0AAV6W4D0,True,2,3.79,True,6,True,84.7,True,True,"178,199,208,326,330,360"
A0AAV6W7X4,True,2,3.88,True,6,True,91.9,True,True,"184,205,214,335,339,368"
A0AAV6W8L2,True,2,3.97,True,6,True,91.7,True,True,"181,202,211,332,336,365"
A0AAV6WUS6,True,2,3.78,True,6,True,90.5,True,True,"185,206,215,336,340,371"
A0AAV6X330,True,2,3.78,True,6,True,91.6,True,True,"173,194,203,325,329,359"
A0AAV6X6T9,True,2,27.05,False,4,False,54.0,False,False,"173,194,203,362"
A0AAV6XAP9,True,2,3.83,True,6,True,85.5,True,True,"43,64,73,195,199,229"
A0AAV6XU46,True,2,3.76,True,6,True,86.5,True,True,"192,213,222,341,345,375"
A0AAV6XV19,True,2,3.19,True,3,False,86.5,True,False,"113,134,143"
A0AAV6XVW6,True,2,3.77,True,6,True,84.0,True,True,"176,197,206,325,329,359"
A0AAV6XZU2,True,2,3.82,True,6,True,91.5,True,True,"172,193,202,324,328,358"
A0AAV6Y0Z5,True,2,3.89,True,5,False,79.9,True,False,"181,190,311,315,346"
A0AAV6Y1F0,True,2,3.63,True,6,True,89.7,True,True,"178,199,208,327,331,361"
A0AAV6Y2K4,True,2,3.82,True,6,True,83.6,True,True,"194,215,224,347,351,381"
A0AAV6Y5F3,True,2,9.02,False,3,False,84.1,True,False,"67,71,101"
A0AAV6YVT0,True,2,2.14,False,3,False,27.5,False,False,"172,193,202"
A0AAV6YVU6,True,2,5.15,True,3,False,26.2,False,False,"205,226,235"
A0AAV7A7P3,True,2,2.25,False,3,False,30.1,False,False,"172,193,202"
A0AAV7AKK6,True,2,3.86,True,6,True,91.5,True,True,"174,195,204,351,355,378"
A0AAV7AKK8,True,2,4.04,True,3,False,91.7,True,False,"175,196,205"
A0AAV7CMP1,True,2,3.8,True,6,True,95.5,True,True,"189,211,220,369,373,396"
A0AAV7DG22,True,2,4.03,True,6,True,97.1,True,True,"194,217,226,379,383,406"
A0AAV7E4A4,True,2,4.04,True,6,True,89.4,True,True,"205,225,234,360,364,393"
A0AAV7E4W5,True,2,3.87,True,6,True,89.2,True,True,"246,266,275,398,402,431"
A0AAV7EM17,True,2,3.81,True,6,True,90.0,True,True,"163,183,192,313,317,347"
A0AAV7EML1,True,2,3.81,True,6,True,89.9,True,True,"331,351,360,481,485,515"
A0AAV7ER32,True,2,3.69,True,6,True,90.7,True,True,"199,219,228,349,353,383"
A0AAV7EZ80,True,2,4.07,True,6,True,90.9,True,True,"184,205,214,336,340,370"
A0AAV7F0A6,True,2,4.02,True,6,True,89.8,True,True,"194,215,224,346,350,380"
A0AAV7G5I4,True,2,3.97,True,0,False,0,False,False,
A0AAV7G994,True,2,3.91,True,6,True,92.0,True,True,"168,189,198,319,323,353"
A0AAV7GC29,True,2,3.85,True,6,True,92.2,True,True,"167,189,198,319,323,353"
A0AAV7GE37,True,2,3.95,True,6,True,94.2,True,True,"167,188,197,319,323,353"
A0AAV7JPI2,True,2,3.92,True,6,True,90.8,True,True,"168,187,196,384,388,426"
A0AAV7NJ16,True,2,3.94,True,6,True,96.5,True,True,"193,215,224,373,377,400"
A0AAV7NUV3,True,2,3.95,True,6,True,97.2,True,True,"181,208,217,369,373,396"
A0AAV7NZD3,True,2,36.84,False,2,False,66.1,False,False,"154,246"
A0AAV7NZJ4,True,2,24.42,False,4,False,66.0,False,False,"174,194,203,235"
A0AAV7P288,True,2,4.04,True,6,True,96.6,True,True,"174,195,204,352,356,379"
A0AAV7P2D4,True,2,4.02,True,6,True,97.8,True,True,"174,195,204,352,356,379"
A0AAV7P3B6,True,2,4.09,True,3,False,82.9,True,False,"174,195,204"
A0AAV7P3W7,True,2,3.39,True,3,False,73.8,True,False,"668,688,697"
A0AAV7W153,True,2,3.94,True,6,True,97.5,True,True,"190,213,222,375,379,402"
A0AAV8P7P5,True,2,4.26,True,6,True,72.7,True,True,"19,34,43,165,169,199"
A0AAV8PEK4,True,2,2.83,True,4,False,41.3,False,False,"74,192,196,226"
A0AAV8Q501,True,2,4.07,True,6,True,94.3,True,True,"168,189,198,321,325,354"
A0AAV8Q7T1,True,2,3.41,True,3,False,87.9,True,False,"23,27,56"
A0AAV8QBQ6,True,2,3.89,True,6,True,94.4,True,True,"177,198,207,329,333,363"
A0AAV8QF87,True,2,4.07,True,6,True,95.4,True,True,"166,187,196,319,323,352"
A0AAV8QV23,True,2,3.78,True,6,True,89.8,True,True,"150,170,179,299,303,333"
A0AAV8REC8,True,2,3.98,True,6,True,92.5,True,True,"174,195,204,326,330,360"
A0AAV8T166,True,2,3.77,True,6,True,90.9,True,True,"128,149,158,281,285,315"
A0AAV8T4D0,True,2,4.01,True,6,True,91.0,True,True,"174,195,204,326,330,360"
A0AAV8T5G7,True,2,3.89,True,6,True,91.9,True,True,"174,195,204,327,331,361"
A0AAV9AZV8,True,2,3.93,True,6,True,92.3,True,True,"164,184,193,314,318,348"
A0AAV9B0B5,True,2,3.9,True,6,True,92.8,True,True,"174,194,203,325,329,359"
A0AAV9BVQ4,True,2,3.96,True,6,True,90.7,True,True,"177,198,207,329,333,363"
A0AAV9BXJ3,True,2,3.94,True,6,True,90.8,True,True,"177,198,207,329,333,363"
A0AAV9CA53,True,2,3.95,True,6,True,90.1,True,True,"177,191,200,320,324,354"
A0AAV9DPP7,True,2,3.94,True,6,True,93.8,True,True,"130,150,159,280,284,314"
A0AAV9DQ84,True,2,3.86,True,6,True,91.7,True,True,"116,137,146,268,272,302"
A0AAV9DQH4,True,2,4.17,True,6,True,79.1,True,True,"67,88,97,219,223,253"
A0AAV9DQI7,True,2,4.11,True,6,True,57.9,False,False,"19,39,48,135,139,165"
A0AAV9DSD6,True,2,3.94,True,6,True,91.7,True,True,"177,198,207,329,333,363"
A0AAV9DSK6,True,2,3.87,True,6,True,92.5,True,True,"181,202,211,333,337,367"
A0AAV9FHM4,True,2,3.88,True,6,True,87.0,True,True,"79,99,108,229,233,263"
A0AAV9FIQ9,True,2,9.74,False,3,False,82.8,True,False,"262,266,296"
A0AAV9FJX0,True,2,3.9,True,6,True,92.9,True,True,"190,210,219,341,345,375"
A0AAV9FKL6,True,2,3.97,True,6,True,92.7,True,True,"163,183,192,313,317,347"
A0AAV9FM47,True,2,3.85,True,6,True,92.6,True,True,"180,201,210,332,336,366"
A0AAV9FMH7,True,2,3.94,True,6,True,91.2,True,True,"177,198,207,329,333,363"
A0AAV9G2J4,True,2,4.22,True,6,True,98.4,True,True,"76,84,93,226,230,260"
A0AAV9G352,True,2,3.85,True,6,True,97.0,True,True,"80,88,97,214,218,241"
A0AAV9G4I9,True,2,4.03,True,6,True,98.3,True,True,"111,119,128,295,299,323"
A0AAV9G5V3,True,2,4.12,True,6,True,98.0,True,True,"79,93,102,227,231,257"
A0AAV9G669,True,2,3.92,True,6,True,95.8,True,True,"86,94,103,254,258,284"
A0AAV9G6D4,True,2,3.96,True,6,True,98.5,True,True,"112,120,129,282,286,310"
A0AAV9G6Z5,True,2,4.43,True,6,True,82.6,True,True,"80,104,113,276,280,312"
A0AAV9G7I8,True,2,4.21,True,6,True,96.0,True,True,"75,85,94,225,229,261"
A0AAV9G7K8,True,2,3.97,True,6,True,93.4,True,True,"82,90,99,216,220,243"
A0AAV9GAI2,True,2,4.36,True,6,True,95.9,True,True,"111,119,128,285,289,312"
A0AAV9GCS2,True,2,4.11,True,6,True,94.5,True,True,"98,106,115,232,236,259"
A0AAV9GE37,True,2,4.03,True,6,True,97.5,True,True,"78,88,97,226,230,256"
A0AAV9GE59,True,2,4.07,True,6,True,98.2,True,True,"89,97,106,221,225,248"
A0AAV9GEE9,True,2,4.41,True,6,True,92.5,True,True,"131,139,148,300,304,328"
A0AAV9GF68,True,2,3.97,True,6,True,98.0,True,True,"74,82,91,208,212,235"
A0AAV9GFC7,True,2,4.03,True,6,True,97.8,True,True,"142,150,159,327,331,355"
A0AAV9GFL8,True,2,4.04,True,6,True,86.8,True,True,"77,112,121,342,346,371"
A0AAV9GFY6,True,2,4.08,True,6,True,95.5,True,True,"103,111,120,285,289,313"
A0AAV9GGJ3,True,2,4.0,True,6,True,97.8,True,True,"113,121,130,293,297,321"
A0AAV9GH02,True,2,4.01,True,6,True,97.6,True,True,"80,90,99,233,237,262"
A0AAV9GH49,True,2,4.01,True,6,True,87.1,True,True,"73,106,115,292,296,331"
A0AAV9GI39,True,2,4.16,True,6,True,97.8,True,True,"127,135,144,310,314,338"
A0AAV9GJ60,True,2,4.11,True,6,True,98.1,True,True,"80,88,97,233,237,263"
A0AAV9GKC3,True,2,4.28,True,6,True,96.1,True,True,"119,127,136,302,306,330"
A0AAV9GKY7,True,2,3.52,True,6,True,97.8,True,True,"71,79,88,205,209,232"
A0AAV9GL33,True,2,4.24,True,6,True,97.9,True,True,"123,131,140,300,304,327"
A0AAV9GLL4,True,2,3.9,True,6,True,98.5,True,True,"83,91,100,216,220,243"
A0AAV9GLN7,True,2,4.21,True,6,True,97.9,True,True,"122,130,139,307,311,335"
A0AAV9GLX0,True,2,4.64,True,6,True,96.0,True,True,"110,118,127,283,287,310"
A0AAV9GMH2,True,2,4.08,True,6,True,86.9,True,True,"52,73,82,277,281,321"
A0AAV9GMT2,True,2,3.6,True,6,True,96.0,True,True,"97,105,114,232,236,259"
A0AAV9GMT8,True,2,4.61,True,6,True,92.8,True,True,"123,131,140,303,307,331"
A0AAV9GQ68,True,2,4.09,True,6,True,98.5,True,True,"109,117,126,296,300,324"
A0AAV9GQH8,True,2,4.03,True,6,True,98.3,True,True,"120,128,137,306,310,334"
A0AAV9GQQ3,True,2,4.16,True,6,True,97.3,True,True,"113,121,130,292,296,320"
A0AAV9GQR2,True,2,3.83,True,6,True,94.0,True,True,"82,90,99,220,224,247"
A0AAV9GQZ8,True,2,3.85,True,6,True,98.2,True,True,"82,90,99,216,220,243"
A0AAV9GRP9,True,2,3.93,True,6,True,98.4,True,True,"122,130,139,308,312,336"
A0AAV9GSE5,True,2,4.29,True,6,True,90.4,True,True,"81,105,114,278,282,313"
A0AAV9GST8,True,2,4.13,True,6,True,94.1,True,True,"79,92,101,226,230,261"
A0AAV9GWB4,True,2,3.82,True,6,True,87.4,True,True,"69,102,111,307,311,337"
A0AAV9GWL6,True,2,4.05,True,6,True,95.9,True,True,"103,111,120,284,288,312"
A0AAV9GWZ3,True,2,4.0,True,6,True,97.1,True,True,"79,89,98,229,233,258"
A0AAV9GYC2,True,2,4.08,True,6,True,81.1,True,True,"88,113,122,283,287,312"
A0AAV9H0Z4,True,2,4.16,True,6,True,96.1,True,True,"125,133,142,327,331,355"
A0AAV9H153,True,2,4.05,True,6,True,76.8,True,True,"65,93,102,272,276,301"
A0AAV9H1R6,True,2,20.96,False,3,False,60.9,False,False,"155,215,219"
A0AAV9H1S9,True,2,4.04,True,6,True,97.4,True,True,"102,110,119,270,274,298"
A0AAV9H3L9,True,2,4.12,True,6,True,97.3,True,True,"76,84,93,222,226,255"
A0AAV9H3R4,True,2,4.22,True,6,True,89.7,True,True,"23,31,40,158,162,185"
A0AAV9H4Y7,True,2,4.28,True,6,True,81.4,True,True,"63,92,101,260,264,287"
A0AAV9H5N3,True,2,4.12,True,6,True,97.0,True,True,"95,103,112,229,233,256"
A0AAV9H6A4,True,2,4.03,True,6,True,98.5,True,True,"111,119,128,290,294,318"
A0AAV9H7L1,True,2,3.99,True,3,False,74.7,True,False,"73,98,107"
A0AAV9HDW3,True,2,4.09,True,6,True,97.4,True,True,"78,86,95,227,231,257"
A0AAV9HFW5,True,2,4.12,True,6,True,97.8,True,True,"92,100,109,224,228,251"
A0AAV9HGX2,True,2,3.99,True,6,True,96.4,True,True,"102,110,119,279,283,307"
A0AAV9HJ01,True,2,4.46,True,6,True,72.8,True,True,"70,98,107,276,280,305"
A0AAV9HJ72,True,2,4.29,True,6,True,97.3,True,True,"123,131,140,306,310,334"
A0AAV9HKI4,True,2,3.96,True,6,True,97.1,True,True,"125,133,142,306,310,334"
A0AAV9HL35,True,2,3.61,True,6,True,97.0,True,True,"80,88,97,216,220,243"
A0AAV9HP34,True,2,3.98,True,6,True,77.8,True,True,"101,125,134,286,290,316"
A0AAV9HQU8,True,2,4.13,True,6,True,96.7,True,True,"86,94,103,249,253,279"
A0AAV9HUP8,True,2,4.47,True,6,True,94.2,True,True,"120,128,137,304,308,332"
A0AAV9HZ49,True,2,4.07,True,6,True,97.9,True,True,"109,117,126,290,294,318"
A0AAV9HZR5,True,2,3.58,True,6,True,97.8,True,True,"73,81,90,207,211,234"
A0AAV9HZS2,True,2,4.19,True,6,True,98.4,True,True,"96,104,113,266,270,294"
A0AAV9I0V0,True,2,3.96,True,6,True,95.4,True,True,"111,119,128,245,249,272"
A0AAV9I382,True,2,4.15,True,6,True,81.9,True,True,"101,125,134,305,309,343"
A0AAV9I5B0,True,2,3.93,True,6,True,98.0,True,True,"83,91,100,219,223,246"
A0AAV9ILT6,True,2,4.14,True,6,True,92.6,True,True,"173,183,192,346,350,373"
A0AAV9J8F3,True,2,3.69,True,5,False,89.7,True,False,"139,147,156,287,330"
A0AAV9JCG9,True,2,3.88,True,6,True,98.2,True,True,"105,113,122,286,290,314"
A0AAV9JI42,True,2,3.88,True,6,True,97.9,True,True,"126,134,143,300,304,327"
A0AAV9JT62,True,2,4.28,True,6,True,89.2,True,True,"106,130,139,309,313,338"
A0AAV9JWE2,True,2,4.1,True,6,True,90.3,True,True,"93,118,127,294,298,330"
A0AAV9JX95,True,2,3.75,True,6,True,98.4,True,True,"314,322,331,489,493,518"
A0AAV9K000,True,2,3.95,True,6,True,92.7,True,True,"182,203,212,334,338,368"
A0AAV9K201,True,2,4.21,True,6,True,78.1,True,True,"163,181,190,311,315,353"
A0AAV9KF22,True,2,3.79,True,6,True,92.2,True,True,"203,224,233,354,358,388"
