accession,new_pool,old_pool,canonical,n_his,core_ok_new,best_ref,best_qtm,n_helix_ok,old_reason,a1_dist,a1_plddt,a1_helical,a1_sat,a2_dist,a2_plddt,a2_helical,a2_sat,a3_dist,a3_plddt,a3_helical,a3_sat,a4_dist,a4_plddt,a4_helical,a4_sat
A0ABN9HTD5,discarded,discarded,False,4,False,ref_PmTYR,0.325,0,coreFail+ceFail,1.14,69.5,1,0,0.07,66.1,1,0,2.19,29.7,0,0,1.75,35.7,0,0
A0ABN9KQW9,discarded,discarded,False,3,False,ref_5CE9_Jregia,0.247,0,coreFail+ceFail+floor68,0.54,66.0,1,0,0.58,64.0,1,0,3.81,32.3,0,0,3.03,32.2,0,0
A0ABN9LCX2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN9LIE2,discarded,discarded,False,3,False,ref_PmTYR,0.54,2,coreFail+ceFail+floor58,7.11,58.6,1,0,1.87,67.4,1,0,0.48,98.2,1,1,1.14,94.4,1,1
A0ABN9M017,discarded,discarded,False,3,False,ref_1BT3_Ibatatas,0.167,2,coreFail+ceFail,4.79,33.2,0,0,7.04,79.2,1,0,0.33,77.5,1,1,0.36,79.2,1,1
A0ABN9M1Q9,discarded,discarded,False,3,False,ref_PmTYR,0.233,2,coreFail+ceFail,0.46,91.5,1,1,0.53,91.0,1,1,10.75,86.7,1,0,7.04,91.0,1,0
A0ABN9M8V0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN9MAQ5,discarded,discarded,False,3,False,ref_PmTYR,0.671,2,coreFail+ceFail,6.39,76.3,0,0,7.09,97.4,1,0,0.15,98.7,1,1,0.12,97.4,1,1
A0ABN9MDU6,discarded,discarded,False,4,False,,,,coreFail+ceFail+floor59,,,,,,,,,,,,,,,,
A0ABN9MDX4,discarded,discarded,False,2,False,ref_PmTYR,0.28,2,coreFail+ceFail,0.56,80.2,1,1,0.65,72.8,1,1,2.15,42.4,1,0,3.85,72.0,0,0
A0ABN9Z792,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN9ZY76,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0AEH5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0B1V4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0B4Q9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0B5B5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0BGA7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0BLZ2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0BR20,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0BX44,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0C0L0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0C2Y8,discarded,discarded,False,4,False,ref_2Y9W_Abisporus,0.45,2,coreFail+ceFail+floor58,5.52,85.3,1,0,5.85,37.7,1,0,0.43,89.1,1,1,0.49,89.7,1,1
A0ABP0C381,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0C706,discarded,discarded,False,4,False,ref_2Y9W_Abisporus,0.427,2,coreFail+ceFail+floor70,5.56,32.1,0,0,4.71,31.3,0,0,0.43,96.3,1,1,0.39,93.8,1,1
A0ABP0CA47,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0CGC6,discarded,noncanonical,False,4,False,ref_2Y9W_Abisporus,0.432,2,core+cealign+floor_ok,0.5,63.9,1,0,1.91,37.1,0,0,0.4,92.9,1,1,0.53,89.4,1,1
A0ABP0CJR6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0CPT3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0CQN5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0CRD0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0CYK4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0CZW6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0D4G3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0DC11,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0DT38,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0E3D2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0E3V5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0EXG3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0G7M0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0GBU0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0IRN3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0KF76,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0NLQ2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0NNP7,discarded,discarded,False,6,,,,,sixHis_fail_geometry,,,,,,,,,,,,,,,,
A0ABP0RQ94,discarded,discarded,False,3,False,ref_1JS8_squid,0.139,2,coreFail+ceFail,0.63,80.7,1,1,1.12,87.7,1,1,6.71,36.5,0,0,5.54,87.7,0,0
A0ABP0S7N3,discarded,discarded,False,3,False,ref_PmTYR,0.273,2,coreFail+ceFail,0.74,96.8,1,1,0.69,93.5,1,1,4.29,74.4,1,0,6.78,93.5,1,0
A0ABP0TFB8,discarded,discarded,False,3,False,ref_5CE9_Jregia,0.523,0,coreFail+ceFail+floor53,3.73,36.4,1,0,6.56,77.5,1,0,0.75,55.3,1,0,0.5,67.2,1,0
A0ABP0TM15,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0TM67,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0TNT6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0UC15,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0UIY3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0VZF5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0W0B1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0W2M0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0W2U2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0WCH2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0WXT2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0Z3S1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP0Z7Z1,discarded,discarded,False,3,False,ref_5CE9_Jregia,0.153,0,coreFail+ceFail+floor60,3.04,32.5,1,0,6.82,59.1,1,0,5.21,35.4,1,0,0.87,59.1,1,0
A0ABP0Z965,discarded,discarded,False,3,False,ref_5CE9_Jregia,0.478,2,coreFail+ceFail,5.63,62.5,1,0,6.96,74.5,1,0,0.61,72.3,1,1,0.31,74.5,1,1
A0ABP1A236,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP1A7X8,discarded,discarded,False,2,False,ref_5CE9_Jregia,0.311,0,coreFail+ceFail+floor68,5.32,47.1,1,0,2.83,49.2,1,0,8.0,65.6,1,0,0.51,65.0,1,0
A0ABP1AIF6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP1AIV3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP1AJX3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP1AWT6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP1BGF3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP1DHZ5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP2BNE3,non-canonical,noncanonical,False,5,True,ref_1BT3_Ibatatas,0.402,4,core+cealign+floor_ok,0.34,95.7,1,1,0.13,96.3,1,1,0.39,98.2,1,1,0.33,98.5,1,1
A0ABP2EM81,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP2ENL8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP2EPS6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP2EXC6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP2UGM9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP3EMV2,non-canonical,noncanonical,False,2,True,ref_PmTYR,0.854,4,core+cealign+floor_ok,0.36,98.8,1,1,0.5,98.6,1,1,0.39,97.6,1,1,0.19,98.1,1,1
A0ABP3F3E3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP3FXV5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP3R282,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP3RTT2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP4D611,discarded,discarded,False,5,False,ref_PmTYR,0.523,3,coreFail+ceFail,0.77,61.7,0,0,0.43,95.9,1,1,0.31,95.8,1,1,0.44,94.1,1,1
A0ABP4FJU9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP4IQF3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP5BXB2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP5DL08,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP5F1Z3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP5LRU8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP5NC15,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP5RDW2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP5WHK2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP5Y0E6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP6CC76,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP6J473,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP6LDI0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP6MHW8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP6MU71,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP6N226,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP6N5M7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP6N8U5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP6NZ63,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP6PWQ7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP6SL32,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP6TTD9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP6TTV3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP6UEY5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP6Y7W4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP6YPI7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP7AQD3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP7CDV4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP7CF56,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP7CFC7,discarded,discarded,False,5,False,ref_1JS8_squid,0.361,3,ceFail+floor52,1.78,73.1,1,1,1.42,88.6,1,1,1.71,68.2,1,0,1.52,80.2,1,1
A0ABP7E721,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP7GLY1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP7IR36,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP7K6H0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP7LA17,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP7MTH8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP7Q1V0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP7RLG0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP7SYX0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP7T4P6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP7U4J0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP7UG62,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP7VYG6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP8BC82,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP8F492,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP8FQN7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP8K801,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP8MTV3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP8T0G0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP8Y9F1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP9A4H2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP9A5I6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP9B2P4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP9BY94,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP9C131,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP9DA98,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP9EHI7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP9II84,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP9ISJ0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP9JIT4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABP9SX05,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0CQG4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0CQG5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0CRJ4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0CZ75,discarded,discarded,False,2,False,ref_2Y9W_Abisporus,0.526,2,ceFail+floor40,0.9,35.7,1,0,1.69,47.7,1,0,0.56,77.0,1,1,0.7,81.6,1,1
A0ABQ0ENE7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0EZ56,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0FIV4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0FYC3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0FZ30,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0FZ51,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0FZE5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0G1A9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0G2N7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0G3G5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0G3Z9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0G550,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0GAG7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0GAI5,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.571,4,core+cealign+floor_ok,0.6,98.3,1,1,0.34,98.3,1,1,0.7,97.6,1,1,0.5,98.8,1,1
A0ABQ0GCG3,discarded,discarded,False,3,False,ref_PmTYR,0.442,1,coreFail+ceFail+floor69,2.58,38.7,0,0,5.01,38.9,0,0,0.82,77.3,1,1,1.53,62.9,1,0
A0ABQ0GCI4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0GE46,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0GEZ1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0GG84,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0GGU2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0GH37,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0GIZ5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0GJE1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0GL05,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.47,4,core+cealign+floor_ok,0.5,98.6,1,1,0.1,98.6,1,1,0.91,98.3,1,1,0.69,98.8,1,1
A0ABQ0GM07,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0GPQ0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0GT71,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0LIA8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0LKN2,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.538,4,core+cealign+floor_ok,0.3,98.3,1,1,0.32,98.8,1,1,0.15,94.8,1,1,0.42,98.4,1,1
A0ABQ0M0Y9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0M510,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ0M8A7,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.519,4,core+cealign+floor_ok,0.88,78.4,1,1,0.52,97.2,1,1,0.41,96.5,1,1,0.49,98.4,1,1
A0ABQ0ZSR3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ1ABT6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ1APD1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ1AV24,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ1B924,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ1RLT2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ2E578,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ2JWT7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ2LUN9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ2MLP6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ2P3U8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ2PJA9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ2TCK3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ2VGS3,discarded,discarded,False,1,False,ref_PmTYR,0.252,1,coreFail+ceFail,10.42,77.0,1,0,6.99,87.4,1,0,7.12,91.4,1,0,0.52,87.4,1,1
A0ABQ2WY11,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ2XU00,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ2Y6J9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ2YFE6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ2ZJI0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ2ZPD0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3A0H8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3A433,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3A6Y4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3BKU2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3CK16,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3CLT6,discarded,discarded,False,3,False,ref_PmTYR,0.282,0,coreFail+ceFail+floor61,10.5,66.0,1,0,6.32,65.8,1,0,1.75,64.2,1,0,2.04,67.5,1,0
A0ABQ3DKL5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3E9E4,discarded,discarded,False,3,False,ref_1JS8_squid,0.411,2,coreFail+ceFail+floor66,6.37,63.4,1,0,6.81,81.3,1,0,1.76,77.7,1,1,0.68,81.3,1,1
A0ABQ3ESN0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3EXB9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3H056,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3NIH1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3NSB1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3NSC9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3P2D6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3QAB7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3QGI0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3QML6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3R3N9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3RF10,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3RP65,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3RWV1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3RZ02,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3SJD3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3SJF1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3SM07,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3T370,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3T4R5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3T4S9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3XK95,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3YK86,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ3YUV3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ4A673,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ4BN99,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ4GGN2,non-canonical,noncanonical,False,2,True,ref_PmTYR,0.766,4,core+cealign+floor_ok,0.48,98.9,1,1,0.54,98.9,1,1,0.72,99.0,1,1,0.27,98.9,1,1
A0ABQ4GJQ7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ5APH1,discarded,discarded,False,3,False,ref_5CE9_Jregia,0.518,2,coreFail+ceFail,0.82,38.9,0,0,4.92,45.1,1,0,0.14,93.0,1,1,0.31,83.5,1,1
A0ABQ5IWI5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ5NRU9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ5NVG5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABQ5PAJ6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
