accession	group	subgroup
A0ABV0WM05	candidate_pool	DCT_DHICA
A0ABV0WX32	candidate_pool	DCT_DHICA
A0ABV0ZM75	candidate_pool	DCT_DHICA
A0ABV1AB42	candidate_pool	DCT_DHICA
A0ABV1TI03	candidate_pool	oAPO
A0ABV3R4B9	candidate_pool	DCT_DHICA
A0ABV4P1X4	candidate_pool	oAPO
A0ABV5QIU7	candidate_pool	oAPO
A0ABV6HFH7	candidate_pool	oAPO
A0ABV6TPR0	candidate_pool	oAPO
A0ABV7MFU4	candidate_pool	oAPO
A0ABV8U584	candidate_pool	DCT_DHICA
A0ABV9I266	showcase	mononuclear_AspCuB_Zn
A0ABV9VFU7	candidate_pool	oAPO
A0ABW0A390	candidate_pool	DCT_DHICA
A0ABW0IM43	candidate_pool	DCT_DHICA
A0ABW0JGR8	candidate_pool	oAPO
A0ABW1QMG1	candidate_pool	hemocyanin
A0ABW2ECH6	candidate_pool	oAPO
A0ABW4XFF4	candidate_pool	DCT_DHICA
A0ABW6M374	candidate_pool	DCT_DHICA
A0ABW7QBQ2	candidate_pool	DCT_DHICA
A0ABW8JVC8	candidate_pool	oAPO
A0ABW9CBJ6	candidate_pool	DCT_DHICA
A0ABW9IRU2	candidate_pool	oAPO
A0ABX1MB29	candidate_pool	DCT_DHICA
A0ABX7ZE98	candidate_pool	DCT_DHICA
A0ABX7ZSL6	candidate_pool	DCT_DHICA
A0ABX9EDT1	candidate_pool	DCT_DHICA
A0ABY0FWW0	candidate_pool	oAPO
A0ABY0GL25	candidate_pool	oMP
A0ABY0HL93	candidate_pool	oAPO
A0ABY0HLJ3	candidate_pool	oMP
A0ABY2RQH2	candidate_pool	DCT_DHICA
A0ABY3YVG1	candidate_pool	oAPO
A0ABY5Q3K8	candidate_pool	oMP
A0ABY6RZE0	candidate_pool	hemocyanin
A0ABY6S516	candidate_pool	oMP
A0ABY6SHP1	candidate_pool	oMP
A0ABY6UE63	candidate_pool	DCT_DHICA
A0ABY6UFL4	candidate_pool	oAPO
A0ABY6UPY2	candidate_pool	DCT_DHICA
A0ABY6UWR4	candidate_pool	oMP
A0ABY7GC10	candidate_pool	DCT_DHICA
A0ABY8U111	candidate_pool	DCT_DHICA
A0ABY8UC38	candidate_pool	DCT_DHICA
A0ABZ0KMA8	candidate_pool	DCT_DHICA
A0ABZ1QTL9	candidate_pool	oAPO
A0ABZ1W8D9	candidate_pool	oAPO
A0ABZ1XJX8	candidate_pool	oAPO
A0ABZ1ZKP5	candidate_pool	oAPO
A0ABZ2X5L0	candidate_pool	oMP
A0ABZ2X6I5	candidate_pool	oAPO
A0AC11AXG3	candidate_pool	DCT_DHICA
A0AC11BLN5	candidate_pool	DCT_DHICA
A0AC34F8Y4	candidate_pool	DCT_DHICA
A0AC58G2C5	candidate_pool	DCT_DHICA
A0AC58G2D5	candidate_pool	DCT_DHICA
A0AC58KST4	candidate_pool	DCT_DHICA
A0AC59YLH1	candidate_pool	DCT_DHICA
A0AC60A772	candidate_pool	DCT_DHICA
A0ACA9U4J8	candidate_pool	DCT_DHICA
A0ACA9UMC9	candidate_pool	oAPO
A0ACB0EDL1	candidate_pool	DCT_DHICA
A0ACB0FHL5	candidate_pool	DCT_DHICA
A0ACB0Y497	candidate_pool	oMP
A0ACB0Y7T5	candidate_pool	oMP
A0ACB0YFD1	candidate_pool	oMP
A0ACB0YU33	candidate_pool	DCT_DHICA
A0ACB1AP86	candidate_pool	DCT_DHICA
A0ACB1AZH1	candidate_pool	DCT_DHICA
A0ACB5S1P3	candidate_pool	oMP
A0ACB6FB67	candidate_pool	oMP
A0ACB6FQR3	candidate_pool	oMP
A0ACB6FRC5	candidate_pool	oAPO
A0ACB6FTH8	candidate_pool	oMP
A0ACB6G0J7	candidate_pool	oMP
A0ACB6QDU3	candidate_pool	oMP
A0ACB6QHH6	candidate_pool	oAPO
A0ACB6QZ82	candidate_pool	oMP
A0ACB6RLT2	candidate_pool	oMP
A0ACB6RVN5	candidate_pool	DCT_DHICA
A0ACB6RVN5	candidate_pool	hemocyanin
A0ACB6Z417	candidate_pool	oAPO
A0ACB6Z4V4	candidate_pool	oAPO
A0ACB6Z8Q8	candidate_pool	oAPO
A0ACB6Z8T5	candidate_pool	oAPO
A0ACB6ZCG4	candidate_pool	oAPO
A0ACB6ZD36	candidate_pool	oAPO
A0ACB6ZF33	candidate_pool	oAPO
A0ACB6ZI71	candidate_pool	oAPO
A0ACB6ZPA1	candidate_pool	oAPO
A0ACB7EW16	candidate_pool	DCT_DHICA
A0ACB7P4Q1	candidate_pool	oMP
A0ACB7P4Z6	candidate_pool	oMP
A0ACB7P620	candidate_pool	oMP
A0ACB7PAM3	candidate_pool	oMP
A0ACB7PCI4	candidate_pool	oMP
A0ACB7PK71	candidate_pool	oMP
A0ACB7PME6	candidate_pool	oMP
A0ACB7PRL0	candidate_pool	oMP
A0ACB7VR67	candidate_pool	DCT_DHICA
A0ACB7VR93	candidate_pool	DCT_DHICA
A0ACB7VRA3	candidate_pool	DCT_DHICA
A0ACB7VS42	candidate_pool	DCT_DHICA
A0ACB8FJ36	candidate_pool	DCT_DHICA
A0ACB8QEM8	candidate_pool	oAPO
A0ACB8S060	candidate_pool	oAPO
A0ACB8SK53	candidate_pool	oAPO
A0ACB8SW39	candidate_pool	hemocyanin
A0ACB8VFE3	candidate_pool	DCT_DHICA
A0ACB8VL59	candidate_pool	DCT_DHICA
A0ACB8X6W5	candidate_pool	DCT_DHICA
A0ACB9UVB8	candidate_pool	DCT_DHICA
A0ACB9W011	candidate_pool	DCT_DHICA
A0ACB9W7D3	candidate_pool	DCT_DHICA
A0ACB9YLA3	candidate_pool	DCT_DHICA
A0ACB9YLY3	candidate_pool	DCT_DHICA
A0ACB9YLZ4	candidate_pool	oMP
A0ACB9YZX1	candidate_pool	oMP
A0ACC0CLK3	candidate_pool	DCT_DHICA
A0ACC0CM42	candidate_pool	oMP
A0ACC0CP42	candidate_pool	oMP
A0ACC0DAY4	candidate_pool	DCT_DHICA
A0ACC0QHU8	candidate_pool	oMP
A0ACC0TNS4	candidate_pool	oMP
A0ACC0TP89	candidate_pool	oMP
A0ACC0TPP5	candidate_pool	oMP
A0ACC0TPQ2	candidate_pool	oMP
A0ACC0WCW2	candidate_pool	hemocyanin
A0ACC0WDW4	candidate_pool	hemocyanin
A0ACC1KZ88	candidate_pool	hemocyanin
A0ACC1NWS4	candidate_pool	hemocyanin
A0ACC1PKT5	candidate_pool	oMP
A0ACC1PLZ8	candidate_pool	oMP
A0ACC1R809	candidate_pool	oMP
A0ACC1SAF0	candidate_pool	oAPO
A0ACC1TW98	candidate_pool	oAPO
A0ACC1U033	candidate_pool	oAPO
A0ACC1UC83	candidate_pool	oAPO
A0ACC2GA98	candidate_pool	DCT_DHICA
A0ACC2GX59	candidate_pool	DCT_DHICA
A0ACC2HA47	candidate_pool	DCT_DHICA
A0ACC2I1D4	candidate_pool	oMP
A0ACC2I6K2	candidate_pool	oMP
A0ACC2IC80	candidate_pool	DCT_DHICA
A0ACC2IC80	candidate_pool	hemocyanin
A0ACC2IMW5	candidate_pool	oMP
A0ACC2IQ67	candidate_pool	oMP
A0ACC2IQ68	candidate_pool	oMP
A0ACC2J4D6	candidate_pool	oMP
A0ACC2JI51	candidate_pool	oMP
A0ACC2TPI5	candidate_pool	oAPO
A0ACC2TVV6	candidate_pool	oAPO
A0ACC2ZZX6	candidate_pool	DCT_DHICA
A0ACC3AMS3	candidate_pool	oMP
A0ACC3AMX3	candidate_pool	oMP
A0ACC3YE67	candidate_pool	oAPO
A0ACC3YKA4	candidate_pool	oMP
A0ACC3YNG7	candidate_pool	oAPO
A0ACC3YY16	candidate_pool	oAPO
A0ACC3Z109	candidate_pool	oMP
A0ACC3Z738	candidate_pool	oMP
A0ACC5WGJ6	candidate_pool	DCT_DHICA
A0ACC5XUH3	candidate_pool	DCT_DHICA
A0ACC5Y928	candidate_pool	DCT_DHICA
A0ACC5ZN90	candidate_pool	DCT_DHICA
A0ACD1GQ92	candidate_pool	oMP
A0ACD1H5L9	candidate_pool	oMP
A0ACD1I0E6	candidate_pool	oMP
A0ACD3ALF2	candidate_pool	oAPO
A0ACD3AUA0	candidate_pool	oAPO
A0ACD3AWL0	candidate_pool	oAPO
A0ACD3AYU9	candidate_pool	oAPO
A0ACD3B3W8	candidate_pool	oAPO
A0ACD3Q5J4	candidate_pool	DCT_DHICA
A0ACD3ZKX0	candidate_pool	oMP
A1CCY9	candidate_pool	oMP
A1DJF5	candidate_pool	oMP
A1E2V2	candidate_pool	DCT_DHICA
A1E2V3	candidate_pool	DCT_DHICA
A1E2V4	candidate_pool	DCT_DHICA
A1E2V5	candidate_pool	DCT_DHICA
A1L1Y0	candidate_pool	DCT_DHICA
A2IAU0	candidate_pool	DCT_DHICA
A2Q9V3	candidate_pool	oMP
A3KDL7	candidate_pool	DCT_DHICA
A6HUF5	candidate_pool	DCT_DHICA
A6J829	candidate_pool	DCT_DHICA
A7UX66	candidate_pool	oMP
A8KAQ0	candidate_pool	DCT_DHICA
A8MZV5	candidate_pool	oAPO
A9G933	candidate_pool	DCT_DHICA
A9Y148	candidate_pool	DCT_DHICA
A9Y149	candidate_pool	DCT_DHICA
B0XX11	candidate_pool	oMP
B1VTI5	candidate_pool	oAPO
B1VTI5	characterized	oAPO
B2ACB0	candidate_pool	oMP
B2AU58	candidate_pool	hemocyanin
B2B2Q9	candidate_pool	oMP
B2CY76	candidate_pool	DCT_DHICA
B2VY84	candidate_pool	oMP
B2ZB02	characterized	TYR
B3VKX3	candidate_pool	DCT_DHICA
B3VKX4	candidate_pool	DCT_DHICA
B3VKX5	candidate_pool	DCT_DHICA
B3VKX7	candidate_pool	DCT_DHICA
B3WFP2	characterized	TYR
B5RHQ6	candidate_pool	hemocyanin
B5RHQ9	candidate_pool	hemocyanin
B5RHR0	candidate_pool	hemocyanin
B6HUM2	candidate_pool	oMP
B6Q8Y2	candidate_pool	oMP
B8MG02	candidate_pool	oMP
B8N681	candidate_pool	oMP
B8NIJ9	candidate_pool	oMP
B8NM74	characterized	TYR
C0LU17	characterized	TYR
C0NAP3	candidate_pool	oAPO
C0NHD4	candidate_pool	oMP
C3YA02	candidate_pool	DCT_DHICA
C3YA03	candidate_pool	DCT_DHICA
C4JUP3	candidate_pool	oMP
C5PDS4	candidate_pool	oMP
C6H4P2	candidate_pool	oAPO
C6H6I9	candidate_pool	oMP
C6KE17	candidate_pool	DCT_DHICA
C7FF04	candidate_pool	oAPO
C7FF04	characterized	TYR
C7FF05	characterized	TYR
C7Z1V0	candidate_pool	oMP
C7Z2S7	candidate_pool	oAPO
C9SBK6	candidate_pool	oMP
D0N9M9	candidate_pool	hemocyanin
D0N9N0	candidate_pool	hemocyanin
D0N9N3	candidate_pool	hemocyanin
D0NCR3	candidate_pool	hemocyanin
D0ND78	candidate_pool	hemocyanin
D2H9Z1	candidate_pool	DCT_DHICA
D2HQD1	candidate_pool	DCT_DHICA
D3JZR3	candidate_pool	DCT_DHICA
D3JZR4	candidate_pool	DCT_DHICA
D3ZH71	candidate_pool	DCT_DHICA
D6RTB9	candidate_pool	oAPO
D6RTB9	characterized	oAPO
D7FP10	candidate_pool	DCT_DHICA
D7FSG1	candidate_pool	DCT_DHICA
D7FSG5	candidate_pool	DCT_DHICA
D7FSG6	candidate_pool	DCT_DHICA
D7FSN5	candidate_pool	DCT_DHICA
D7FVH6	candidate_pool	DCT_DHICA
D7G530	candidate_pool	DCT_DHICA
D8LAY9	candidate_pool	DCT_DHICA
D8LM86	candidate_pool	DCT_DHICA
D8QCT3	candidate_pool	oAPO
E1ZA37	candidate_pool	DCT_DHICA
E3Q5S1	candidate_pool	oMP
E3QW88	candidate_pool	oAPO
E3QYK1	candidate_pool	oMP
E3RCR4	candidate_pool	oMP
E3RHL6	candidate_pool	oMP
E3S6W3	candidate_pool	oMP
E5A169	candidate_pool	oMP
E5A3G2	candidate_pool	DCT_DHICA
E5A937	candidate_pool	hemocyanin
E6ZTH8	candidate_pool	DCT_DHICA
E7CLR5	candidate_pool	hemocyanin
E7CW79	candidate_pool	DCT_DHICA
E9D1H2	candidate_pool	oMP
E9DG81	candidate_pool	oMP
E9DYM0	candidate_pool	oMP
E9EQ45	candidate_pool	oMP
E9N3C6	candidate_pool	DCT_DHICA
F0UIU7	candidate_pool	oAPO
F0UV06	candidate_pool	oMP
F0WX74	candidate_pool	hemocyanin
F0XBD1	candidate_pool	oMP
F0XSV5	candidate_pool	hemocyanin
F0Y162	candidate_pool	DCT_DHICA
F0Y635	candidate_pool	DCT_DHICA
F0Y7W9	candidate_pool	DCT_DHICA
F1MBG9	candidate_pool	DCT_DHICA
F1MC37	candidate_pool	DCT_DHICA
F1NXQ4	candidate_pool	DCT_DHICA
F1QEC9	candidate_pool	DCT_DHICA
F2TQ63	candidate_pool	oMP
F4P662	candidate_pool	oMP
F6G0K5	candidate_pool	DCT_DHICA
F6PQK8	candidate_pool	DCT_DHICA
F6Q7U8	candidate_pool	DCT_DHICA
F6SPL0	candidate_pool	DCT_DHICA
F6V857	candidate_pool	DCT_DHICA
F6XL13	candidate_pool	DCT_DHICA
F7BQT4	candidate_pool	DCT_DHICA
F7CBS6	candidate_pool	DCT_DHICA
F7CPD5	candidate_pool	DCT_DHICA
F7EEJ9	candidate_pool	DCT_DHICA
F7EMZ9	candidate_pool	DCT_DHICA
F7FUN5	candidate_pool	DCT_DHICA
F7GZI7	candidate_pool	DCT_DHICA
F7IGR3	candidate_pool	DCT_DHICA
F7VJX0	candidate_pool	oMP
F8MS55	candidate_pool	oMP
F9FH57	candidate_pool	oAPO
F9FMU5	candidate_pool	oMP
F9G095	candidate_pool	oAPO
G0NKK5	candidate_pool	hemocyanin
G0SFX8	candidate_pool	oMP
G1KB12	candidate_pool	DCT_DHICA
G1KL56	candidate_pool	DCT_DHICA
G1N1Q2	candidate_pool	DCT_DHICA
G1NPX2	candidate_pool	DCT_DHICA
G1P2D6	candidate_pool	DCT_DHICA
G1P8R3	candidate_pool	DCT_DHICA
G1S7E5	candidate_pool	DCT_DHICA
G1SD85	candidate_pool	DCT_DHICA
G1SLB6	candidate_pool	DCT_DHICA
G1XM84	candidate_pool	oMP
G2Q526	characterized	oMP
G2QC95	candidate_pool	oMP
G2QC95	characterized	oMP
G2QLD3	candidate_pool	oMP
G2QLD3	characterized	oMP
G2R003	candidate_pool	oMP
G2R0R5	candidate_pool	oMP
G2R6U9	candidate_pool	oMP
G2XHL1	candidate_pool	oAPO
G2Y2L8	candidate_pool	oMP
G2Y7G1	candidate_pool	oMP
G2ZVV5	candidate_pool	DCT_DHICA
G3A6V4	candidate_pool	DCT_DHICA
G3GS88	candidate_pool	DCT_DHICA
G3JUG5	candidate_pool	oMP
G3NJ99	candidate_pool	DCT_DHICA
G3PTR9	candidate_pool	DCT_DHICA
G3PTS3	candidate_pool	DCT_DHICA
G3Q7D5	candidate_pool	DCT_DHICA
G3Q7E9	candidate_pool	DCT_DHICA
G3RJH0	candidate_pool	DCT_DHICA
G3RJI7	candidate_pool	DCT_DHICA
G3S218	candidate_pool	DCT_DHICA
G3SPG1	candidate_pool	DCT_DHICA
G3SQA7	candidate_pool	DCT_DHICA
G3VZQ8	candidate_pool	DCT_DHICA
G3WXQ9	candidate_pool	DCT_DHICA
G3XTJ4	candidate_pool	oMP
G4N0R4	candidate_pool	oMP
G4N413	candidate_pool	oMP
G4NKN0	candidate_pool	oAPO
G4ZQT5	candidate_pool	hemocyanin
G5A886	candidate_pool	hemocyanin
G5AB88	candidate_pool	hemocyanin
G5AB89	candidate_pool	hemocyanin
G5AB99	candidate_pool	hemocyanin
G5AP50	candidate_pool	DCT_DHICA
G7NJH7	candidate_pool	DCT_DHICA
G7PSC9	candidate_pool	DCT_DHICA
G7Y7E7	candidate_pool	DCT_DHICA
G8GCE5	candidate_pool	DCT_DHICA
G9MT56	candidate_pool	oAPO
H0UWT4	candidate_pool	DCT_DHICA
H0VQ74	candidate_pool	DCT_DHICA
H0WXR2	candidate_pool	DCT_DHICA
H0X894	candidate_pool	DCT_DHICA
H0Z2R8	candidate_pool	DCT_DHICA
H0ZLV3	candidate_pool	DCT_DHICA
H1V3M6	candidate_pool	oAPO
H1VWR0	candidate_pool	oMP
H2KPL1	showcase	neither_liverfluke
H2LHF8	candidate_pool	DCT_DHICA
H2LIX1	candidate_pool	DCT_DHICA
H2MTX5	candidate_pool	DCT_DHICA
H2NK50	candidate_pool	DCT_DHICA
H2PS60	candidate_pool	DCT_DHICA
H2U4R5	candidate_pool	DCT_DHICA
H2YVJ9	candidate_pool	DCT_DHICA
H2ZY76	candidate_pool	DCT_DHICA
H3AP72	candidate_pool	DCT_DHICA
H3BZP5	candidate_pool	DCT_DHICA
H3D173	candidate_pool	DCT_DHICA
H3D8Y8	candidate_pool	DCT_DHICA
H3GEM4	showcase	neither_oomycete
H3GFA7	candidate_pool	hemocyanin
H3GI94	candidate_pool	hemocyanin
H3GPM1	candidate_pool	oAPO
H3GPM2	candidate_pool	hemocyanin
H3GPM3	candidate_pool	hemocyanin
H3GPM4	candidate_pool	hemocyanin
H6BWF1	candidate_pool	DCT_DHICA
H6C0Q8	candidate_pool	DCT_DHICA
H9AYE4	candidate_pool	DCT_DHICA
H9AYE5	candidate_pool	DCT_DHICA
I1REA5	candidate_pool	oMP
I1RIA1	candidate_pool	oAPO
I1RKU0	candidate_pool	oAPO
I1S3N0	candidate_pool	oAPO
I1SV19	candidate_pool	DCT_DHICA
I2G6B5	candidate_pool	DCT_DHICA
I3JL18	candidate_pool	DCT_DHICA
I3JL19	candidate_pool	DCT_DHICA
I3JQH8	candidate_pool	DCT_DHICA
I3M2P3	candidate_pool	DCT_DHICA
I3MFG1	candidate_pool	DCT_DHICA
I7HUF2	characterized	CaOx
I8AD57	candidate_pool	oMP
I8TWP5	candidate_pool	oMP
J3KA29	candidate_pool	oMP
J3P204	candidate_pool	oAPO
J3P591	candidate_pool	oMP
J3P5V0	candidate_pool	oMP
J3PI99	candidate_pool	oMP
J5JUH6	candidate_pool	hemocyanin
J9DAB6	candidate_pool	oAPO
J9F6E9	candidate_pool	DCT_DHICA
J9XWA3	candidate_pool	DCT_DHICA
K0B2W2	characterized	TYR
K1Q1M0	candidate_pool	oAPO
K1Q6C9	candidate_pool	DCT_DHICA
K1QL10	candidate_pool	oAPO
K1QL10	candidate_pool	DCT_DHICA
K1QMD1	candidate_pool	hemocyanin
K1RE44	candidate_pool	DCT_DHICA
K1RFL7	candidate_pool	DCT_DHICA
K1RLT5	candidate_pool	hemocyanin
K2QYV7	candidate_pool	oMP
K2RQ67	candidate_pool	oMP
K2RZA2	candidate_pool	oMP
K3V476	candidate_pool	oAPO
K3VAE6	candidate_pool	oMP
K3VIF6	candidate_pool	oMP
K3VMY6	candidate_pool	oAPO
K3VNQ2	candidate_pool	oAPO
K3W2E2	candidate_pool	oAPO
K3W7U2	candidate_pool	hemocyanin
K3X1J2	candidate_pool	hemocyanin
K3X1K4	candidate_pool	hemocyanin
K3X1K6	candidate_pool	hemocyanin
K3X3G4	candidate_pool	hemocyanin
K3X5C6	candidate_pool	hemocyanin
K4CMI2	candidate_pool	oAPO
K5X0S3	candidate_pool	hemocyanin
K5X6W9	candidate_pool	oAPO
K7G0Z6	candidate_pool	DCT_DHICA
L0D705	characterized	TYR
L0N6C6	candidate_pool	DCT_DHICA
L2FD19	candidate_pool	oMP
L2FJ04	candidate_pool	oMP
L2FJE7	candidate_pool	oAPO
L2FZA7	candidate_pool	oMP
L2G2P9	candidate_pool	oMP
L2G4Q3	candidate_pool	oMP
L2G955	candidate_pool	oMP
L2GRS8	candidate_pool	hemocyanin
L5KI95	candidate_pool	DCT_DHICA
L5LIG7	candidate_pool	DCT_DHICA
L7IVA7	candidate_pool	oMP
L7JFX0	candidate_pool	oAPO
L7JYP0	candidate_pool	hemocyanin
L8ITY0	candidate_pool	DCT_DHICA
L8WSR9	candidate_pool	oAPO
L9JN84	candidate_pool	DCT_DHICA
M1QBP2	candidate_pool	DCT_DHICA
M2QEA0	candidate_pool	oMP
M2RUH5	candidate_pool	oMP
M2S8J7	candidate_pool	oMP
M2SMT7	candidate_pool	oMP
M2T5C9	candidate_pool	oMP
M2T5D0	candidate_pool	oMP
M2TEH8	candidate_pool	oMP
M2TH79	candidate_pool	oMP
M2TJ41	candidate_pool	oMP
M2U4D0	candidate_pool	oMP
M2UGL8	candidate_pool	oMP
M2Z6I3	candidate_pool	DCT_DHICA
M3AVT3	candidate_pool	DCT_DHICA
M3XYN9	candidate_pool	DCT_DHICA
M3YKA6	candidate_pool	DCT_DHICA
M3ZQV5	candidate_pool	DCT_DHICA
M3ZRT9	candidate_pool	DCT_DHICA
M4AC95	candidate_pool	DCT_DHICA
M4BES0	candidate_pool	hemocyanin
M4BES1	candidate_pool	hemocyanin
M5BK46	candidate_pool	oAPO
M5BUD5	candidate_pool	oAPO
M5BUU7	candidate_pool	oAPO
M5C284	candidate_pool	oAPO
M5C3H9	candidate_pool	oAPO
M5C3Z3	candidate_pool	oAPO
M5C4G3	candidate_pool	oAPO
M5CAY8	candidate_pool	oAPO
M5CEE4	candidate_pool	oAPO
M5CF11	candidate_pool	oAPO
M5CFB1	candidate_pool	oAPO
M5G7D8	candidate_pool	oAPO
M7C0T4	candidate_pool	DCT_DHICA
M7SCY3	candidate_pool	DCT_DHICA
M7SWL2	candidate_pool	DCT_DHICA
M7TJF3	candidate_pool	oMP
M7TLQ8	candidate_pool	oMP
M7U7E9	candidate_pool	oMP
M7UMZ7	candidate_pool	oMP
M9LMA7	candidate_pool	DCT_DHICA
M9MF75	candidate_pool	oAPO
N1PVU9	candidate_pool	oMP
N1QEA3	candidate_pool	oAPO
N1QEG0	candidate_pool	oMP
N1RBZ8	candidate_pool	oAPO
N1RI80	candidate_pool	oMP
N4TNX6	candidate_pool	oMP
N4UL04	candidate_pool	oAPO
N4UMU4	candidate_pool	oMP
N4UQ85	candidate_pool	oAPO
N4UQQ4	candidate_pool	oMP
N4UX86	candidate_pool	oMP
N4WZD1	candidate_pool	oMP
N4XF43	candidate_pool	oMP
N4XG38	candidate_pool	oMP
N4XI67	candidate_pool	oMP
N4XMY1	candidate_pool	oMP
O42713	characterized	TYR
O57405	candidate_pool	DCT_DHICA
O57405	characterized	DHICA_ox
O81103	characterized	CaOx
O93505	candidate_pool	DCT_DHICA
O93505	characterized	DCT
O97885	candidate_pool	DCT_DHICA
P00440	characterized	TYR
P06845	characterized	TYR
P07147	candidate_pool	DCT_DHICA
P07147	characterized	DHICA_ox
P07524	characterized	TYR
P0DUQ0	characterized	biosynthetic
P11344	characterized	TYR
P12031	candidate_pool	hemocyanin
P14679	characterized	TYR
P17643	candidate_pool	DCT_DHICA
P17643	characterized	DHICA_ox
P29812	candidate_pool	DCT_DHICA
P29812	characterized	DCT
P33180	characterized	TYR
P40126	candidate_pool	DCT_DHICA
P40126	characterized	DCT
P43309	characterized	TYR
P43311	characterized	CaOx
P54834	characterized	TYR
P55023	characterized	TYR
P55024	characterized	TYR
P55025	characterized	TYR
P55027	candidate_pool	DCT_DHICA
P55027	characterized	DHICA_ox
P55028	candidate_pool	DCT_DHICA
P55028	characterized	DHICA_ox
P55033	characterized	TYR
P56823	candidate_pool	hemocyanin
P56823	characterized	hemocyanin
P56826	candidate_pool	hemocyanin
P56826	characterized	hemocyanin
P80960	candidate_pool	hemocyanin
P80960	characterized	hemocyanin
P81732	candidate_pool	hemocyanin
P83040	candidate_pool	hemocyanin
P83040	characterized	hemocyanin
Q00024	characterized	TYR
Q00234	characterized	TYR
Q04604	characterized	TYR
Q06355	characterized	CaOx
Q08303	characterized	TYR
Q0CRX0	characterized	biosynthetic
Q0MVP0	characterized	TYR
Q0TZT9	candidate_pool	oMP
Q0U6S4	candidate_pool	hemocyanin
Q0UUJ6	candidate_pool	oMP
Q0UVC7	candidate_pool	oMP
Q0UXF5	candidate_pool	oMP
Q19VH9	candidate_pool	DCT_DHICA
Q1AUN4	candidate_pool	DCT_DHICA
Q28HG0	candidate_pool	DCT_DHICA
Q28HM0	candidate_pool	DCT_DHICA
Q2GZJ4	candidate_pool	oMP
Q2GZJ4	characterized	oMP
Q2H2F5	candidate_pool	oMP
Q2H5H1	candidate_pool	oMP
Q2H7I7	candidate_pool	oMP
Q2H7I7	characterized	oMP
Q2HF52	candidate_pool	oMP
Q2IY37	candidate_pool	DCT_DHICA
Q2KH48	candidate_pool	oAPO
Q2T7K1	characterized	TYR
Q2UNF9	candidate_pool	oMP
Q2UNF9	characterized	oMP
Q2VPW6	candidate_pool	DCT_DHICA
Q2VPW6	characterized	DHICA_ox
Q3KPL4	candidate_pool	DCT_DHICA
Q3UFK6	candidate_pool	DCT_DHICA
Q3UFS3	candidate_pool	DCT_DHICA
Q4R1H1	candidate_pool	DCT_DHICA
Q4R1H1	characterized	DCT
Q4R1H2	candidate_pool	DCT_DHICA
Q4S0B7	candidate_pool	DCT_DHICA
Q4SAP5	candidate_pool	DCT_DHICA
Q4V7Z3	candidate_pool	DCT_DHICA
Q4WFT7	candidate_pool	oMP
Q5AUW8	characterized	biosynthetic
Q5B2B9	candidate_pool	oMP
Q5BDR2	candidate_pool	oMP
Q5BGU9	characterized	biosynthetic
Q5VM57	characterized	TYR
Q66NX4	candidate_pool	oMP
Q6DGE4	candidate_pool	DCT_DHICA
Q6GN92	candidate_pool	DCT_DHICA
Q6LES1	candidate_pool	DCT_DHICA
Q6UIL3	characterized	TYR
Q7PCK9	candidate_pool	DCT_DHICA
Q7ZT43	candidate_pool	DCT_DHICA
Q7ZYE8	candidate_pool	DCT_DHICA
Q83WS2	characterized	TYR
Q84YH9	candidate_pool	DCT_DHICA
Q868D1	candidate_pool	DCT_DHICA
Q876W6	candidate_pool	oAPO
Q876X8	candidate_pool	oAPO
Q8J2V6	candidate_pool	oAPO
Q8MIU0	characterized	TYR
Q8QGN0	candidate_pool	DCT_DHICA
Q8QGN1	candidate_pool	DCT_DHICA
Q8WN57	candidate_pool	DCT_DHICA
Q8WN57	characterized	DHICA_ox
Q8XZA3	candidate_pool	DCT_DHICA
Q92396	characterized	TYR
Q93HL2	characterized	TYR
Q95119	candidate_pool	DCT_DHICA
Q95119	characterized	DCT
Q95J87	candidate_pool	DCT_DHICA
Q95JD8	candidate_pool	DCT_DHICA
Q9BDE0	characterized	TYR
Q9FRX6	characterized	AUS
Q9IBH8	candidate_pool	DCT_DHICA
Q9MB14	characterized	CaOx
Q9XSG9	candidate_pool	DCT_DHICA
Q9ZN72	candidate_pool	oAPO
Q9ZP19	characterized	CaOx
R0IDE3	candidate_pool	oMP
R0ISP9	candidate_pool	oMP
R0J445	candidate_pool	oMP
R0JX03	candidate_pool	oMP
R0KBT6	candidate_pool	oMP
R0LGS5	candidate_pool	DCT_DHICA
R0LWL7	candidate_pool	DCT_DHICA
R1FZK3	candidate_pool	oMP
R8BG35	candidate_pool	oMP
R8BLV2	candidate_pool	oMP
R8BPJ4	candidate_pool	oMP
R9GPF3	candidate_pool	DCT_DHICA
R9PG88	candidate_pool	DCT_DHICA
S0EEI5	candidate_pool	oMP
S0EEY2	candidate_pool	oAPO
S0EK23	candidate_pool	oAPO
S3CMF3	candidate_pool	oMP
S3D6U4	candidate_pool	oMP
S3D9K4	candidate_pool	oMP
S3E0P4	candidate_pool	oMP
S3E4E9	candidate_pool	DCT_DHICA
S4MKR0	candidate_pool	DCT_DHICA
S7NJT8	candidate_pool	DCT_DHICA
S7QB03	candidate_pool	oAPO
S7RR67	candidate_pool	oAPO
S8AEK3	candidate_pool	hemocyanin
S8AFU7	candidate_pool	oMP
T0JVN9	candidate_pool	hemocyanin
T0JZ71	candidate_pool	oAPO
T0K2E8	candidate_pool	oMP
