accession	organism_id	lineage	nucleotide_acc	protein_id	molecule_type	n_embl_refs
A0ACD1H5L9	1448322		KZ824964	RAH68855.1	Genomic_DNA	1
A0ACD1I0E6	1448317		KZ824581	RAK83962.1	Genomic_DNA	1
A0ACD3ALF2	181527		ML208402	TFK66538.1	Genomic_DNA	1
A0ACD3AUA0	181527		ML208341	TFK68911.1	Genomic_DNA	1
A0ACD3AWL0	181527		ML208318	TFK70138.1	Genomic_DNA	1
A0ACD3AYU9	181527		ML208309	TFK70685.1	Genomic_DNA	1
A0ACD3B3W8	181527		ML208286	TFK72334.1	Genomic_DNA	1
A0ACD3Q5J4	215358		CM011697	TMS02448.1	Genomic_DNA	1
A0ACD3ZKX0	2747967		CP090039	UPL01964.1	Genomic_DNA	1
A1CCY9	344612		DS027050	EAW12396.1	Genomic_DNA	1
A1DJF5	331117		DS027697	EAW16844.1	Genomic_DNA	1
A1E2V2	9940		EF102109	ABK97636.1	mRNA	1
A1E2V3	9940		EF102110	ABK97637.1	mRNA	1
A1E2V4	9940		EF102111	ABK97638.1	mRNA	1
A1E2V5	9940		EF102112	ABK97639.1	mRNA	1
A1L1Y0	7955		BC129260	AAI29261.1	mRNA	2
A2IAU0	57577		EF183484	ABM68052.1	Genomic_DNA	1
A2Q9V3	425011		AM269978	CAK43972.1	Genomic_DNA	1
A3KDL7	9823		AB280947	BAF48040.1	Genomic_DNA	1
A6HUF5	10116		CH473951	EDM02518.1	Genomic_DNA	1
A6J829	10116		CH473978	EDM10478.1	Genomic_DNA	1
A7UX66	367110		CM002242	EDO64979.2	Genomic_DNA	1
A8KAQ0	9606		AK293115	BAF85804.1	mRNA	1
A8MZV5	240176		AACS02000001	EAU93528.2	Genomic_DNA	1
A9G933	448385		AM746676	CAN99114.1	Genomic_DNA	1
A9Y148	93934		EU046599	ABW05105.1	mRNA	1
A9Y149	93934		EU046600	ABW05106.1	mRNA	1
B0XX11	451804		DS499596	EDP53552.1	Genomic_DNA	1
B1VTI5	455632		AB214954	BAD99129.1	Genomic_DNA	3
B2ACB0	515849		CU633448	CAP61075.1	Genomic_DNA	1
B2AU58	515849		CU633899	CAP67931.1	Genomic_DNA	2
B2B2Q9	515849		CU638744	CAP71394.1	Genomic_DNA	2
B2CY76	10090		EU554632	ACB56630.1	mRNA	1
B2VY84	426418		DS231616	EDU44897.1	Genomic_DNA	1
B2ZB02	1404		EU627691	ACC86108.1	Genomic_DNA	1
B3VKX3	9940		EU760769	ACF21679.1	mRNA	1
B3VKX4	9940		EU760770	ACF21680.1	mRNA	1
B3VKX5	9940		EU760771	ACF21681.1	Genomic_DNA	1
B3VKX7	9940		EU760773	ACF21683.1	Genomic_DNA	1
B3WFP2	50225		FM178478	CAQ76694.1	Genomic_DNA	1
B5RHQ6	515353		AM949571	CAQ30425.1	mRNA	1
B5RHQ9	515357		AM949574	CAQ30428.1	mRNA	1
B5RHR0	515355		AM949575	CAQ30429.1	mRNA	1
B6HUM2	500485		AM920437	CAP99138.1	Genomic_DNA	1
B6Q8Y2	441960		DS995900	EEA25936.1	Genomic_DNA	1
B8MG02	441959		EQ962656	EED15869.1	Genomic_DNA	1
B8N681	332952		CP044618	QRD89936.1	Genomic_DNA	1
B8NIJ9	332952		CP044623	QRD93761.1	Genomic_DNA	1
B8NM74	332952		EQ963480	EED49425.1	Genomic_DNA	1
C0LU17	51240		FJ769240	ACN86310.1	mRNA	1
C0NAP3	447093		GG663363	EEH10734.1	Genomic_DNA	1
C0NHD4	447093		GG663365	EEH09219.1	Genomic_DNA	1
C3YA02	7739		GG666493	EEN62911.1	Genomic_DNA	1
C3YA03	7739		GG666493	EEN62912.1	Genomic_DNA	1
C4JUP3	336963		CH476617	EEP80004.1	Genomic_DNA	1
C5PDS4	222929		ACFW01000043	EER25235.1	Genomic_DNA	1
C6H4P2	544712		GG692419	EER44664.1	Genomic_DNA	1
C6H6I9	544712		GG692420	EER44010.1	Genomic_DNA	1
C6KE17	9913		GQ179991	ACS66870.1	mRNA	1
C7FF04	5341		GU936494	ADE67053.1	Genomic_DNA	2
C7FF05	5341		GU936493	ADE67052.1	Genomic_DNA	2
C7Z1V0	660122		GG698906	EEU41888.1	Genomic_DNA	1
C7Z2S7	660122		GG698907	EEU41530.1	Genomic_DNA	1
C9SBK6	526221		DS985215	EEY15740.1	Genomic_DNA	1
D0N9M9	403677		DS028129	EEY54517.1	Genomic_DNA	1
D0N9N0	403677		DS028129	EEY54518.1	Genomic_DNA	1
D0N9N3	403677		DS028129	EEY54521.1	Genomic_DNA	1
D0NCR3	403677		DS028132	EEY55777.1	Genomic_DNA	1
D0ND78	403677		DS028133	EEY56035.1	Genomic_DNA	1
D2H9Z1	9646		GL192615	EFB22982.1	Genomic_DNA	1
D2HQD1	9646		GL193172	EFB24213.1	Genomic_DNA	1
D3JZR3	9823		KT581974	ALU33723.1	Genomic_DNA	16
D3JZR4	9823		GU345784	ADB96143.1	mRNA	3
D3ZH71	10116					0
D6RTB9	224537		AB530136	BAJ08174.1	Genomic_DNA	1
D7FP10	2880		FN648319	CBJ30277.1	Genomic_DNA	2
D7FSG1	2880		FN649760	CBJ31102.1	Genomic_DNA	1
D7FSG5	2880		FN649760	CBJ31106.1	Genomic_DNA	1
D7FSG6	2880		FN649760	CBJ31107.1	Genomic_DNA	1
D7FSN5	2880		FN648417	CBJ31176.1	Genomic_DNA	2
D7FVH6	2880		FN649760	CBJ31897.1	Genomic_DNA	1
D7G530	2880		FN649760	CBJ33793.1	Genomic_DNA	1
D8LAY9	2880		FN647682	CBN76498.1	Genomic_DNA	2
D8LM86	2880		FN648596	CBN77496.1	Genomic_DNA	2
D8QCT3	578458		GL377309	EFI94985.1	Genomic_DNA	1
E1ZA37	554065		GL433840	EFN57197.1	Genomic_DNA	1
E3Q5S1	645133		GG697334	EFQ26169.1	Genomic_DNA	1
E3QW88	645133		GG697388	EFQ35122.1	Genomic_DNA	1
E3QYK1	645133		GG697404	EFQ35939.1	Genomic_DNA	1
E3RCR4	861557		GL531891	EFQ96484.1	Genomic_DNA	1
E3RHL6	861557		GL533143	EFQ94779.1	Genomic_DNA	1
E3S6W3	861557		GL537489	EFQ86264.1	Genomic_DNA	1
E5A169	985895		FP929131	CBX97525.1	Genomic_DNA	1
E5A3G2	985895		FP929133	CBX98175.1	Genomic_DNA	1
E5A937	985895		FP929137	CBY00132.1	Genomic_DNA	1
E6ZTH8	999809		FQ311441	CBQ70535.1	Genomic_DNA	1
E7CLR5	34541		HM236055	ADT91164.1	Genomic_DNA	1
E7CW79	8839		HM775320	ADU15763.1	mRNA	1
E9D1H2	443226		GL636490	EFW19646.1	Genomic_DNA	1
E9DG81	443226		GL636505	EFW14572.1	Genomic_DNA	1
E9DYM0	655827		GL698483	EFY91290.1	Genomic_DNA	1
E9EQ45	655844		ADNJ02000001	EFZ02509.1	Genomic_DNA	1
E9N3C6	9925		HQ391904	ADW65649.1	mRNA	1
F0UIU7	544711		DS990639	EGC45650.1	Genomic_DNA	2
F0UV06	544711		DS990644	EGC49733.1	Genomic_DNA	2
F0WX74	890382		FR824389	CCA26066.1	Genomic_DNA	1
F0XBD1	655863		GL629756	EFX04978.1	Genomic_DNA	1
F0XSV5	655863		GL629997	EFW99235.1	Genomic_DNA	1
F0Y162	44056		GL833123	EGB10995.1	Genomic_DNA	1
F0Y635	44056		GL833125	EGB09592.1	Genomic_DNA	1
F0Y7W9	44056		GL833127	EGB08817.1	Genomic_DNA	1
F1MBG9	9913					0
F1MC37	9913					0
F1NXQ4	9031					0
F1QEC9	7955					0
F2TQ63	653446		GG749490	EGE85376.2	Genomic_DNA	1
F4P662	684364		GL882886	EGF79548.1	Genomic_DNA	1
F6G0K5	1031711		CP002819	AEG68850.1	Genomic_DNA	1
F6PQK8	9483					0
F6Q7U8	9823		DQIR01025868	HCZ81343.1	Transcribed_RNA	1
F6SPL0	7719					0
F6V857	9258					0
F6XL13	7719					0
F7BQT4	9796					0
F7CBS6	9796					0
F7CPD5	13616					0
F7EEJ9	8364					0
F7EMZ9	9544					0
F7FUN5	13616					0
F7GZI7	9544					0
F7IGR3	9483					0
F7VJX0	771870		CABT02000001	CCC05797.1	Genomic_DNA	1
F8MS55	510951		GL891306	EGO55849.1	Genomic_DNA	1
F9FH57	660025		AFQF01001799	EGU83791.1	Genomic_DNA	1
F9FMU5	660025		AFQF01002290	EGU81770.1	Genomic_DNA	1
F9G095	660025		AFQF01002983	EGU77397.1	Genomic_DNA	1
G0NKK5	135651		GL379900	EGT32990.1	Genomic_DNA	1
G0SFX8	759272		GL988047	EGS17893.1	Genomic_DNA	1
G1KB12	28377					0
G1KL56	28377					0
G1N1Q2	9103					0
G1NPX2	9103					0
G1P2D6	59463					0
G1P8R3	59463					0
G1S7E5	61853					0
G1SD85	9986					0
G1SLB6	9986					0
G1XM84	756982		ADOT01000227	EGX45737.1	Genomic_DNA	1
G2Q526	573729		CP003002	AEO54564.1	Genomic_DNA	1
G2QC95	573729		CP003004	AEO57270.1	Genomic_DNA	1
G2QLD3	573729		CP003007	AEO60765.1	Genomic_DNA	1
G2R003	578455		CP003010	AEO65574.1	Genomic_DNA	1
G2R0R5	578455		CP003010	AEO67326.1	Genomic_DNA	1
G2R6U9	578455		CP003011	AEO68527.1	Genomic_DNA	1
G2XHL1	498257		DS572721	EGY19305.1	Genomic_DNA	1
G2Y2L8	999810		FQ790284	CCD46908.1	Genomic_DNA	1
G2Y7G1	999810		FQ790293	CCD48563.1	Genomic_DNA	1
G2ZVV5	741978		FR854082	CCA83236.1	Genomic_DNA	1
G3A6V4	907261		FR854089	CCA86212.1	Genomic_DNA	1
G3GS88	10029		JH000007	EGV94443.1	Genomic_DNA	1
G3JUG5	983644		JH126407	EGX87939.1	Genomic_DNA	1
G3NJ99	481459					0
G3PTR9	481459					0
G3PTS3	481459					0
G3Q7D5	481459					0
G3Q7E9	481459					0
G3RJH0	9595					0
G3RJI7	9595					0
G3S218	9595					0
G3SPG1	9785					0
G3SQA7	9785					0
G3VZQ8	9305					0
G3WXQ9	9305					0
G3XTJ4	380704		ACJE01000004	EHA26766.1	Genomic_DNA	1
G4N0R4	242507		CM001233	EHA51497.1	Genomic_DNA	1
G4N413	242507		CM001233	EHA51935.1	Genomic_DNA	1
G4NKN0	242507		CM001237	EHA46619.1	Genomic_DNA	1
G4ZQT5	1094619		JH159156	EGZ13883.1	Genomic_DNA	1
G5A886	1094619		JH159161	EGZ08112.1	Genomic_DNA	1
G5AB88	1094619		JH159162	EGZ07233.1	Genomic_DNA	1
G5AB89	1094619		JH159162	EGZ07234.1	Genomic_DNA	1
G5AB99	1094619		JH159162	EGZ07244.1	Genomic_DNA	1
G5AP50	10181		JH166319	EHA98810.1	Genomic_DNA	1
G7NJH7	9544		CM001269	EHH29077.1	Genomic_DNA	1
G7PSC9	9541		CM001290	EHH57395.1	Genomic_DNA	1
G7Y7E7	79923		DF142916	GAA48882.1	Genomic_DNA	1
G8GCE5	30538		JN122622	AER51977.1	Genomic_DNA	1
G9MT56	413071		ABDF02000006	EHK23098.1	Genomic_DNA	1
H0UWT4	10141					0
H0VQ74	10141					0
H0WXR2	30611					0
H0X894	30611					0
H0Z2R8	59729					0
H0ZLV3	59729					0
H1V3M6	759273		CACQ02001290	CCF34828.1	Genomic_DNA	1
H1VWR0	759273		CACQ02007073	CCF44672.1	Genomic_DNA	2
H2KPL1	79923		DF142916	GAA27975.2	Genomic_DNA	1
H2LHF8	8090					0
H2LIX1	8090					0
H2MTX5	8090					0
H2NK50	9601		NDHI03003370	PNJ78418.1	Genomic_DNA	1
H2PS60	9601		NDHI03003365	PNJ81646.1	Genomic_DNA	1
H2U4R5	31033					0
H2YVJ9	51511					0
H2ZY76	7897					0
H3AP72	7897					0
H3BZP5	99883					0
H3D173	99883					0
H3D8Y8	99883					0
H3GEM4	164328					0
H3GFA7	164328					0
H3GI94	164328					0
H3GPM1	164328					0
H3GPM2	164328					0
H3GPM3	164328					0
H3GPM4	164328					0
H6BWF1	858893		JH226132	EHY55196.1	Genomic_DNA	2
H6C0Q8	858893		JH226133	EHY56432.1	Genomic_DNA	1
H9AYE4	9986		JN936492	AFC40954.1	mRNA	1
H9AYE5	9986		JN936493	AFC40955.1	mRNA	1
I1REA5	229533		HG970332	CEF74207.1	Genomic_DNA	1
I1RIA1	229533		HG970333	CEF78353.1	Genomic_DNA	1
I1RKU0	229533		HG970333	CEF79542.1	Genomic_DNA	1
I1S3N0	229533		HG970334	CEF88036.1	Genomic_DNA	1
I1SV19	9925		HM070243	AEF01557.1	Genomic_DNA	1
I2G6B5	120017		CAGI01000194	CCF54708.1	Genomic_DNA	1
I3JL18	8128					0
I3JL19	8128					0
I3JQH8	8128					0
I3M2P3	43179					0
I3MFG1	43179					0
I7HUF2	50225		FR863688	CCA94610.1	Genomic_DNA	1
I8AD57	1160506		AKHY01000010	EIT83447.1	Genomic_DNA	1
I8TWP5	1160506		AKHY01000133	EIT78860.1	Genomic_DNA	1
J3KA29	246410		GG704912	EAS31835.3	Genomic_DNA	1
J3P204	644352		GL385398	EJT73696.1	Genomic_DNA	1
J3P591	644352		GL385398	EJT74842.1	Genomic_DNA	1
J3P5V0	644352		GL385398	EJT75052.1	Genomic_DNA	1
J3PI99	644352		GL385404	EJT69611.1	Genomic_DNA	1
J5JUH6	655819		JH725160	EJP66166.1	Genomic_DNA	1
J9DAB6	1003232		AFBI03000015	EJW04676.1	Genomic_DNA	1
J9F6E9	6293		ADBV01001330	EJW85062.1	Genomic_DNA	1
J9XWA3	373177		JX399795	AFS33098.1	mRNA	1
K0B2W2	1229908		CP003842	AFS80363.1	Genomic_DNA	1
K1Q1M0	29159		JH819090	EKC25254.1	Genomic_DNA	1
K1Q6C9	29159		JH818863	EKC32237.1	Genomic_DNA	1
K1QL10	29159		JH816409	EKC34518.1	Genomic_DNA	1
K1QMD1	29159		JH818863	EKC32239.1	Genomic_DNA	1
K1RE44	29159		JH818493	EKC39575.1	Genomic_DNA	1
K1RFL7	29159		JH816837	EKC40130.1	Genomic_DNA	1
K1RLT5	29159		JH816455	EKC35331.1	Genomic_DNA	1
K2QYV7	1126212		AHHD01000325	EKG15146.1	Genomic_DNA	1
K2RQ67	1126212		AHHD01000451	EKG12359.1	Genomic_DNA	1
K2RZA2	1126212		AHHD01000295	EKG15519.1	Genomic_DNA	1
K3V476	1028729		AFNW01000623	EKJ67649.1	Genomic_DNA	1
K3VAE6	1028729		AFNW01000309	EKJ70464.1	Genomic_DNA	1
K3VIF6	1028729		AFNW01000120	EKJ74089.1	Genomic_DNA	1
K3VMY6	1028729		AFNW01000078	EKJ76104.1	Genomic_DNA	1
K3VNQ2	1028729		AFNW01000070	EKJ76534.1	Genomic_DNA	1
K3W2E2	1028729		AFNW01000058	EKJ77495.1	Genomic_DNA	1
K3W7U2	431595					0
K3X1J2	431595					0
K3X1K4	431595					0
K3X1K6	431595					0
K3X3G4	431595					0
K3X5C6	431595					0
K4CMI2	4081					0
K5X0S3	597362		JH971400	EKM76708.1	Genomic_DNA	1
K5X6W9	597362		JH971391	EKM78963.1	Genomic_DNA	1
K7G0Z6	13735					0
L0D705	886293		CP003364	AGA24618.1	Genomic_DNA	1
L0N6C6	9615		AB766380	BAM73285.1	mRNA	1
L2FD19	1213859		KB021331	ELA23911.1	Genomic_DNA	2
L2FJ04	1213859		KB021060	ELA26337.1	Genomic_DNA	2
L2FJE7	1213859		KB021103	ELA25843.1	Genomic_DNA	2
L2FZA7	1213859		KB020752	ELA31361.1	Genomic_DNA	1
L2G2P9	1213859		KB020675	ELA32929.1	Genomic_DNA	1
L2G4Q3	1213859		KB020661	ELA33276.1	Genomic_DNA	2
L2G955	1213859		KB020610	ELA34553.1	Genomic_DNA	1
L2GRS8	948595		GL877450	ELA46339.1	Genomic_DNA	1
L5KI95	9402		KB030714	ELK11047.1	Genomic_DNA	1
L5LIG7	225400		KB111549	ELK25805.1	Genomic_DNA	1
L7IVA7	1143193		JH795158	ELQ59848.1	Genomic_DNA	1
L7JFX0	1143193		JH794380	ELQ66973.1	Genomic_DNA	1
L7JYP0	72359		JH993912	ELQ75862.1	Genomic_DNA	1
L8ITY0	72004		JH880665	ELR59806.1	Genomic_DNA	1
L8WSR9	983506		AFRT01001601	ELU39832.1	Genomic_DNA	1
L9JN84	246437		KB320962	ELW51955.1	Genomic_DNA	1
M1QBP2	79923		NIRI02000042	KAG5451578.1	Genomic_DNA	2
M2QEA0	914234		KB445800	EMD35373.1	Genomic_DNA	1
M2RUH5	665912		KB445637	EMD70229.1	Genomic_DNA	1
M2S8J7	665912		KB445644	EMD63643.1	Genomic_DNA	1
M2SMT7	665912		KB445644	EMD63595.1	Genomic_DNA	1
M2T5C9	701091		KB445574	EMD92780.1	Genomic_DNA	1
M2T5D0	665912		KB445637	EMD69610.1	Genomic_DNA	1
M2TEH8	701091		KB445570	EMD95855.1	Genomic_DNA	1
M2TH79	665912		KB445638	EMD68072.1	Genomic_DNA	1
M2TJ41	701091		KB445585	EMD86524.1	Genomic_DNA	1
M2U4D0	701091		KB445573	EMD93404.1	Genomic_DNA	1
M2UGL8	701091		KB445574	EMD92831.1	Genomic_DNA	1
M2Z6I3	383855		KB446556	EME85380.1	Genomic_DNA	1
M3AVT3	383855		KB446560	EME81233.1	Genomic_DNA	1
M3XYN9	9669					0
M3YKA6	9669					0
M3ZQV5	8083					0
M3ZRT9	8083					0
M4AC95	8083					0
M4BES0	559515					0
M4BES1	559515					0
M5BK46	1108050		CAOJ01002219	CCO27668.1	Genomic_DNA	1
M5BUD5	1108050		CAOJ01007999	CCO31343.1	Genomic_DNA	1
M5BUU7	1108050		CAOJ01007384	CCO31011.1	Genomic_DNA	1
M5C284	1108050		CAOJ01012556	CCO34068.1	Genomic_DNA	2
M5C3H9	1108050		CAOJ01012403	CCO33976.1	Genomic_DNA	1
M5C3Z3	1108050		CAOJ01012553	CCO34064.1	Genomic_DNA	1
M5C4G3	1108050		CAOJ01012893	CCO34306.1	Genomic_DNA	1
M5CAY8	1108050		CAOJ01016035	CCO36484.1	Genomic_DNA	1
M5CEE4	1108050		CAOJ01017315	CCO37594.1	Genomic_DNA	1
M5CF11	1108050		CAOJ01017724	CCO37850.1	Genomic_DNA	1
M5CFB1	1108050		CAOJ01018006	CCO37985.1	Genomic_DNA	1
M5G7D8	1858805		JH795863	EJU01752.1	Genomic_DNA	1
M7C0T4	8469		KB484186	EMP41750.1	Genomic_DNA	1
M7SCY3	1287681		KB707510	EMR62022.1	Genomic_DNA	1
M7SWL2	1287681		KB706150	EMR68933.1	Genomic_DNA	1
M7TJF3	1287681		KB706577	EMR66865.1	Genomic_DNA	1
M7TLQ8	1287681		KB705754	EMR70876.1	Genomic_DNA	1
M7U7E9	1290391		KB707747	EMR89560.1	Genomic_DNA	1
M7UMZ7	1290391		KB707922	EMR85042.1	Genomic_DNA	1
M9LMA7	1151754		DF196773	GAC72646.1	Genomic_DNA	1
M9MF75	1151754		DF196775	GAC74077.1	Genomic_DNA	1
N1PVU9	675120		KB446536	EME47601.1	Genomic_DNA	1
N1QEA3	692275		KB456269	EMF09257.1	Genomic_DNA	1
N1QEG0	692275		KB456267	EMF10811.1	Genomic_DNA	1
N1RBZ8	2502994		KB726994	EMT62881.1	Genomic_DNA	1
N1RI80	2502994		KB726988	EMT66283.1	Genomic_DNA	1
N4TNX6	1229664		KB730496	ENH65258.1	Genomic_DNA	1
N4UL04	1229664		KB730180	ENH70730.1	Genomic_DNA	1
N4UMU4	1213857		AMCV02000039	TDZ15585.1	Genomic_DNA	1
N4UQ85	1229664		KB730083	ENH73472.1	Genomic_DNA	1
N4UQQ4	1213857		AMCV02000005	TDZ24118.1	Genomic_DNA	1
N4UX86	1213857		AMCV02000038	TDZ15806.1	Genomic_DNA	1
N4WZD1	665024		KB733456	ENI04780.1	Genomic_DNA	1
N4XF43	665024		KB733450	ENI07148.1	Genomic_DNA	1
N4XG38	665024		KB733444	ENI10715.1	Genomic_DNA	1
N4XI67	665024		KB733456	ENI04832.1	Genomic_DNA	1
N4XMY1	665024		KB733452	ENI06472.1	Genomic_DNA	1
O42713	5341		AJ223816	CAA11562.1	mRNA	2
O57405	9031		AF003631	AAC00213.1	mRNA	1
O81103	36596		AF020786	AAC28935.1	mRNA	1
O93505	9031		AF023471	AAC63434.1	mRNA	1
O97885	9796		AF076781	AAC97109.1	mRNA	1
P00440	367110		M32843	AAA33619.1	Genomic_DNA	4
P06845	1907		M11302	AAA26834.1	Genomic_DNA	1
P07147	10090		X03687	CAA27323.1	mRNA	2
P07524	1890		M11582	AAA88571.1	Genomic_DNA	1
P0DUQ0	1873369		MBFL02000005	KAF7597144.1	Genomic_DNA	1
P11344	10090		D00439	BAA00340.1	Genomic_DNA	8
P12031	6536					0
P14679	9606		M63239	AAA61242.1	Genomic_DNA	18
P17643	9606		AF001295	AAC15468.1	Genomic_DNA	7
P29812	10090		X85126	CAA59440.1	Genomic_DNA	4
P33180	382		X69526	CAA49273.1	Genomic_DNA	1
P40126	9606		L38953	AAC41925.1	Genomic_DNA	7
P43309	3750		L29450	AAA69902.1	mRNA	1
P43311	29760		Z27411	CAA81798.1	mRNA	1
P54834	9615		U42219	AAA86420.1	Genomic_DNA	2
P55023	1915		X95703	CAA65000.1	Genomic_DNA	1
P55024	9031		L46805	AAB08441.1	Genomic_DNA	2
P55025	8090		AB010101	BAA31348.1	Genomic_DNA	3
P55027	8296		AF064803	AAC17168.1	mRNA	1
P55028	7957		S71755	AAC60750.1	mRNA	1
P55033	9685		AH014863	AAY32311.1	Genomic_DNA	2
P56823	6536					0
P56826	6610					0
P80960	55521					0
P81732	55429					0
P83040	55521					0
Q00024	5341		X85113	CAA59432.1	mRNA	1
Q00234	510516		D37929	BAA07149.1	Genomic_DNA	2
Q04604	8409		D37779	BAA07034.1	Genomic_DNA	2
Q06355	4113		M95197	AAA02879.1	mRNA	1
Q08303	4081		Z12833	CAA78295.1	Genomic_DNA	1
Q0CRX0	341663		CH476597	EAU36838.1	Genomic_DNA	1
Q0MVP0	45623		DQ841551	ABH08966.1	mRNA	1
Q0TZT9	321614		CH445359	EAT77636.1	Genomic_DNA	1
Q0U6S4	321614		CH445347	EAT79838.1	Genomic_DNA	1
Q0UUJ6	321614		CH445330	EAT88328.1	Genomic_DNA	1
Q0UVC7	321614		CH445330	EAT88047.1	Genomic_DNA	1
Q0UXF5	321614		CH445329	EAT88764.2	Genomic_DNA	1
Q19VH9	8030		DQ408550	ABD73810.1	mRNA	1
Q1AUN4	266117		CP000386	ABG04894.1	Genomic_DNA	1
Q28HG0	8364		BC135907	AAI35908.1	mRNA	2
Q28HM0	8364		CR760824	CAJ83137.1	mRNA	1
Q2GZJ4	306901		CH408032	EAQ88433.1	Genomic_DNA	1
Q2H2F5	306901		CH408032	EAQ87422.1	Genomic_DNA	1
Q2H5H1	306901		CH408031	EAQ89475.1	Genomic_DNA	1
Q2H7I7	306901		CH408031	EAQ88759.1	Genomic_DNA	1
Q2HF52	306901		CH408029	EAQ92917.1	Genomic_DNA	1
Q2IY37	316058		CP000250	ABD06873.1	Genomic_DNA	1
Q2KH48	242507		CM000230	EAQ70730.1	Genomic_DNA	1
Q2T7K1	271848		CP000085	ABC35699.1	Genomic_DNA	1
Q2UNF9	510516		AP007154	BAE56906.1	Genomic_DNA	2
Q2VPW6	9685		AH014499	AAV65117.1	Genomic_DNA	16
Q3KPL4	8355		BC106678	AAI06679.1	mRNA	1
Q3UFK6	10090		AK148370	BAE28511.1	mRNA	2
Q3UFS3	10090		AL670884	CAM22450.1	Genomic_DNA	2
Q4R1H1	9823		AB207241	BAD99582.1	mRNA	1
Q4R1H2	9823		GU345796	ADB96155.1	mRNA	2
Q4S0B7	99883		CAAE01014781	CAG05915.1	Genomic_DNA	1
Q4SAP5	99883		CAAE01014681	CAG02287.1	Genomic_DNA	1
Q4V7Z3	8355		BC097647	AAH97647.1	mRNA	1
Q4WFT7	330879		AAHF01000010	EAL86390.1	Genomic_DNA	1
Q5AUW8	227321		BN001302	CBF73509.1	Genomic_DNA	2
Q5B2B9	227321		BN001305	CBF82122.1	Genomic_DNA	1
Q5BDR2	227321		BN001308	CBF87727.1	Genomic_DNA	1
Q5BGU9	227321		BN001308	CBF89919.1	Genomic_DNA	1
Q5VM57	119864		AY052787	AAV49996.1	Genomic_DNA	1
Q66NX4	3695		AY665681	AAU12256.1	mRNA	1
Q6DGE4	7955		BC076406	AAH76406.1	mRNA	1
Q6GN92	8355		BC073623	AAH73623.1	mRNA	1
Q6LES1	9606		CR407683	CAG28611.1	mRNA	1
Q6UIL3	66636		AY370019	AAQ67412.1	mRNA	1
Q7PCK9	9796		BK000021	DAA00083.1	mRNA	1
Q7ZT43	7957		D63948	BAC76422.1	mRNA	1
Q7ZYE8	8355		BC043815	AAH43815.1	mRNA	1
Q83WS2	79261		AY254101	AAP33665.1	Genomic_DNA	1
Q84YH9	57577		AY017304	AAK13244.1	mRNA	1
Q868D1	7729		D63949	BAC76423.1	mRNA	1
Q876W6	5518		AF359361	AAO34676.1	Genomic_DNA	3
Q876X8	5514		AF359360	AAO27751.1	Genomic_DNA	2
Q8J2V6	5518		AB060689	BAC22112.1	Genomic_DNA	1
Q8MIU0	9913		AY046527	AAL02331.2	mRNA	2
Q8QGN0	31033		AF397402	AAL84111.1	Genomic_DNA	1
Q8QGN1	31033		AF397401	AAL84110.1	Genomic_DNA	1
Q8WN57	9913		AF445638	AAL38167.2	mRNA	1
Q8XZA3	267608		AL646052	CAD15203.1	Genomic_DNA	1
Q92396	2587412		U66807	AAB07484.1	Genomic_DNA	2
Q93HL2	33903		AB070938	BAB69175.1	Genomic_DNA	3
Q95119	9913		U46153	AAC48617.1	Genomic_DNA	3
Q95J87	9615		AY052751	AAK96019.3	mRNA	1
Q95JD8	9913		AF400250	AAK85404.1	mRNA	1
Q9BDE0	9595		AF237806	AAK00804.1	Genomic_DNA	30
Q9FRX6	4151		AB044884	BAB20048.1	mRNA	2
Q9IBH8	9091		AB005228	BAA89535.1	mRNA	1
Q9MB14	4120		AJ309176	CAC83610.1	Genomic_DNA	3
Q9XSG9	9925		AF136926	AAD34802.2	mRNA	1
Q9ZN72	1911		AB022095	BAA37085.1	Genomic_DNA	1
Q9ZP19	4120		AJ309175	CAC83609.1	Genomic_DNA	2
R0IDE3	671987		KB908833	EOA83385.1	Genomic_DNA	1
R0ISP9	671987		KB908559	EOA87875.1	Genomic_DNA	1
R0J445	671987		KB908481	EOA91705.1	Genomic_DNA	1
R0JX03	671987		KB908855	EOA82019.1	Genomic_DNA	1
R0KBT6	671987		KB908592	EOA86864.1	Genomic_DNA	1
R0LGS5	8839		KB742741	EOB04844.1	Genomic_DNA	1
R0LWL7	8839		KB742739	EOB04868.1	Genomic_DNA	1
R1FZK3	1287680		KB916702	EOD44560.1	Genomic_DNA	1
R8BG35	1286976		KB933223	EON98249.1	Genomic_DNA	1
R8BLV2	1286976		KB933100	EOO00265.1	Genomic_DNA	1
R8BPJ4	1286976		KB933036	EOO01262.1	Genomic_DNA	1
R9GPF3	1150600		AQPN01000116	EOR93425.1	Genomic_DNA	1
R9PG88	1305764		DF238808	GAC97130.1	Genomic_DNA	1
S0EEI5	1279085		HF679030	CCT72277.1	Genomic_DNA	1
S0EEY2	1279085		HF679031	CCT73319.1	Genomic_DNA	1
S0EK23	1279085		HF679032	CCT74227.1	Genomic_DNA	1
S3CMF3	1116229		KE145371	EPE26384.1	Genomic_DNA	1
S3D6U4	1116229		KE145357	EPE34212.1	Genomic_DNA	1
S3D9K4	1116229		KE145368	EPE28671.1	Genomic_DNA	1
S3E0P4	1116229		KE145360	EPE32098.1	Genomic_DNA	1
