accession,pool,canonical,n_his,core_ok,best_ref,best_qtm,n_helix_ok,reason
A0AAV9NM11,canonical,True,6,False,,,,canonical_geometry
A0AAV9NM54,canonical,True,6,False,,,,canonical_geometry
A0AAV9P0U3,canonical,True,6,False,,,,canonical_geometry
A0AAV9P1Y4,canonical,True,6,False,,,,canonical_geometry
A0AAV9PAA9,canonical,True,6,False,,,,canonical_geometry
A0AAV9PFW9,canonical,True,6,False,,,,canonical_geometry
A0AAV9PSX3,canonical,True,6,False,,,,canonical_geometry
A0AAV9PXW8,discarded,False,3,False,ref_2Y9W_Abisporus,0.378,3,corehelix_core_fail
A0AAV9PYQ5,canonical,True,6,False,,,,canonical_geometry
A0AAV9Q2N9,canonical,True,6,False,,,,canonical_geometry
A0AAV9Q5G6,canonical,True,6,False,,,,canonical_geometry
A0AAV9Q813,canonical,True,6,False,,,,canonical_geometry
A0AAV9QGM4,canonical,True,6,False,,,,canonical_geometry
A0AAV9QK65,canonical,True,6,False,,,,canonical_geometry
A0AAV9RH71,canonical,True,6,False,,,,canonical_geometry
A0AAV9RIM6,canonical,True,6,False,,,,canonical_geometry
A0AAV9RYA1,canonical,True,6,False,,,,canonical_geometry
A0AAV9S5W9,canonical,True,6,False,,,,canonical_geometry
A0AAV9S668,canonical,True,6,False,,,,canonical_geometry
A0AAV9SWF4,canonical,True,6,False,,,,canonical_geometry
A0AAV9SY11,noncanonical,False,5,True,ref_PmTYR,0.432,4,corehelix_core_ok
A0AAV9T0C6,canonical,True,6,False,,,,canonical_geometry
A0AAV9T0H0,canonical,True,6,False,,,,canonical_geometry
A0AAV9T8J0,canonical,True,6,False,,,,canonical_geometry
A0AAV9T8U9,canonical,True,6,False,,,,canonical_geometry
A0AAV9T9W1,canonical,True,6,False,,,,canonical_geometry
A0AAV9TDU7,canonical,True,6,False,,,,canonical_geometry
A0AAV9TIW1,canonical,True,6,False,,,,canonical_geometry
A0AAV9TJ72,canonical,True,6,False,,,,canonical_geometry
A0AAV9TJT0,canonical,True,6,False,,,,canonical_geometry
A0AAV9TKI4,discarded,False,4,False,ref_2Y9W_Abisporus,0.397,2,corehelix_core_fail
A0AAV9TLG9,discarded,False,4,False,ref_PmTYR,0.241,2,corehelix_core_fail
A0AAV9TLV0,canonical,True,6,False,,,,canonical_geometry
A0AAV9TRZ8,canonical,True,6,False,,,,canonical_geometry
A0AAV9TS26,canonical,True,6,False,,,,canonical_geometry
A0AAV9TTB1,discarded,False,3,False,ref_2Y9W_Abisporus,0.451,2,corehelix_core_fail
A0AAV9TV43,canonical,True,6,False,,,,canonical_geometry
A0AAV9TVS5,canonical,True,6,False,,,,canonical_geometry
A0AAV9TYZ1,discarded,False,3,False,ref_2Y9W_Abisporus,0.467,2,corehelix_core_fail
A0AAV9U0H3,canonical,True,6,False,,,,canonical_geometry
A0AAV9U1M6,canonical,True,6,False,,,,canonical_geometry
A0AAV9U3Q6,canonical,True,6,False,,,,canonical_geometry
A0AAV9U7U0,canonical,True,6,False,,,,canonical_geometry
A0AAV9UA50,canonical,True,6,False,,,,canonical_geometry
A0AAV9UB47,canonical,True,6,False,,,,canonical_geometry
A0AAV9UJ91,canonical,True,6,False,,,,canonical_geometry
A0AAV9UL21,canonical,True,6,False,,,,canonical_geometry
A0AAV9UL65,canonical,True,6,False,,,,canonical_geometry
A0AAV9ULA6,canonical,True,6,False,,,,canonical_geometry
A0AAV9UNB0,canonical,True,6,False,,,,canonical_geometry
A0AAV9UQM9,canonical,True,6,False,,,,canonical_geometry
A0AAV9UT42,discarded,False,4,False,ref_2Y9W_Abisporus,0.365,1,corehelix_core_fail
A0AAV9V0T6,canonical,True,6,False,,,,canonical_geometry
A0AAV9V3C4,canonical,True,6,False,,,,canonical_geometry
A0AAV9V4Z5,canonical,True,6,False,,,,canonical_geometry
A0AAV9V5C2,canonical,True,6,False,,,,canonical_geometry
A0AAV9V5G2,discarded,False,1,False,ref_2Y9W_Abisporus,0.204,0,corehelix_core_fail
A0AAV9V6U2,canonical,True,6,False,,,,canonical_geometry
A0AAV9V828,canonical,True,6,False,,,,canonical_geometry
A0AAV9V9T8,discarded,False,2,False,ref_2Y9W_Abisporus,0.584,1,corehelix_core_fail
A0AAV9VAY7,discarded,False,2,False,ref_2Y9W_Abisporus,0.115,1,corehelix_core_fail
A0AAV9VGE1,canonical,True,6,False,,,,canonical_geometry
A0AAV9VIH5,discarded,False,4,False,ref_2Y9W_Abisporus,0.621,3,corehelix_core_fail
A0AAV9VIS4,noncanonical,False,5,True,ref_2Y9W_Abisporus,0.426,4,corehelix_core_ok
A0AAV9VJN4,canonical,True,6,False,,,,canonical_geometry
A0AAV9VLS4,canonical,True,6,False,,,,canonical_geometry
A0AAV9VLZ7,canonical,True,6,False,,,,canonical_geometry
A0AAV9VMU8,canonical,True,6,False,,,,canonical_geometry
A0AAV9VWS4,canonical,True,6,False,,,,canonical_geometry
A0AAV9VX17,canonical,True,6,False,,,,canonical_geometry
A0AAV9W0J7,canonical,True,6,False,,,,canonical_geometry
A0AAV9W2Y7,canonical,True,6,False,,,,canonical_geometry
A0AAV9W3C3,canonical,True,6,False,,,,canonical_geometry
A0AAV9W5A3,canonical,True,6,False,,,,canonical_geometry
A0AAV9W6Y6,discarded,False,6,False,,,,sixHis_fail_geometry
A0AAV9W7Y2,canonical,True,6,False,,,,canonical_geometry
A0AAV9W8G5,canonical,True,6,False,,,,canonical_geometry
A0AAV9WDN7,discarded,False,5,False,ref_2Y9W_Abisporus,0.375,3,corehelix_core_fail
A0AAV9WFZ0,canonical,True,6,False,,,,canonical_geometry
A0AAV9WG77,canonical,True,6,False,,,,canonical_geometry
A0AAV9WGP2,discarded,False,3,False,ref_2Y9W_Abisporus,0.278,3,corehelix_core_fail
A0AAV9WIJ7,canonical,True,6,False,,,,canonical_geometry
A0AAV9WJA4,canonical,True,6,False,,,,canonical_geometry
A0AAV9WPE4,canonical,True,6,False,,,,canonical_geometry
A0AAV9WQK5,canonical,True,6,False,,,,canonical_geometry
A0AAV9WSZ8,noncanonical,False,5,True,ref_2Y9W_Abisporus,0.501,4,corehelix_core_ok
A0AAV9WTG2,canonical,True,6,False,,,,canonical_geometry
A0AAV9WTT3,canonical,True,6,False,,,,canonical_geometry
A0AAV9WVI6,canonical,True,6,False,,,,canonical_geometry
A0AAV9WVQ3,canonical,True,6,False,,,,canonical_geometry
A0AAV9WYC9,canonical,True,6,False,,,,canonical_geometry
A0AAV9WYP6,canonical,True,6,False,,,,canonical_geometry
A0AAV9WYY8,canonical,True,6,False,,,,canonical_geometry
A0AAV9X0N3,canonical,True,6,False,,,,canonical_geometry
A0AAV9X261,canonical,True,6,False,,,,canonical_geometry
A0AAV9X2B5,canonical,True,6,False,,,,canonical_geometry
A0AAV9X4Y9,canonical,True,6,False,,,,canonical_geometry
A0AAV9X5N6,canonical,True,6,False,,,,canonical_geometry
A0AAV9XAI9,canonical,True,6,False,,,,canonical_geometry
A0AAV9XCL7,canonical,True,6,False,,,,canonical_geometry
A0AAV9XET0,canonical,True,6,False,,,,canonical_geometry
A0AAV9XFA3,canonical,True,6,False,,,,canonical_geometry
A0AAV9XGV3,canonical,True,6,False,,,,canonical_geometry
A0AAV9XIT1,canonical,True,6,False,,,,canonical_geometry
A0AAV9XIV8,canonical,True,6,False,,,,canonical_geometry
A0AAV9XJB6,canonical,True,6,False,,,,canonical_geometry
A0AAV9XKK2,canonical,True,6,False,,,,canonical_geometry
A0AAV9XS44,canonical,True,6,False,,,,canonical_geometry
A0AAV9ZV20,canonical,True,6,False,,,,canonical_geometry
A0AAW0BU78,canonical,True,6,False,,,,canonical_geometry
A0AAW0BU79,canonical,True,6,False,,,,canonical_geometry
A0AAW0BUC1,discarded,False,3,False,ref_PmTYR,0.406,1,corehelix_core_fail
A0AAW0C1Q8,canonical,True,6,False,,,,canonical_geometry
A0AAW0CBD3,canonical,True,6,False,,,,canonical_geometry
A0AAW0CEC5,canonical,True,6,False,,,,canonical_geometry
A0AAW0CEJ6,discarded,False,4,False,ref_PmTYR,0.57,3,corehelix_core_fail
A0AAW0CQ31,canonical,True,6,False,,,,canonical_geometry
A0AAW0D5P8,discarded,False,2,False,,,,corehelix_core_fail
A0AAW0D5W7,discarded,False,5,False,ref_PmTYR,0.465,3,corehelix_core_fail
A0AAW0DBD9,canonical,True,6,False,,,,canonical_geometry
A0AAW0DCV9,noncanonical,False,5,True,ref_PmTYR,0.553,4,corehelix_core_ok
A0AAW0DF22,canonical,True,6,False,,,,canonical_geometry
A0AAW0DL74,discarded,False,5,False,ref_PmTYR,0.567,3,corehelix_core_fail
A0AAW0DRS1,canonical,True,6,False,,,,canonical_geometry
A0AAW0G9Z5,canonical,True,6,False,,,,canonical_geometry
A0AAW0GHL6,canonical,True,6,False,,,,canonical_geometry
A0AAW0GI35,noncanonical,False,5,True,ref_2Y9W_Abisporus,0.534,4,corehelix_core_ok
A0AAW0IL15,canonical,True,6,False,,,,canonical_geometry
A0AAW0JAN0,discarded,False,3,False,ref_5CE9_Jregia,0.694,2,corehelix_core_fail
A0AAW0JXA3,discarded,False,5,False,ref_1BT3_Ibatatas,0.32,0,corehelix_core_fail
A0AAW0JZX2,discarded,False,4,False,ref_PmTYR,0.357,3,corehelix_core_fail
A0AAW0KIT8,canonical,True,6,False,,,,canonical_geometry
A0AAW0MAT5,canonical,True,6,False,,,,canonical_geometry
A0AAW0MVQ9,canonical,True,6,False,,,,canonical_geometry
A0AAW0N3K3,canonical,True,6,False,,,,canonical_geometry
A0AAW0P4U7,canonical,True,6,False,,,,canonical_geometry
A0AAW0PFQ4,canonical,True,6,False,,,,canonical_geometry
A0AAW0PKN3,canonical,True,6,False,,,,canonical_geometry
A0AAW0Q3H3,canonical,True,6,False,,,,canonical_geometry
A0AAW0Q5S1,noncanonical,False,5,True,ref_PmTYR,0.456,4,corehelix_core_ok
A0AAW0Q7W6,canonical,True,6,False,,,,canonical_geometry
A0AAW0Q806,canonical,True,6,False,,,,canonical_geometry
A0AAW0Q946,canonical,True,6,False,,,,canonical_geometry
A0AAW0QD99,discarded,False,5,False,ref_PmTYR,0.557,3,corehelix_core_fail
A0AAW0QEJ6,canonical,True,6,False,,,,canonical_geometry
A0AAW0QEN6,canonical,True,6,False,,,,canonical_geometry
A0AAW0QFG3,canonical,True,6,False,,,,canonical_geometry
A0AAW0QHX5,canonical,True,6,False,,,,canonical_geometry
A0AAW0QIT9,canonical,True,6,False,,,,canonical_geometry
A0AAW0QJE6,canonical,True,6,False,,,,canonical_geometry
A0AAW0QMD1,canonical,True,6,False,,,,canonical_geometry
A0AAW0QMN1,canonical,True,6,False,,,,canonical_geometry
A0AAW0QQ86,discarded,False,5,False,ref_PmTYR,0.567,2,corehelix_core_fail
A0AAW0QQB4,canonical,True,6,False,,,,canonical_geometry
A0AAW0QU21,canonical,True,6,False,,,,canonical_geometry
A0AAW0QU34,canonical,True,6,False,,,,canonical_geometry
A0AAW0QUJ7,canonical,True,6,False,,,,canonical_geometry
A0AAW0QY08,canonical,True,6,False,,,,canonical_geometry
A0AAW0QZE1,canonical,True,6,False,,,,canonical_geometry
A0AAW0R186,discarded,False,4,False,ref_2Y9W_Abisporus,0.478,3,corehelix_core_fail
A0AAW0R1D0,canonical,True,6,False,,,,canonical_geometry
A0AAW0R297,discarded,False,4,False,ref_PmTYR,0.257,3,corehelix_core_fail
A0AAW0R323,canonical,True,6,False,,,,canonical_geometry
A0AAW0R484,discarded,False,5,False,ref_PmTYR,0.427,3,corehelix_core_fail
A0AAW0R486,canonical,True,6,False,,,,canonical_geometry
A0AAW0R494,canonical,True,6,False,,,,canonical_geometry
A0AAW0R5B2,canonical,True,6,False,,,,canonical_geometry
A0AAW0R5L3,canonical,True,6,False,,,,canonical_geometry
A0AAW0R6S9,canonical,True,6,False,,,,canonical_geometry
A0AAW0R6Y1,canonical,True,6,False,,,,canonical_geometry
A0AAW0RA81,canonical,True,6,False,,,,canonical_geometry
A0AAW0RAF8,canonical,True,6,False,,,,canonical_geometry
A0AAW0RCU8,canonical,True,6,False,,,,canonical_geometry
A0AAW0RDJ2,canonical,True,6,False,,,,canonical_geometry
A0AAW0REN9,canonical,True,6,False,,,,canonical_geometry
A0AAW0RL97,canonical,True,6,False,,,,canonical_geometry
A0AAW0RWB0,canonical,True,6,False,,,,canonical_geometry
A0AAW0RYN0,canonical,True,6,False,,,,canonical_geometry
A0AAW0RZS7,canonical,True,6,False,,,,canonical_geometry
A0AAW0S6A5,canonical,True,6,False,,,,canonical_geometry
A0AAW0S788,discarded,False,4,False,ref_PmTYR,0.451,2,corehelix_core_fail
A0AAW0S807,canonical,True,6,False,,,,canonical_geometry
A0AAW0Y788,discarded,False,3,False,ref_PmTYR,0.32,2,corehelix_core_fail
A0AAW1BHH7,canonical,True,6,False,,,,canonical_geometry
A0AAW1C1T5,canonical,True,6,False,,,,canonical_geometry
A0AAW1EE71,canonical,True,6,False,,,,canonical_geometry
A0AAW1ETR3,canonical,True,6,False,,,,canonical_geometry
A0AAW1FPI5,canonical,True,6,False,,,,canonical_geometry
A0AAW1FT31,canonical,True,6,False,,,,canonical_geometry
A0AAW1FYT0,canonical,True,6,False,,,,canonical_geometry
A0AAW1G8T0,canonical,True,6,False,,,,canonical_geometry
A0AAW1KAG8,canonical,True,6,False,,,,canonical_geometry
A0AAW1MSU4,canonical,True,6,False,,,,canonical_geometry
A0AAW1MX99,discarded,False,3,False,ref_1BT3_Ibatatas,0.669,2,corehelix_core_fail
A0AAW1MZD2,canonical,True,6,False,,,,canonical_geometry
A0AAW1NAD2,canonical,True,6,False,,,,canonical_geometry
A0AAW1PJY0,canonical,True,6,False,,,,canonical_geometry
A0AAW1PVV6,canonical,True,6,False,,,,canonical_geometry
A0AAW1R416,canonical,True,6,False,,,,canonical_geometry
A0AAW1R6D9,canonical,True,6,False,,,,canonical_geometry
A0AAW1X415,discarded,False,0,False,,,,corehelix_core_fail
A0AAW1X7N6,discarded,False,3,False,ref_5CE9_Jregia,0.607,2,corehelix_core_fail
A0AAW1XHD6,canonical,True,6,False,,,,canonical_geometry
A0AAW1XIG5,canonical,True,6,False,,,,canonical_geometry
A0AAW1XJ06,canonical,True,6,False,,,,canonical_geometry
A0AAW1ZNT7,canonical,True,6,False,,,,canonical_geometry
A0AAW2A843,canonical,True,6,False,,,,canonical_geometry
A0AAW2AI30,canonical,True,6,False,,,,canonical_geometry
A0AAW2B4K4,canonical,True,6,False,,,,canonical_geometry
A0AAW2BX62,canonical,True,6,False,,,,canonical_geometry
A0AAW2J0M6,canonical,True,6,False,,,,canonical_geometry
A0AAW2JGL0,discarded,False,5,False,ref_5CE9_Jregia,0.619,3,corehelix_core_fail
A0AAW2JIK6,discarded,False,3,False,ref_5CE9_Jregia,0.383,2,corehelix_core_fail
A0AAW2JUJ0,discarded,False,5,False,ref_5CE9_Jregia,0.7,3,corehelix_core_fail
A0AAW2K2Z4,canonical,True,6,False,,,,canonical_geometry
A0AAW2K2Z5,canonical,True,6,False,,,,canonical_geometry
A0AAW2K313,canonical,True,6,False,,,,canonical_geometry
A0AAW2K3I5,canonical,True,6,False,,,,canonical_geometry
A0AAW2K3M1,discarded,False,3,False,ref_5CE9_Jregia,0.531,2,corehelix_core_fail
A0AAW2K438,discarded,False,6,False,,,,sixHis_fail_geometry
A0AAW2K4S6,canonical,True,6,False,,,,canonical_geometry
A0AAW2KAY8,discarded,False,3,False,ref_1BT3_Ibatatas,0.563,2,corehelix_core_fail
A0AAW2KBA3,discarded,False,1,False,ref_5CE9_Jregia,0.312,2,corehelix_core_fail
A0AAW2KDD6,discarded,False,3,False,ref_5CE9_Jregia,0.549,2,corehelix_core_fail
A0AAW2KEQ4,discarded,False,4,False,ref_5CE9_Jregia,0.453,2,corehelix_core_fail
A0AAW2KFM7,canonical,True,6,False,,,,canonical_geometry
A0AAW2KI31,canonical,True,6,False,,,,canonical_geometry
A0AAW2KIA4,canonical,True,6,False,,,,canonical_geometry
A0AAW2KIK0,discarded,False,3,False,ref_5CE9_Jregia,0.443,2,corehelix_core_fail
A0AAW2KIN2,canonical,True,6,False,,,,canonical_geometry
A0AAW2KJM2,discarded,False,3,False,ref_5CE9_Jregia,0.567,2,corehelix_core_fail
A0AAW2KK66,discarded,False,3,False,ref_1BT3_Ibatatas,0.254,1,corehelix_core_fail
A0AAW2KM54,canonical,True,6,False,,,,canonical_geometry
A0AAW2KU28,discarded,False,3,False,ref_5CE9_Jregia,0.61,2,corehelix_core_fail
A0AAW2KU48,discarded,False,3,False,ref_5CE9_Jregia,0.423,2,corehelix_core_fail
A0AAW2KUV5,discarded,False,5,False,ref_1BT3_Ibatatas,0.562,3,corehelix_core_fail
A0AAW2KUY8,discarded,False,3,False,ref_1BT3_Ibatatas,0.296,2,corehelix_core_fail
A0AAW2KWH3,canonical,True,6,False,,,,canonical_geometry
A0AAW2KWT0,canonical,True,6,False,,,,canonical_geometry
A0AAW2KYF0,discarded,False,3,False,ref_5CE9_Jregia,0.59,2,corehelix_core_fail
A0AAW2KYY0,canonical,True,6,False,,,,canonical_geometry
A0AAW2KZ94,discarded,False,3,False,ref_5CE9_Jregia,0.578,2,corehelix_core_fail
A0AAW2KZP3,discarded,False,3,False,ref_1BT3_Ibatatas,0.447,2,corehelix_core_fail
A0AAW2L0H7,discarded,False,3,False,ref_5CE9_Jregia,0.489,2,corehelix_core_fail
A0AAW2LMW0,canonical,True,6,False,,,,canonical_geometry
A0AAW2LMY5,canonical,True,6,False,,,,canonical_geometry
A0AAW2LP90,canonical,True,6,False,,,,canonical_geometry
A0AAW2LQ47,canonical,True,6,False,,,,canonical_geometry
A0AAW2LQ88,discarded,False,3,False,ref_5CE9_Jregia,0.579,2,corehelix_core_fail
A0AAW2LR86,discarded,False,5,False,ref_5CE9_Jregia,0.688,3,corehelix_core_fail
A0AAW2LS56,discarded,False,1,False,ref_2Y9W_Abisporus,0.082,0,corehelix_core_fail
A0AAW2MA93,discarded,False,5,False,ref_1BT3_Ibatatas,0.513,3,corehelix_core_fail
A0AAW2MB30,canonical,True,6,False,,,,canonical_geometry
A0AAW2MB87,canonical,True,6,False,,,,canonical_geometry
A0AAW2MD49,canonical,True,6,False,,,,canonical_geometry
A0AAW2MDW8,canonical,True,6,False,,,,canonical_geometry
A0AAW2ME38,canonical,True,6,False,,,,canonical_geometry
A0AAW2PAR5,canonical,True,6,False,,,,canonical_geometry
A0AAW2PCD8,discarded,False,3,False,ref_1BT3_Ibatatas,0.548,2,corehelix_core_fail
A0AAW2PCP3,canonical,True,6,False,,,,canonical_geometry
A0AAW2PDI7,canonical,True,6,False,,,,canonical_geometry
A0AAW2PEN6,discarded,False,4,False,ref_5CE9_Jregia,0.401,1,corehelix_core_fail
A0AAW2PFE9,canonical,True,6,False,,,,canonical_geometry
A0AAW2PH40,canonical,True,6,False,,,,canonical_geometry
A0AAW2Q464,canonical,True,6,False,,,,canonical_geometry
A0AAW2Q483,canonical,True,6,False,,,,canonical_geometry
A0AAW2Q488,canonical,True,6,False,,,,canonical_geometry
A0AAW2Q493,discarded,False,3,False,ref_1BT3_Ibatatas,0.477,2,corehelix_core_fail
A0AAW2Q4N2,canonical,True,6,False,,,,canonical_geometry
A0AAW2Q6H6,canonical,True,6,False,,,,canonical_geometry
A0AAW2T3A6,canonical,True,6,False,,,,canonical_geometry
A0AAW2T464,discarded,False,6,False,,,,sixHis_fail_geometry
A0AAW2T484,discarded,False,3,False,ref_1BT3_Ibatatas,0.343,1,corehelix_core_fail
A0AAW2T4B2,discarded,False,1,False,ref_5CE9_Jregia,0.535,2,corehelix_core_fail
A0AAW2T4T7,canonical,True,6,False,,,,canonical_geometry
A0AAW2T5C5,canonical,True,6,False,,,,canonical_geometry
A0AAW2T782,canonical,True,6,False,,,,canonical_geometry
A0AAW2T9S9,discarded,False,6,False,,,,sixHis_fail_geometry
A0AAW2TNR2,canonical,True,6,False,,,,canonical_geometry
A0AAW2TNW9,canonical,True,6,False,,,,canonical_geometry
A0AAW2TP12,canonical,True,6,False,,,,canonical_geometry
A0AAW2TPU7,canonical,True,6,False,,,,canonical_geometry
A0AAW2TQ19,canonical,True,6,False,,,,canonical_geometry
A0AAW2TQ77,discarded,False,3,False,ref_1BT3_Ibatatas,0.45,2,corehelix_core_fail
A0AAW2TQ89,discarded,False,3,False,ref_1BT3_Ibatatas,0.666,1,corehelix_core_fail
A0AAW2TRQ5,discarded,False,4,False,ref_5CE9_Jregia,0.512,3,corehelix_core_fail
A0AAW2WLU2,discarded,False,3,False,ref_5CE9_Jregia,0.628,2,corehelix_core_fail
A0AAW2WLU5,discarded,False,3,False,ref_5CE9_Jregia,0.453,2,corehelix_core_fail
A0AAW2WPE5,discarded,False,3,False,ref_5CE9_Jregia,0.496,2,corehelix_core_fail
A0AAW2WPH4,discarded,False,3,False,ref_1BT3_Ibatatas,0.432,2,corehelix_core_fail
A0AAW2WPR6,canonical,True,6,False,,,,canonical_geometry
A0AAW2WSM8,noncanonical,False,5,True,ref_5CE9_Jregia,0.535,4,corehelix_core_ok
A0AAW2WUC3,canonical,True,6,False,,,,canonical_geometry
A0AAW2YXC5,canonical,True,6,False,,,,canonical_geometry
A0AAW3DP87,canonical,True,6,False,,,,canonical_geometry
A0AAW3N5S9,canonical,True,6,False,,,,canonical_geometry
A0AAW4GB66,canonical,True,6,False,,,,canonical_geometry
A0AAW5AIV8,canonical,True,6,False,,,,canonical_geometry
A0AAW5T4F7,canonical,True,6,False,,,,canonical_geometry
A0AAW5ZGK4,canonical,True,6,False,,,,canonical_geometry
A0AAW5ZQG9,discarded,False,3,False,ref_PmTYR,0.442,2,corehelix_core_fail
A0AAW7XA35,canonical,True,6,False,,,,canonical_geometry
A0AAW8FMU8,canonical,True,6,False,,,,canonical_geometry
A0AAW9D0C5,canonical,True,6,False,,,,canonical_geometry
A0AAX0U970,canonical,True,6,False,,,,canonical_geometry
A0AAX2M5H7,canonical,True,6,False,,,,canonical_geometry
A0AAX2RJL4,canonical,True,6,False,,,,canonical_geometry
A0AAX2ZPI5,canonical,True,6,False,,,,canonical_geometry
A0AAX3G8D4,canonical,True,6,False,,,,canonical_geometry
A0AAX3IF49,canonical,True,6,False,,,,canonical_geometry
A0AAX3SQH6,discarded,False,5,False,ref_2Y9W_Abisporus,0.397,2,corehelix_core_fail
A0AAX3SQM0,discarded,False,1,False,ref_5CE9_Jregia,0.188,1,corehelix_core_fail
A0AAX3ZJ40,canonical,True,6,False,,,,canonical_geometry
A0AAX4HVW2,canonical,True,6,False,,,,canonical_geometry
A0AAX4I0H5,noncanonical,False,5,True,ref_PmTYR,0.405,4,corehelix_core_ok
A0AAX4I189,canonical,True,6,False,,,,canonical_geometry
A0AAX4I3W6,canonical,True,6,False,,,,canonical_geometry
A0AAX4I3X6,canonical,True,6,False,,,,canonical_geometry
A0AAX4I4P2,discarded,False,4,False,ref_2Y9W_Abisporus,0.398,2,corehelix_core_fail
A0AAX4IBI2,canonical,True,6,False,,,,canonical_geometry
A0AAX4IHE0,canonical,True,6,False,,,,canonical_geometry
A0AAX4IHQ5,discarded,False,3,False,ref_PmTYR,0.556,2,corehelix_core_fail
A0AAX4IHU9,canonical,True,6,False,,,,canonical_geometry
A0AAX4III9,canonical,True,6,False,,,,canonical_geometry
A0AAX4IJG7,noncanonical,False,5,True,ref_PmTYR,0.589,4,corehelix_core_ok
A0AAX4IR68,canonical,True,6,False,,,,canonical_geometry
A0AAX4IRE6,canonical,True,6,False,,,,canonical_geometry
A0AAX4IRV8,canonical,True,6,False,,,,canonical_geometry
A0AAX4ISH2,canonical,True,6,False,,,,canonical_geometry
A0AAX4IUW6,canonical,True,6,False,,,,canonical_geometry
A0AAX4IV46,canonical,True,6,False,,,,canonical_geometry
A0AAX4IXQ2,canonical,True,6,False,,,,canonical_geometry
A0AAX4IYC0,canonical,True,6,False,,,,canonical_geometry
A0AAX4J2W2,canonical,True,6,False,,,,canonical_geometry
A0AAX4JFT9,canonical,True,6,False,,,,canonical_geometry
A0AAX6BME2,canonical,True,6,False,,,,canonical_geometry
A0AAX6DFK4,canonical,True,6,False,,,,canonical_geometry
A0AAX6DNU9,canonical,True,6,False,,,,canonical_geometry
A0AAX6E5A0,canonical,True,6,False,,,,canonical_geometry
A0AAX6E935,canonical,True,6,False,,,,canonical_geometry
A0AAX6EJQ7,canonical,True,7,False,,,,canonical_geometry
A0AAX6EKB9,canonical,True,6,False,,,,canonical_geometry
A0AAX6EKC4,canonical,True,6,False,,,,canonical_geometry
A0AAX6EML1,canonical,True,6,False,,,,canonical_geometry
A0AAX6EMW0,discarded,False,3,False,ref_5CE9_Jregia,0.45,2,corehelix_core_fail
