member,accession,cterm_len,n_seg,status
W9RKP2_taxID_981085_model_A,W9RKP2,152,1,ok
W9RAD8_taxID_981085_model_A,W9RAD8,139,1,ok
W9SCQ4_taxID_981085_model_A,W9SCQ4,139,1,ok
W9RL63_taxID_981085_model_A,W9RL63,159,1,ok
A0A0N7EI22_taxID_170012_model_A,A0A0N7EI22,151,1,ok
W9S216_taxID_981085_model_A,W9S216,161,1,ok
W9RL68_taxID_981085_model_A,W9RL68,162,1,ok
W9STI3_taxID_981085_model_A,W9STI3,123,1,ok
A0A076FRP6_taxID_3635_model,A0A076FRP6,0,0,no_cterm
A0A0B2PHV4_taxID_3848_model,A0A0B2PHV4,0,0,no_cterm
A0A0D9ZQY0_taxID_40148_model,A0A0D9ZQY0,0,0,no_cterm
A0A110AXN9_taxID_126903_model,A0A110AXN9,0,0,no_cterm
A0A151TBD1_taxID_3821_model,A0A151TBD1,0,0,no_cterm
A0A176VEY3_taxID_1480154_model,A0A176VEY3,0,0,no_cterm
A0A176W503_taxID_1480154_model,A0A176W503,0,0,no_cterm
A0A176WL12_taxID_1480154_model,A0A176WL12,0,0,no_cterm
A0A2R6VXM9_taxID_3197_model,A0A2R6VXM9,0,0,no_cterm
A0A2R6W043_taxID_3197_model,A0A2R6W043,0,0,no_cterm
A0A2R6W061_taxID_3197_model,A0A2R6W061,0,0,no_cterm
A0A2R6W5A5_taxID_3197_model,A0A2R6W5A5,0,0,no_cterm
A0A2R6W5B2_taxID_3197_model,A0A2R6W5B2,0,0,no_cterm
A0AAF6AWZ2_taxID_1480154_model,A0AAF6AWZ2,0,0,no_cterm
A0AAF6AWZ3_taxID_1480154_model,A0AAF6AWZ3,0,0,no_cterm
A0AAF6AWZ4_taxID_1480154_model,A0AAF6AWZ4,0,0,no_cterm
A0AAF6AWZ5_taxID_1480154_model,A0AAF6AWZ5,0,0,no_cterm
A0AAF6AWZ8_taxID_1480154_model,A0AAF6AWZ8,0,0,no_cterm
A0AAF6B2Z5_taxID_1480154_model,A0AAF6B2Z5,0,0,no_cterm
A0AAF6B2Z6_taxID_1480154_model,A0AAF6B2Z6,0,0,no_cterm
A0A176VIK0_taxID_1480154_model,A0A176VIK0,0,0,no_cterm
A0A2R6XWE1_taxID_3197_model,A0A2R6XWE1,0,0,no_cterm
A0AAF6ASA3_taxID_1480154_model,A0AAF6ASA3,0,0,no_cterm
A0ABD1ZCL7_taxID_41844_model,A0ABD1ZCL7,0,0,no_cterm
A0A176WEU2_taxID_1480154_model,A0A176WEU2,36,1,no_cterm
A0A2R6WMN0_taxID_3197_model,A0A2R6WMN0,0,0,no_cterm
A0AAF6BVM1_taxID_1480154_model,A0AAF6BVM1,0,0,no_cterm
A0ABD1XW85_taxID_41844_model,A0ABD1XW85,0,0,no_cterm
A0ABD1XWP8_taxID_41844_model,A0ABD1XWP8,0,0,no_cterm
A0A176WFY1_taxID_1480154_model,A0A176WFY1,0,0,no_cterm
A0A176WGP9_taxID_1480154_model,A0A176WGP9,0,0,no_cterm
A0A2R6VZH9_taxID_3197_model,A0A2R6VZH9,0,0,no_cterm
A0AAF6AX00_taxID_1480154_model,A0AAF6AX00,0,0,no_cterm
A0A1E5WHX8_taxID_888268_model,A0A1E5WHX8,0,0,no_cterm
A0ABQ7U4I8_taxID_4113_model_A,A0ABQ7U4I8,0,0,no_cterm
K4CMI2_taxID_4081_model_A,K4CMI2,0,0,no_cterm
A0A1Y1IJ30_taxID_105231_model_A,A0A1Y1IJ30,0,0,no_cterm
A0A251TN65_taxID_4232_model,A0A251TN65,0,0,no_cterm
A0A2G2XMI6_taxID_33114_model,A0A2G2XMI6,0,0,no_cterm
A0A2G9GQP1_taxID_429701_model,A0A2G9GQP1,0,0,no_cterm
A0A2G9H9E5_taxID_429701_model,A0A2G9H9E5,0,0,no_cterm
A0A2K1K363_taxID_3218_model_A,A0A2K1K363,0,0,no_cterm
A0A7I3ZAZ7_taxID_3218_model_A,A0A7I3ZAZ7,0,0,no_cterm
A0A2N9HWV5_taxID_28930_model,A0A2N9HWV5,0,0,no_cterm
A0A9Q0VUS2_taxID_77065_model,A0A9Q0VUS2,0,0,no_cterm
A0A9W7JLJ4_taxID_183268_model,A0A9W7JLJ4,0,0,no_cterm
A0A2R6VZB5_taxID_3197_model_A,A0A2R6VZB5,0,0,no_cterm
A0A2R6VZL9_taxID_3197_model,A0A2R6VZL9,0,0,no_cterm
A0A2R6VYL4_taxID_3197_model_A,A0A2R6VYL4,0,0,no_cterm
A0A2R6WCK4_taxID_3197_model,A0A2R6WCK4,0,0,no_cterm
A0A176VZ75_taxID_1480154_model,A0A176VZ75,0,0,no_cterm
A0A2R6X2S1_taxID_3197_model,A0A2R6X2S1,0,0,no_cterm
A0A2R6XDH5_taxID_3197_model,A0A2R6XDH5,0,0,no_cterm
A0A2R6XDH6_taxID_3197_model,A0A2R6XDH6,0,0,no_cterm
A0A176WIF4_taxID_1480154_model,A0A176WIF4,0,0,no_cterm
A0A2R6XDH9_taxID_3197_model,A0A2R6XDH9,0,0,no_cterm
A0A2U1Q0M8_taxID_35608_model,A0A2U1Q0M8,0,0,no_cterm
A0A3Q7ILS0_taxID_4081_model_A,A0A3Q7ILS0,0,0,no_cterm
A0A484MJ80_taxID_132261_model,A0A484MJ80,0,0,no_cterm
A0A5J5R929_taxID_3634_model,A0A5J5R929,0,0,no_cterm
A0A118K108_taxID_59895_model_A,A0A118K108,0,0,no_cterm
A0A5N6NWK0_taxID_192012_model,A0A5N6NWK0,0,0,no_cterm
A0A679DYJ4_taxID_1480154_model_A,A0A679DYJ4,0,0,no_cterm
A0A176VQY9_taxID_1480154_model_A,A0A176VQY9,0,0,no_cterm
A0A2R6WF97_taxID_3197_model_A,A0A2R6WF97,0,0,no_cterm
A0AAV6HW47_taxID_479676_model,A0AAV6HW47,0,0,no_cterm
A0A6A6NKK1_taxID_3981_model,A0A6A6NKK1,0,0,no_cterm
A0AAE1QU03_taxID_243964_model_A,A0AAE1QU03,0,0,no_cterm
A0A6J5VS35_taxID_36596_model,A0A6J5VS35,0,0,no_cterm
A0A6J5Y3P4_taxID_36596_model,A0A6J5Y3P4,0,0,no_cterm
A0A6N2KVB3_taxID_40686_model_A,A0A6N2KVB3,0,0,no_cterm
A0A7D5G996_taxID_223891_model,A0A7D5G996,0,0,no_cterm
A0A7J6EUW8_taxID_3483_model_A,A0A7J6EUW8,0,0,no_cterm
A0A7J7GY73_taxID_4442_model,A0A7J7GY73,0,0,no_cterm
A0A7J8VK25_taxID_34286_model,A0A7J8VK25,0,0,no_cterm
A0A7J9AIE8_taxID_34288_model,A0A7J9AIE8,0,0,no_cterm
A0A061GMK1_taxID_3641_model,A0A061GMK1,0,0,no_cterm
A0A1D1ZH17_taxID_1678845_model,A0A1D1ZH17,0,0,no_cterm
A0A1U7ZNA7_taxID_4432_model_A,A0A1U7ZNA7,0,0,no_cterm
A0A1U8JTD9_taxID_3635_model_A,A0A1U8JTD9,0,0,no_cterm
A0A200PQR0_taxID_56857_model,A0A200PQR0,0,0,no_cterm
A0A2G2XM25_taxID_33114_model,A0A2G2XM25,0,0,no_cterm
A0A2G5CHB1_taxID_218851_model,A0A2G5CHB1,0,0,no_cterm
A0A2G5D3X9_taxID_218851_model,A0A2G5D3X9,0,0,no_cterm
A0A2G5EJL9_taxID_218851_model_A,A0A2G5EJL9,0,0,no_cterm
A0A2G9G0D2_taxID_429701_model_A,A0A2G9G0D2,0,0,no_cterm
A0A2N9HV20_taxID_28930_model,A0A2N9HV20,0,0,no_cterm
A0A2P5WVT9_taxID_3634_model_A,A0A2P5WVT9,0,0,no_cterm
A0A2P6PP83_taxID_74649_model_A,A0A2P6PP83,0,0,no_cterm
A0A2U1PRI5_taxID_35608_model,A0A2U1PRI5,0,0,no_cterm
A0A314XJ02_taxID_2094558_model_A,A0A314XJ02,0,0,no_cterm
A0A3B6CD40_taxID_4565_model,A0A3B6CD40,0,0,no_cterm
A0A3B6G245_taxID_4565_model,A0A3B6G245,0,0,no_cterm
A0A3L6SJK9_taxID_4540_model,A0A3L6SJK9,0,0,no_cterm
A0A453D0G4_taxID_200361_model,A0A453D0G4,0,0,no_cterm
A0A498K1J9_taxID_3750_model_A,A0A498K1J9,0,0,no_cterm
A0A4D6DKH9_taxID_2563119_model,A0A4D6DKH9,0,0,no_cterm
A0A4D6L761_taxID_3917_model,A0A4D6L761,0,0,no_cterm
A0A4U6VL40_taxID_4556_model,A0A4U6VL40,0,0,no_cterm
A0A4Y7L1N8_taxID_3469_model_A,A0A4Y7L1N8,0,0,no_cterm
A0A4Y7LJR4_taxID_3469_model_A,A0A4Y7LJR4,0,0,no_cterm
A0A5D2VZY8_taxID_34275_model_A,A0A5D2VZY8,0,0,no_cterm
A0A5J9TTW4_taxID_38414_model,A0A5J9TTW4,0,0,no_cterm
A0A6P5U5T0_taxID_42229_model_A,A0A6P5U5T0,0,0,no_cterm
A0A7D7A9L5_taxID_3860_model,A0A7D7A9L5,0,0,no_cterm
A0A7I8KJV7_taxID_51605_model_A,A0A7I8KJV7,0,0,no_cterm
A0A7J0F049_taxID_165716_model,A0A7J0F049,0,0,no_cterm
A0A7J6GE54_taxID_3483_model_A,A0A7J6GE54,0,0,no_cterm
A0A7J6X8X7_taxID_46969_model_A,A0A7J6X8X7,0,0,no_cterm
A0A7J7BZ93_taxID_458696_model_A,A0A7J7BZ93,0,0,no_cterm
A0A7J7BZA3_taxID_458696_model_A,A0A7J7BZA3,0,0,no_cterm
A0A7J7L126_taxID_39325_model_A,A0A7J7L126,0,0,no_cterm
A0A7J8Y4D5_taxID_34290_model,A0A7J8Y4D5,0,0,no_cterm
A0A7J8Y586_taxID_34290_model,A0A7J8Y586,0,0,no_cterm
A0A7J9E070_taxID_34281_model,A0A7J9E070,0,0,no_cterm
A0A7J9HMB7_taxID_34285_model_A,A0A7J9HMB7,0,0,no_cterm
A0A7J9J501_taxID_34283_model,A0A7J9J501,0,0,no_cterm
A0A7J9K0B4_taxID_34283_model,A0A7J9K0B4,0,0,no_cterm
A0A804K4K9_taxID_214687_model,A0A804K4K9,0,0,no_cterm
A0A804RRR4_taxID_4577_model,A0A804RRR4,0,0,no_cterm
A0A811NZK3_taxID_422564_model_A,A0A811NZK3,0,0,no_cterm
A0A822Z7C8_taxID_4432_model_A,A0A822Z7C8,0,0,no_cterm
A0A835DNL4_taxID_13715_model_A,A0A835DNL4,0,0,no_cterm
A0A835I7W5_taxID_261450_model_A,A0A835I7W5,0,0,no_cterm
A0A835QLC7_taxID_51239_model,A0A835QLC7,0,0,no_cterm
A0A8J5T3N5_taxID_103762_model,A0A8J5T3N5,0,0,no_cterm
A0A8S0Q4Z9_taxID_158383_model,A0A8S0Q4Z9,0,0,no_cterm
A0A9D4UPM2_taxID_13818_model,A0A9D4UPM2,0,0,no_cterm
A0A9D4Z585_taxID_13818_model_A,A0A9D4Z585,0,0,no_cterm
A0A9D5CS63_taxID_325984_model,A0A9D5CS63,0,0,no_cterm
A0A9E7H9U5_taxID_320322_model,A0A9E7H9U5,0,0,no_cterm
A0A9E7KM16_taxID_320322_model,A0A9E7KM16,0,0,no_cterm
A0A9P1EFV4_taxID_41803_model,A0A9P1EFV4,0,0,no_cterm
A0A9Q0FVE9_taxID_218843_model_A,A0A9Q0FVE9,0,0,no_cterm
A0A9Q0U7U2_taxID_40686_model,A0A9Q0U7U2,0,0,no_cterm
A0A9Q0ZBQ2_taxID_2511006_model,A0A9Q0ZBQ2,0,0,no_cterm
A0A9Q1A0X2_taxID_77065_model,A0A9Q1A0X2,0,0,no_cterm
A0A9R1EIT3_taxID_4565_model,A0A9R1EIT3,0,0,no_cterm
A0A9R1FRE5_taxID_4565_model,A0A9R1FRE5,0,0,no_cterm
A0A9W7MS00_taxID_183268_model_A,A0A9W7MS00,0,0,no_cterm
A0AA35YT50_taxID_75948_model,A0AA35YT50,0,0,no_cterm
A0AA38CVL5_taxID_29808_model,A0AA38CVL5,0,0,no_cterm
A0AA38F4V6_taxID_29808_model,A0AA38F4V6,0,0,no_cterm
A0AA89B2U6_taxID_1293975_model,A0AA89B2U6,0,0,no_cterm
A0AAD4RVK4_taxID_357466_model_A,A0AAD4RVK4,0,0,no_cterm
A0AAD4XE67_taxID_357466_model_A,A0AAD4XE67,0,0,no_cterm
A0AAD7P9S4_taxID_32244_model,A0AAD7P9S4,0,0,no_cterm
A0AAN9QJR5_taxID_3824_model_A,A0AAN9QJR5,0,0,no_cterm
A0AAP0I583_taxID_461633_model_A,A0AAP0I583,0,0,no_cterm
A0AAP0IE14_taxID_152367_model_A,A0AAP0IE14,0,0,no_cterm
A0AAP0IE78_taxID_152367_model,A0AAP0IE78,0,0,no_cterm
A0AAP0JNA5_taxID_152371_model_A,A0AAP0JNA5,0,0,no_cterm
A0AAP0KHG4_taxID_461633_model_A,A0AAP0KHG4,0,0,no_cterm
A0AAQ3KC62_taxID_4628_model_A,A0AAQ3KC62,0,0,no_cterm
A0AAQ3NE20_taxID_3915_model,A0AAQ3NE20,0,0,no_cterm
A0AAQ3RXA6_taxID_3915_model,A0AAQ3RXA6,0,0,no_cterm
A0AAV0PCP3_taxID_586396_model,A0AAV0PCP3,0,0,no_cterm
A0AAV5D987_taxID_191504_model,A0AAV5D987,0,0,no_cterm
A0AAV7EM17_taxID_158543_model_A,A0AAV7EM17,0,0,no_cterm
A0AAW2J0M6_taxID_2727403_model,A0AAW2J0M6,0,0,no_cterm
A0AAW2KFM7_taxID_300843_model,A0AAW2KFM7,0,0,no_cterm
A0AAW2PH40_taxID_2727405_model_A,A0AAW2PH40,0,0,no_cterm
A0AAW2T3A6_taxID_300843_model,A0AAW2T3A6,0,0,no_cterm
A0ABM4WNW1_taxID_13443_model_A,A0ABM4WNW1,0,0,no_cterm
A0ABR0XED2_taxID_99300_model,A0ABR0XED2,0,0,no_cterm
A0ABU6QKV3_taxID_79078_model,A0ABU6QKV3,0,0,no_cterm
A0ACC2M6H9_taxID_3435_model_A,A0ACC2M6H9,0,0,no_cterm
A0ACC2M6I7_taxID_3435_model_A,A0ACC2M6I7,0,0,no_cterm
A0ACD5V2G9_taxID_4498_model_A,A0ACD5V2G9,0,0,no_cterm
A5X3J8_taxID_39947_model,A5X3J8,0,0,no_cterm
A5X3P3_taxID_4529_model,A5X3P3,0,0,no_cterm
A5X3P7_taxID_4529_model,A5X3P7,0,0,no_cterm
A5X3P8_taxID_4529_model,A5X3P8,0,0,no_cterm
A7J0K6_taxID_140994_model,A7J0K6,0,0,no_cterm
A7J0K7_taxID_106546_model,A7J0K7,0,0,no_cterm
A7J0K8_taxID_140996_model,A7J0K8,0,0,no_cterm
A7J0L0_taxID_140997_model,A7J0L0,0,0,no_cterm
A7J0L2_taxID_35969_model,A7J0L2,0,0,no_cterm
A7J0L3_taxID_141002_model,A7J0L3,0,0,no_cterm
A7J0L4_taxID_141003_model,A7J0L4,0,0,no_cterm
A7J0L5_taxID_36612_model,A7J0L5,0,0,no_cterm
A7J0L7_taxID_133198_model,A7J0L7,0,0,no_cterm
A7J0L9_taxID_140998_model,A7J0L9,0,0,no_cterm
A7J0M2_taxID_32239_model,A7J0M2,0,0,no_cterm
A7J0M4_taxID_3755_model,A7J0M4,0,0,no_cterm
A7J0M5_taxID_151437_model,A7J0M5,0,0,no_cterm
A7J0M6_taxID_141004_model,A7J0M6,0,0,no_cterm
A7J0M8_taxID_141006_model,A7J0M8,0,0,no_cterm
A7J0N1_taxID_36600_model,A7J0N1,0,0,no_cterm
B0FIU2_taxID_3469_model_A,B0FIU2,0,0,no_cterm
B3TPV6_taxID_37682_model,B3TPV6,0,0,no_cterm
B9VU65_taxID_32224_model,B9VU65,0,0,no_cterm
D2SMN2_taxID_54796_model_A,D2SMN2,0,0,no_cterm
E5L9E4_taxID_4432_model,E5L9E4,0,0,no_cterm
O49132_taxID_35925_model,O49132,0,0,no_cterm
Q01KB8_taxID_4530_model,Q01KB8,0,0,no_cterm
Q5G1L3_taxID_309516_model,Q5G1L3,0,0,no_cterm
V7BQF7_taxID_3885_model_A,V7BQF7,0,0,no_cterm
A0A803QFV7_taxID_3483_model,A0A803QFV7,0,0,no_cterm
A0A5B7BMB9_taxID_16924_model,A0A5B7BMB9,0,0,no_cterm
A0AAU9M8C5_taxID_75947_model,A0AAU9M8C5,0,0,no_cterm
A0A804K4K7_taxID_214687_model,A0A804K4K7,0,0,no_cterm
A0A833RDF0_taxID_544730_model,A0A833RDF0,0,0,no_cterm
A0A843XT25_taxID_4460_model_A,A0A843XT25,0,0,no_cterm
A0A8J5YYR4_taxID_47600_model,A0A8J5YYR4,0,0,no_cterm
A0A8J6CKG0_taxID_47600_model_A,A0A8J6CKG0,0,0,no_cterm
A0A8K0IQ09_taxID_13894_model,A0A8K0IQ09,0,0,no_cterm
A0A8T0GM83_taxID_3225_model_A,A0A8T0GM83,0,0,no_cterm
A0A8T0QMF9_taxID_38727_model,A0A8T0QMF9,0,0,no_cterm
A0A8T0QPN1_taxID_38727_model,A0A8T0QPN1,0,0,no_cterm
A0A8T0QVS1_taxID_38727_model,A0A8T0QVS1,0,0,no_cterm
A0A8T0QVK0_taxID_38727_model,A0A8T0QVK0,0,0,no_cterm
A0A8T2TDG2_taxID_49495_model,A0A8T2TDG2,0,0,no_cterm
A0A8T2V169_taxID_49495_model,A0A8T2V169,0,0,no_cterm
A0A8T2UT99_taxID_49495_model,A0A8T2UT99,0,0,no_cterm
A0A9D3URW0_taxID_47602_model,A0A9D3URW0,0,0,no_cterm
A0A9P0ZJR5_taxID_41803_model,A0A9P0ZJR5,0,0,no_cterm
A0A9Q0KV07_taxID_273540_model,A0A9Q0KV07,0,0,no_cterm
A0A9Q0QJI7_taxID_40686_model,A0A9Q0QJI7,0,0,no_cterm
A0A9W7LP53_taxID_183268_model,A0A9W7LP53,0,0,no_cterm
A0A6J1BLU4_taxID_108875_model,A0A6J1BLU4,0,0,no_cterm
A0AA36A5G4_taxID_75948_model,A0AA36A5G4,0,0,no_cterm
A0AA38TIK8_taxID_347529_model,A0AA38TIK8,0,0,no_cterm
A0AA42B2P4_taxID_74823_model,A0AA42B2P4,0,0,no_cterm
A0AAD4RYT2_taxID_357466_model,A0AAD4RYT2,0,0,no_cterm
A0A4Y7IAC7_taxID_3469_model_A,A0A4Y7IAC7,0,0,no_cterm
A0A4Y7K271_taxID_3469_model_A,A0A4Y7K271,0,0,no_cterm
A0AAD4SFR9_taxID_357466_model,A0AAD4SFR9,0,0,no_cterm
A0AAD5D1H6_taxID_4212_model,A0AAD5D1H6,0,0,no_cterm
A0AAD5D3B2_taxID_4212_model,A0AAD5D3B2,0,0,no_cterm
A0AAD5DD46_taxID_4212_model,A0AAD5DD46,0,0,no_cterm
A0AAD6NSF9_taxID_889485_model_A,A0AAD6NSF9,0,0,no_cterm
A0AAE2CUP1_taxID_300844_model,A0AAE2CUP1,0,0,no_cterm
A0AAF6AWZ9_taxID_1480154_model,A0AAF6AWZ9,0,0,no_cterm
A0A2R6VZH5_taxID_3197_model,A0A2R6VZH5,0,0,no_cterm
A0AAF6B5F1_taxID_1480154_model,A0AAF6B5F1,0,0,no_cterm
A0A176VKC3_taxID_1480154_model,A0A176VKC3,0,0,no_cterm
A0A2R6WKW3_taxID_3197_model,A0A2R6WKW3,0,0,no_cterm
A0AAF6BMM8_taxID_1480154_model_A,A0AAF6BMM8,0,0,no_cterm
A0A176W193_taxID_1480154_model_A,A0A176W193,0,0,no_cterm
A0A2R6VZE8_taxID_3197_model_A,A0A2R6VZE8,0,0,no_cterm
A0AAP0HAD4_taxID_3103831_model,A0AAP0HAD4,0,0,no_cterm
A0AAP0JNY2_taxID_152371_model,A0AAP0JNY2,0,0,no_cterm
A0AAP0PMG1_taxID_152371_model,A0AAP0PMG1,0,0,no_cterm
A0AAP0J9F0_taxID_461633_model_A,A0AAP0J9F0,0,0,no_cterm
A0AAV0ND81_taxID_586396_model,A0AAV0ND81,0,0,no_cterm
A0AAV5G052_taxID_191504_model,A0AAV5G052,0,0,no_cterm
A0AAV9B0B5_taxID_55184_model_A,A0AAV9B0B5,0,0,no_cterm
A0AAV9LU83_taxID_50273_model,A0AAV9LU83,0,0,no_cterm
A0AAW2K313_taxID_300843_model_A,A0AAW2K313,0,0,no_cterm
A0AAW2KM54_taxID_2727405_model_A,A0AAW2KM54,0,0,no_cterm
A0AAW2MB87_taxID_2727403_model,A0AAW2MB87,0,0,no_cterm
A0AAW2TNW9_taxID_2727402_model,A0AAW2TNW9,0,0,no_cterm
A0AAW2WSM8_taxID_2727402_model,A0AAW2WSM8,0,0,no_cterm
A0AAX6E5A0_taxID_29817_model,A0AAX6E5A0,0,0,no_cterm
A0AAX6EJQ7_taxID_29817_model,A0AAX6EJQ7,0,0,no_cterm
A0AB40BPK1_taxID_55577_model,A0AB40BPK1,0,0,no_cterm
A0ABC8Z2B9_taxID_240449_model,A0ABC8Z2B9,0,0,no_cterm
A0ABC9HG94_taxID_240449_model,A0ABC9HG94,0,0,no_cterm
A0ABD1WHD2_taxID_205694_model_A,A0ABD1WHD2,0,0,no_cterm
A0ABD1ZAC3_taxID_41844_model,A0ABD1ZAC3,0,0,no_cterm
A0ABD1ZP60_taxID_41844_model,A0ABD1ZP60,0,0,no_cterm
A0ABD1ZQZ6_taxID_41844_model_A,A0ABD1ZQZ6,0,0,no_cterm
A0ABD2RGS5_taxID_62892_model,A0ABD2RGS5,0,0,no_cterm
A0ABD2YN85_taxID_153742_model_A,A0ABD2YN85,0,0,no_cterm
A0ABD3GLM9_taxID_122646_model,A0ABD3GLM9,0,0,no_cterm
A0ABD3GYN1_taxID_122646_model,A0ABD3GYN1,0,0,no_cterm
A0A2R6WG95_taxID_3197_model,A0A2R6WG95,0,0,no_cterm
A0ABD3HTA3_taxID_122646_model,A0ABD3HTA3,0,0,no_cterm
A0ABD3HAP7_taxID_122646_model,A0ABD3HAP7,0,0,no_cterm
A0ABD3HTA8_taxID_122646_model,A0ABD3HTA8,0,0,no_cterm
A0ABD3I1K4_taxID_122646_model,A0ABD3I1K4,0,0,no_cterm
A0ABD3I4E3_taxID_122646_model,A0ABD3I4E3,0,0,no_cterm
A0A176VS61_taxID_1480154_model,A0A176VS61,0,0,no_cterm
A0A2R6XDI4_taxID_3197_model,A0A2R6XDI4,0,0,no_cterm
A0ABD3I1T0_taxID_122646_model,A0ABD3I1T0,0,0,no_cterm
A0ABD3I4U1_taxID_122646_model,A0ABD3I4U1,0,0,no_cterm
A0ABD3I5S8_taxID_122646_model,A0ABD3I5S8,0,0,no_cterm
A0ABQ5IWI5_taxID_301880_model,A0ABQ5IWI5,0,0,no_cterm
A0ABR0XA22_taxID_99300_model,A0ABR0XA22,0,0,no_cterm
A0ABU6RLL4_taxID_79078_model,A0ABU6RLL4,0,0,no_cterm
A0ABU6U4L6_taxID_79078_model_A,A0ABU6U4L6,0,0,no_cterm
A0ABU6U5W4_taxID_79078_model,A0ABU6U5W4,0,0,no_cterm
A0ACB7VR67_taxID_55571_model,A0ACB7VR67,0,0,no_cterm
A0ACB9IQL7_taxID_185202_model,A0ACB9IQL7,0,0,no_cterm
A0ACB9KQN4_taxID_167791_model,A0ACB9KQN4,0,0,no_cterm
A0A8X8D4Z9_taxID_118781_model_A,A0A8X8D4Z9,0,0,no_cterm
A0A8X8D6J9_taxID_118781_model_A,A0A8X8D6J9,0,0,no_cterm
A0ACC1A5Y2_taxID_434234_model,A0ACC1A5Y2,0,0,no_cterm
A1EHK7_taxID_3847_model_A,A1EHK7,0,0,no_cterm
A7J0M0_taxID_32237_model,A7J0M0,0,0,no_cterm
A0ABR0VK49_taxID_99300_model,A0ABR0VK49,0,0,no_cterm
A7J0M3_taxID_133203_model,A7J0M3,0,0,no_cterm
B8AUJ0_taxID_39946_model,B8AUJ0,0,0,no_cterm
D8T3T5_taxID_88036_model_A,D8T3T5,0,0,no_cterm
D8RI09_taxID_88036_model_A,D8RI09,0,0,no_cterm
Q68NI4_taxID_4442_model,Q68NI4,0,0,no_cterm
