member,accession,cterm_len,n_seg,status
A0A2Z6QJV6_taxID_94130_model,A0A2Z6QJV6,0,0,no_cterm
A0A8H3LDR0_taxID_94130_model,A0A8H3LDR0,0,0,no_cterm
A0A8H3U2Q4_taxID_5025_model,A0A8H3U2Q4,0,0,no_cterm
A0A8H3W3M5_taxID_702518_model,A0A8H3W3M5,0,0,no_cterm
A0A8H3WZW9_taxID_4874_model_A,A0A8H3WZW9,0,0,no_cterm
A0A397U9E3_taxID_44941_model_A,A0A397U9E3,0,0,no_cterm
A0A397UDP9_taxID_44941_model_A,A0A397UDP9,0,0,no_cterm
A0A397V8S2_taxID_44941_model_A,A0A397V8S2,0,0,no_cterm
A0A8H3XIS9_taxID_4874_model_A,A0A8H3XIS9,0,0,no_cterm
A0A8H4EUW6_taxID_4874_model_A,A0A8H4EUW6,0,0,no_cterm
A0A9N8ZSY3_taxID_1348616_model,A0A9N8ZSY3,0,0,no_cterm
A0A9N9CQ97_taxID_1348616_model_A,A0A9N9CQ97,0,0,no_cterm
A0A9N9DJR9_taxID_60492_model,A0A9N9DJR9,0,0,no_cterm
A0A9N9DY61_taxID_1348616_model_A,A0A9N9DY61,0,0,no_cterm
A0A9N9FKX5_taxID_1348616_model,A0A9N9FKX5,0,0,no_cterm
A0A9N9NSN0_taxID_1348616_model,A0A9N9NSN0,0,0,no_cterm
A0A9N9P213_taxID_1348616_model_A,A0A9N9P213,0,0,no_cterm
A0A9N9P631_taxID_1433469_model,A0A9N9P631,0,0,no_cterm
A0A9N9PBX5_taxID_1433469_model,A0A9N9PBX5,0,0,no_cterm
A0ABN7UJP1_taxID_4874_model_A,A0ABN7UJP1,0,0,no_cterm
A0ACA9K0F7_taxID_85575_model_A,A0ACA9K0F7,0,0,no_cterm
A0ACA9K9U4_taxID_85575_model_A,A0ACA9K9U4,0,0,no_cterm
A0ACA9RPM3_taxID_160502_model,A0ACA9RPM3,0,0,no_cterm
A0A8H4AZG0_taxID_4874_model_A,A0A8H4AZG0,0,0,no_cterm
A0A397V0N4_taxID_44941_model_A,A0A397V0N4,0,0,no_cterm
A0A8H4ESV6_taxID_4874_model,A0A8H4ESV6,0,0,no_cterm
A0A8H4NX87_taxID_78861_model,A0A8H4NX87,0,0,no_cterm
A0A8H4P6A3_taxID_2364996_model,A0A8H4P6A3,0,0,no_cterm
A0A8H4Q371_taxID_2030778_model_A,A0A8H4Q371,0,0,no_cterm
A0A8H4RCD7_taxID_354080_model,A0A8H4RCD7,0,0,no_cterm
A0A8H4RGI4_taxID_354080_model,A0A8H4RGI4,0,0,no_cterm
A0A8H4T571_taxID_282569_model,A0A8H4T571,0,0,no_cterm
A0A8H4W2C0_taxID_354080_model,A0A8H4W2C0,34,1,no_cterm
A0A8H4X0V2_taxID_282569_model_A,A0A8H4X0V2,0,0,no_cterm
A0A8H4NXJ4_taxID_2364996_model,A0A8H4NXJ4,0,0,no_cterm
A0A8H5LR22_taxID_2823264_model,A0A8H5LR22,0,0,no_cterm
A0A8H5L7G9_taxID_42677_model,A0A8H5L7G9,0,0,no_cterm
A0A8H5TCH9_taxID_48490_model,A0A8H5TCH9,0,0,no_cterm
A0A8H5SVS3_taxID_42747_model,A0A8H5SVS3,0,0,no_cterm
A0A8K0RNQ8_taxID_61284_model,A0A8K0RNQ8,0,0,no_cterm
A0A8H6E4D1_taxID_209559_model_A,A0A8H6E4D1,0,0,no_cterm
A0A5N7CI82_taxID_209559_model_A,A0A5N7CI82,0,0,no_cterm
A0A8H6JY07_taxID_2175906_model,A0A8H6JY07,0,0,no_cterm
A0A8H6N0D2_taxID_2175907_model,A0A8H6N0D2,0,0,no_cterm
A0A8H6NYW2_taxID_2175873_model,A0A8H6NYW2,0,0,no_cterm
A0A8H6KE22_taxID_2175873_model,A0A8H6KE22,0,0,no_cterm
M2TJP1_taxID_665912_model,M2TJP1,0,0,no_cterm
A0A5N5CW49_taxID_45133_model_A,A0A5N5CW49,0,0,no_cterm
A0A8H7M1F4_taxID_456999_model_A,A0A8H7M1F4,0,0,no_cterm
A0A8H7WER1_taxID_108018_model,A0A8H7WER1,0,0,no_cterm
A0A8H8RR52_taxID_602034_model,A0A8H8RR52,0,0,no_cterm
A0A8H8RSC4_taxID_215460_model,A0A8H8RSC4,0,0,no_cterm
A0A8I2YZN7_taxID_495285_model_A,A0A8I2YZN7,0,0,no_cterm
A0A8I3ABR5_taxID_495285_model_A,A0A8I3ABR5,0,0,no_cterm
A0A8J2IYY8_taxID_61235_model,A0A8J2IYY8,0,0,no_cterm
A0A8J5PCQ5_taxID_485398_model,A0A8J5PCQ5,0,0,no_cterm
A0A8H5KJP4_taxID_48495_model,A0A8H5KJP4,0,0,no_cterm
A0A8H5P686_taxID_42677_model,A0A8H5P686,0,0,no_cterm
A0A8J5TNI1_taxID_485398_model,A0A8J5TNI1,0,0,no_cterm
A0A8H4KAI2_taxID_2364996_model,A0A8H4KAI2,0,0,no_cterm
A0A8J2JFH0_taxID_61235_model,A0A8J2JFH0,0,0,no_cterm
A0ABQ8R1M6_taxID_61235_model,A0ABQ8R1M6,0,0,no_cterm
A0A8K0QVH6_taxID_798071_model,A0A8K0QVH6,0,0,no_cterm
A0A8K0SFW5_taxID_80388_model,A0A8K0SFW5,0,0,no_cterm
A0A8K0WE54_taxID_61284_model,A0A8K0WE54,0,0,no_cterm
A0A8K0X9Z3_taxID_40658_model,A0A8K0X9Z3,0,0,no_cterm
A0A8T2QG03_taxID_49495_model,A0A8T2QG03,0,0,no_cterm
A0A8T2V4P9_taxID_49495_model,A0A8T2V4P9,0,0,no_cterm
A0A8T2QFW2_taxID_49495_model,A0A8T2QFW2,0,0,no_cterm
A0A8T2V0J4_taxID_49495_model,A0A8T2V0J4,0,0,no_cterm
A0A8T2V3L4_taxID_49495_model,A0A8T2V3L4,0,0,no_cterm
A0A8T2V7L2_taxID_49495_model,A0A8T2V7L2,0,0,no_cterm
A0A8T2V8E3_taxID_49495_model,A0A8T2V8E3,0,0,no_cterm
A0A8T2VC72_taxID_49495_model,A0A8T2VC72,0,0,no_cterm
A0A8T2VCL7_taxID_49495_model,A0A8T2VCL7,0,0,no_cterm
A0A977TEP2_taxID_36659_model,A0A977TEP2,0,0,no_cterm
A0A9N8H4W2_taxID_568900_model,A0A9N8H4W2,0,0,no_cterm
A0A9N9ACS1_taxID_60492_model_A,A0A9N9ACS1,0,0,no_cterm
A0A9N9BME1_taxID_144538_model,A0A9N9BME1,0,0,no_cterm
A0A8H4AMR5_taxID_4874_model,A0A8H4AMR5,0,0,no_cterm
A0A9N8WNI7_taxID_1117310_model,A0A9N8WNI7,0,0,no_cterm
A0A9N9HA91_taxID_1348616_model,A0A9N9HA91,0,0,no_cterm
A0ABM8W6N4_taxID_4874_model,A0ABM8W6N4,0,0,no_cterm
A0A9N9HQT6_taxID_1348616_model,A0A9N9HQT6,0,0,no_cterm
A0A9N9I8P4_taxID_60492_model,A0A9N9I8P4,0,0,no_cterm
A0A9N9L5T0_taxID_746836_model_A,A0A9N9L5T0,0,0,no_cterm
A0A9N9LFQ9_taxID_595503_model,A0A9N9LFQ9,0,0,no_cterm
A0A9N9L7K7_taxID_746836_model,A0A9N9L7K7,0,0,no_cterm
A0A9N9YPC9_taxID_160324_model,A0A9N9YPC9,0,0,no_cterm
A0ACA9U4D2_taxID_1349383_model,A0ACA9U4D2,0,0,no_cterm
A0A9P3G6B3_taxID_48140_model_A,A0A9P3G6B3,0,0,no_cterm
A0A9P3G846_taxID_48140_model,A0A9P3G846,0,0,no_cterm
A0A9P3LC23_taxID_48140_model,A0A9P3LC23,0,0,no_cterm
A0A9P4GEG7_taxID_1168544_model,A0A9P4GEG7,0,0,no_cterm
A0A9P4HB55_taxID_210430_model_A,A0A9P4HB55,0,0,no_cterm
A0A9P4IKI1_taxID_1504668_model_A,A0A9P4IKI1,0,0,no_cterm
A0A9P4MLF2_taxID_1168546_model_A,A0A9P4MLF2,0,0,no_cterm
A0A9P4MUJ7_taxID_1513339_model,A0A9P4MUJ7,0,0,no_cterm
A0A9P4MY33_taxID_1513339_model,A0A9P4MY33,0,0,no_cterm
A0A9P4QX66_taxID_682080_model,A0A9P4QX66,0,0,no_cterm
A0A9P4SB82_taxID_1346257_model_A,A0A9P4SB82,0,0,no_cterm
A0A9P4SDQ3_taxID_1346257_model,A0A9P4SDQ3,0,0,no_cterm
A0A9P4V8T4_taxID_682080_model,A0A9P4V8T4,0,0,no_cterm
N4UL14_taxID_1229664_model_A,N4UL14,0,0,no_cterm
A0A9P5B8M4_taxID_1803897_model,A0A9P5B8M4,0,0,no_cterm
A0A9P5DU41_taxID_44412_model_A,A0A9P5DU41,0,0,no_cterm
A0A9P5HQ80_taxID_595255_model,A0A9P5HQ80,0,0,no_cterm
A0A9P5LLI3_taxID_595255_model_A,A0A9P5LLI3,0,0,no_cterm
A0A9P6LML4_taxID_1095194_model_A,A0A9P6LML4,0,0,no_cterm
A0A9P7E4R0_taxID_48587_model,A0A9P7E4R0,0,0,no_cterm
A0A9P7FBZ7_taxID_1912936_model,A0A9P7FBZ7,0,0,no_cterm
A0A9P7HAA6_taxID_40199_model,A0A9P7HAA6,0,0,no_cterm
A0A9W8V6W5_taxID_1237075_model,A0A9W8V6W5,0,0,no_cterm
A0A9P7JPE6_taxID_1912936_model_A,A0A9P7JPE6,0,0,no_cterm
A0A9P7JWP4_taxID_1912936_model_A,A0A9P7JWP4,0,0,no_cterm
A0A9P7KK28_taxID_40199_model,A0A9P7KK28,0,0,no_cterm
A0A9P7RLL9_taxID_181124_model,A0A9P7RLL9,0,0,no_cterm
A0A9P7YP12_taxID_45428_model_A,A0A9P7YP12,0,0,no_cterm
A0A9P7ZAT5_taxID_1763456_model_A,A0A9P7ZAT5,0,0,no_cterm
A0A9P8HZL9_taxID_1670608_model,A0A9P8HZL9,0,0,no_cterm
A0A9P8M534_taxID_2596975_model,A0A9P8M534,0,0,no_cterm
A0A0B4H7V4_taxID_1276136_model,A0A0B4H7V4,0,0,no_cterm
A0A0A1V0A4_taxID_568076_model,A0A0A1V0A4,0,0,no_cterm
A0A0A2VJT0_taxID_1245745_model,A0A0A2VJT0,0,0,no_cterm
A0A168GH67_taxID_1081108_model,A0A168GH67,0,0,no_cterm
A0A179I0M2_taxID_33203_model_A,A0A179I0M2,0,0,no_cterm
A0A8H4LAM5_taxID_1237068_model_A,A0A8H4LAM5,0,0,no_cterm
A0A8H4UN72_taxID_1053134_model,A0A8H4UN72,0,0,no_cterm
A0A9P9J2H8_taxID_307937_model_A,A0A9P9J2H8,0,0,no_cterm
A0A9P9JAU8_taxID_1079267_model_A,A0A9P9JAU8,0,0,no_cterm
A0AA35M6L0_taxID_1926264_model_A,A0AA35M6L0,0,0,no_cterm
A0AA39GF27_taxID_5046_model,A0AA39GF27,0,0,no_cterm
A0AAW0RZS7_taxID_1069075_model,A0AAW0RZS7,0,0,no_cterm
A0ABR1HH68_taxID_979145_model_A,A0ABR1HH68,0,0,no_cterm
A0ABR1HKD6_taxID_2732573_model_A,A0ABR1HKD6,0,0,no_cterm
A0ABR1QDA7_taxID_335848_model_A,A0ABR1QDA7,0,0,no_cterm
A0ABR1TQW5_taxID_2905665_model_A,A0ABR1TQW5,0,0,no_cterm
A0ABR1WHV3_taxID_335842_model_A,A0ABR1WHV3,0,0,no_cterm
A0ABY6TRN0_taxID_29856_model_A,A0ABY6TRN0,0,0,no_cterm
A0ACC1QHQ0_taxID_468837_model,A0ACC1QHQ0,0,0,no_cterm
G3JS58_taxID_983644_model,G3JS58,0,0,no_cterm
A0A9P8VN70_taxID_1576542_model_A,A0A9P8VN70,0,0,no_cterm
A0A9P9APM6_taxID_1576542_model_A,A0A9P9APM6,0,0,no_cterm
A0A9P9D493_taxID_256645_model_A,A0A9P9D493,0,0,no_cterm
A0A9P9GGD9_taxID_48865_model,A0A9P9GGD9,0,0,no_cterm
A0A9P9IM25_taxID_256645_model,A0A9P9IM25,0,0,no_cterm
A0A9P9IMH5_taxID_307937_model,A0A9P9IMH5,0,0,no_cterm
A0A9Q0AIK5_taxID_1658444_model_A,A0A9Q0AIK5,0,0,no_cterm
A0ABR2V2D3_taxID_138068_model_A,A0ABR2V2D3,0,0,no_cterm
A0ABR2XI69_taxID_138064_model_A,A0ABR2XI69,0,0,no_cterm
A0A9Q8PMF0_taxID_5499_model,A0A9Q8PMF0,0,0,no_cterm
A0A9W4IER4_taxID_1612424_model,A0A9W4IER4,0,0,no_cterm
A0A9W4N770_taxID_99116_model,A0A9W4N770,0,0,no_cterm
A0A9W8QE01_taxID_2231603_model,A0A9W8QE01,0,0,no_cterm
A0A9W8RG83_taxID_195108_model_A,A0A9W8RG83,0,0,no_cterm
A0ACC0RIA1_taxID_1328300_model_A,A0ACC0RIA1,0,0,no_cterm
A0A9W8UFH3_taxID_2494466_model,A0A9W8UFH3,0,0,no_cterm
A0A8H4SVT9_taxID_1208366_model_A,A0A8H4SVT9,0,0,no_cterm
A0A9W8XD27_taxID_1932322_model,A0A9W8XD27,0,0,no_cterm
A0A9W9CIW1_taxID_798079_model,A0A9W9CIW1,0,0,no_cterm
A0A9W9EVY9_taxID_1131581_model,A0A9W9EVY9,0,0,no_cterm
A0A9X9ML18_taxID_62690_model,A0A9X9ML18,0,0,no_cterm
A0A381LGH1_taxID_1268274_model_A,A0A381LGH1,0,0,no_cterm
A0A656KGD9_taxID_1268274_model,A0A656KGD9,0,0,no_cterm
A0AA38RGD2_taxID_41990_model_A,A0AA38RGD2,0,0,no_cterm
A0AA39WCT5_taxID_314043_model_A,A0AA39WCT5,0,0,no_cterm
A0AA39WNN7_taxID_869390_model,A0AA39WNN7,0,0,no_cterm
A0AA39X8F2_taxID_252184_model,A0AA39X8F2,0,0,no_cterm
A0AA39YTE5_taxID_92897_model_A,A0AA39YTE5,0,0,no_cterm
A0AA39Z3B2_taxID_330535_model,A0AA39Z3B2,0,0,no_cterm
A0AA39Z580_taxID_869390_model,A0AA39Z580,0,0,no_cterm
A0A5N5DHS7_taxID_45133_model,A0A5N5DHS7,0,0,no_cterm
A0AAN6W1Y6_taxID_2587417_model_A,A0AAN6W1Y6,0,0,no_cterm
A0AAN6XG87_taxID_2587418_model_A,A0AAN6XG87,0,0,no_cterm
A0ABR0FW60_taxID_2093777_model_A,A0ABR0FW60,0,0,no_cterm
A0ABR0GTC6_taxID_2093779_model_A,A0ABR0GTC6,0,0,no_cterm
A0ABR0HY00_taxID_2093780_model_A,A0ABR0HY00,0,0,no_cterm
A0ABR0ILG5_taxID_2609844_model_A,A0ABR0ILG5,0,0,no_cterm
A0ABY6RUN5_taxID_48703_model_A,A0ABY6RUN5,0,0,no_cterm
B2AB03_taxID_515849_model_A,B2AB03,0,0,no_cterm
A0AA40AAU4_taxID_1954250_model,A0AA40AAU4,0,0,no_cterm
A0AA40DL14_taxID_1954250_model,A0AA40DL14,0,0,no_cterm
A0AA40DQR4_taxID_260670_model_A,A0AA40DQR4,0,0,no_cterm
A0AA40K749_taxID_314023_model_A,A0AA40K749,0,0,no_cterm
A0AAD4G8T3_taxID_1328754_model,A0AAD4G8T3,0,0,no_cterm
A0AAD6DB28_taxID_911720_model,A0AAD6DB28,0,0,no_cterm
A0AAD7IFW3_taxID_1033252_model,A0AAD7IFW3,0,0,no_cterm
A0AAD8UFI1_taxID_27357_model_A,A0AAD8UFI1,0,0,no_cterm
A0AAD9T0J2_taxID_946125_model,A0AAD9T0J2,0,0,no_cterm
A0AAD9B171_taxID_1836956_model_A,A0AAD9B171,0,0,no_cterm
A0AAD9YSY5_taxID_34407_model,A0AAD9YSY5,0,0,no_cterm
A0AAE0D0W4_taxID_34407_model_A,A0AAE0D0W4,0,0,no_cterm
A0ACC3ZAS3_taxID_5467_model,A0ACC3ZAS3,0,0,no_cterm
A0AAE0DG71_taxID_34407_model,A0AAE0DG71,0,0,no_cterm
A0AAE0I808_taxID_314031_model,A0AAE0I808,0,0,no_cterm
A0AAE0KEL3_taxID_330526_model,A0AAE0KEL3,0,0,no_cterm
A0AAE0MZ33_taxID_92902_model,A0AAE0MZ33,0,0,no_cterm
A0AAE1CE31_taxID_314037_model,A0AAE1CE31,0,0,no_cterm
A0AAI9UWB9_taxID_1209925_model_A,A0AAI9UWB9,0,0,no_cterm
A0A9Q0B5F6_taxID_1671311_model,A0A9Q0B5F6,0,0,no_cterm
A0AAI9XI30_taxID_1209925_model,A0AAI9XI30,0,0,no_cterm
A0AAI9XL02_taxID_1209925_model,A0AAI9XL02,0,0,no_cterm
A0AAI9Y7Q5_taxID_1209917_model,A0AAI9Y7Q5,0,0,no_cterm
A0AAI9YAM1_taxID_1209917_model_A,A0AAI9YAM1,0,0,no_cterm
A0AAI9ZJ62_taxID_359342_model_A,A0AAI9ZJ62,0,0,no_cterm
A0A010S1R5_taxID_1445577_model,A0A010S1R5,0,0,no_cterm
A0A135SQH1_taxID_703756_model_A,A0A135SQH1,0,0,no_cterm
A0A135V7B2_taxID_1209931_model_A,A0A135V7B2,0,0,no_cterm
A0A1B7Y3U5_taxID_759273_model_A,A0A1B7Y3U5,0,0,no_cterm
A0A1Q8RQU4_taxID_708187_model_A,A0A1Q8RQU4,0,0,no_cterm
A0A5Q4BX03_taxID_2078593_model_A,A0A5Q4BX03,0,0,no_cterm
A0A9P9WXB5_taxID_1658444_model,A0A9P9WXB5,0,0,no_cterm
A0A9P9X1G2_taxID_1671311_model_A,A0A9P9X1G2,0,0,no_cterm
A0AAD9LZF6_taxID_1216348_model_A,A0AAD9LZF6,0,0,no_cterm
A0AAJ0A9B9_taxID_1209918_model,A0AAJ0A9B9,0,0,no_cterm
A0AAV9TS26_taxID_1209068_model_A,A0AAV9TS26,0,0,no_cterm
A0AAX4IHU9_taxID_34406_model_A,A0AAX4IHU9,0,0,no_cterm
A0ABQ9PMC0_taxID_1209924_model_A,A0ABQ9PMC0,0,0,no_cterm
H1V3M6_taxID_759273_model_A,H1V3M6,0,0,no_cterm
A0AAJ0A2A4_taxID_359342_model,A0AAJ0A2A4,0,0,no_cterm
A0AAJ0ASF6_taxID_1209918_model_A,A0AAJ0ASF6,0,0,no_cterm
A0AAJ0AXE4_taxID_1209918_model_A,A0AAJ0AXE4,0,0,no_cterm
A0AAJ0BKB6_taxID_438768_model,A0AAJ0BKB6,0,0,no_cterm
A0AAJ0DXZ3_taxID_1209916_model_A,A0AAJ0DXZ3,0,0,no_cterm
A0AAJ0H1A4_taxID_1170767_model_A,A0AAJ0H1A4,0,0,no_cterm
A0AAJ0MUX5_taxID_588809_model_A,A0AAJ0MUX5,0,0,no_cterm
A0A8S8ZRM5_taxID_5147_model_A,A0A8S8ZRM5,0,0,no_cterm
A0AAN6SIU6_taxID_241081_model_A,A0AAN6SIU6,0,0,no_cterm
F7VLZ9_taxID_771870_model_A,F7VLZ9,0,0,no_cterm
F8N0H0_taxID_510951_model_A,F8N0H0,0,0,no_cterm
Q7SFK3_taxID_367110_model_A,Q7SFK3,0,0,no_cterm
A0AAN6W3U5_taxID_2587417_model,A0AAN6W3U5,0,0,no_cterm
A0AAV9I382_taxID_585594_model_A,A0AAV9I382,0,0,no_cterm
A0AAN6XBQ4_taxID_2587418_model,A0AAN6XBQ4,0,0,no_cterm
A0AAN6XZC3_taxID_261697_model,A0AAN6XZC3,0,0,no_cterm
A0AAN7GZJ2_taxID_252190_model,A0AAN7GZJ2,0,0,no_cterm
A0AAN7WD97_taxID_574655_model,A0AAN7WD97,0,0,no_cterm
A0AAN8MJL4_taxID_47235_model_A,A0AAN8MJL4,0,0,no_cterm
A0AAN8N9S7_taxID_47235_model,A0AAN8N9S7,0,0,no_cterm
A0AAN8NKR9_taxID_74498_model,A0AAN8NKR9,0,0,no_cterm
A0AAN8RYC8_taxID_74498_model_A,A0AAN8RYC8,0,0,no_cterm
A0AAN9V3Q1_taxID_117547_model,A0AAN9V3Q1,0,0,no_cterm
A0AAQ3M6B4_taxID_150365_model,A0AAQ3M6B4,0,0,no_cterm
A0AAV9GFL8_taxID_3040156_model,A0AAV9GFL8,0,0,no_cterm
A0AAV9GH49_taxID_3040156_model,A0AAV9GH49,0,0,no_cterm
A0AAV9HJ01_taxID_585594_model_A,A0AAV9HJ01,0,0,no_cterm
A0AAX4IRV8_taxID_34406_model,A0AAX4IRV8,0,0,no_cterm
A0AAV9U1M6_taxID_1796055_model,A0AAV9U1M6,0,0,no_cterm
A0AAV9UL65_taxID_1796055_model,A0AAV9UL65,0,0,no_cterm
A0AAV9WTG2_taxID_2528407_model,A0AAV9WTG2,0,0,no_cterm
A0AAV9WYP6_taxID_2528407_model,A0AAV9WYP6,0,0,no_cterm
A0AAV9X0N3_taxID_2528407_model,A0AAV9X0N3,0,0,no_cterm
A0AAV9XIV8_taxID_2528407_model,A0AAV9XIV8,0,0,no_cterm
A0AAV9XS44_taxID_2528407_model,A0AAV9XS44,0,0,no_cterm
A0AAW0C1Q8_taxID_297713_model,A0AAW0C1Q8,0,0,no_cterm
A0AAW0GI35_taxID_2478898_model,A0AAW0GI35,0,0,no_cterm
A0AAW0QFG3_taxID_1337665_model,A0AAW0QFG3,0,0,no_cterm
A0ABR2J6Q7_taxID_335852_model,A0ABR2J6Q7,0,0,no_cterm
A0AAW1PJY0_taxID_41462_model,A0AAW1PJY0,0,0,no_cterm
A0AAW1R6D9_taxID_41462_model,A0AAW1R6D9,0,0,no_cterm
A0AB34KA35_taxID_1052096_model,A0AB34KA35,0,0,no_cterm
A0ABN7UN39_taxID_4874_model_A,A0ABN7UN39,0,0,no_cterm
A0ABN7V4Q6_taxID_4874_model_A,A0ABN7V4Q6,0,0,no_cterm
A0ABN7VSD9_taxID_4874_model_A,A0ABN7VSD9,0,0,no_cterm
A0ABN7UUS2_taxID_4874_model_A,A0ABN7UUS2,0,0,no_cterm
A0ABN7W897_taxID_4874_model_A,A0ABN7W897,0,0,no_cterm
A0ACA9RE12_taxID_160502_model_A,A0ACA9RE12,0,0,no_cterm
A0ABP0DT38_taxID_1892477_model_A,A0ABP0DT38,0,0,no_cterm
A0ABQ6WQY3_taxID_1825620_model,A0ABQ6WQY3,0,0,no_cterm
A0ABQ9PHX0_taxID_1209924_model_A,A0ABQ9PHX0,0,0,no_cterm
A0A9Q0B0U4_taxID_1671311_model_A,A0A9Q0B0U4,0,0,no_cterm
A0ABQ9Q029_taxID_1209924_model_A,A0ABQ9Q029,0,0,no_cterm
A0A135U459_taxID_1460502_model_A,A0A135U459,0,0,no_cterm
A0ABQ9QHC9_taxID_1209934_model_A,A0ABQ9QHC9,0,0,no_cterm
A0ABQ9RVH4_taxID_1209934_model,A0ABQ9RVH4,0,0,no_cterm
A0AAI9YKZ4_taxID_1209916_model,A0AAI9YKZ4,0,0,no_cterm
A0ABQ9T1E5_taxID_1914294_model_A,A0ABQ9T1E5,0,0,no_cterm
A0ABQ9SAN9_taxID_1914294_model_A,A0ABQ9SAN9,0,0,no_cterm
A0ABR0FB45_taxID_2093777_model,A0ABR0FB45,0,0,no_cterm
A0ABR0H6I9_taxID_2093780_model,A0ABR0H6I9,0,0,no_cterm
A0ABR1H6D0_taxID_979145_model,A0ABR1H6D0,0,0,no_cterm
A0ABR1MLN1_taxID_55181_model,A0ABR1MLN1,0,0,no_cterm
A0ABR1LEU3_taxID_989973_model,A0ABR1LEU3,0,0,no_cterm
A0ABR1U9F9_taxID_2905665_model,A0ABR1U9F9,0,0,no_cterm
A0ABR1US72_taxID_335842_model,A0ABR1US72,0,0,no_cterm
A0ABR1X2K9_taxID_1337664_model_A,A0ABR1X2K9,0,0,no_cterm
A0ABR1YE84_taxID_121624_model,A0ABR1YE84,0,0,no_cterm
A0ABR2XQM0_taxID_138064_model,A0ABR2XQM0,0,0,no_cterm
A0ABR2UEU0_taxID_138068_model,A0ABR2UEU0,0,0,no_cterm
A0ABR3IYU4_taxID_104357_model,A0ABR3IYU4,0,0,no_cterm
A0A177BYL1_taxID_1460663_model,A0A177BYL1,0,0,no_cterm
A0ABR3Y8K5_taxID_223376_model,A0ABR3Y8K5,0,0,no_cterm
A0ABR4GER8_taxID_714993_model,A0ABR4GER8,0,0,no_cterm
A0ABR4IDY3_taxID_176166_model,A0ABR4IDY3,0,0,no_cterm
A0ABR4K0T4_taxID_1810923_model,A0ABR4K0T4,0,0,no_cterm
A0ABR4P7F6_taxID_108571_model_A,A0ABR4P7F6,0,0,no_cterm
A0ABY6SIT4_taxID_48703_model,A0ABY6SIT4,0,0,no_cterm
A0ABY6UJV8_taxID_29856_model,A0ABY6UJV8,0,0,no_cterm
A0ACA9JZ12_taxID_1433469_model,A0ACA9JZ12,0,0,no_cterm
A0ACA9KKF6_taxID_1433469_model,A0ACA9KKF6,0,0,no_cterm
A0ACA9M6F6_taxID_1316150_model_A,A0ACA9M6F6,0,0,no_cterm
A0A9N9BAW6_taxID_1348616_model_A,A0A9N9BAW6,0,0,no_cterm
A0ACC0DDX5_taxID_110542_model,A0ACC0DDX5,0,0,no_cterm
A0ACC0R369_taxID_1328300_model_A,A0ACC0R369,0,0,no_cterm
A0A9P9KYY7_taxID_169388_model_A,A0A9P9KYY7,0,0,no_cterm
A0A9W8R7R4_taxID_195108_model_A,A0A9W8R7R4,0,0,no_cterm
A0ACC1RTN0_taxID_194682_model,A0ACC1RTN0,0,0,no_cterm
A0ACC1S194_taxID_57161_model,A0ACC1S194,0,0,no_cterm
A0A8H4L388_taxID_1237068_model,A0A8H4L388,0,0,no_cterm
A0ACC1SF13_taxID_194682_model,A0ACC1SF13,0,0,no_cterm
A0ACC1SFB7_taxID_57161_model,A0ACC1SFB7,0,0,no_cterm
A0ACC1SKZ7_taxID_57161_model,A0ACC1SKZ7,0,0,no_cterm
A0ACC1T5A6_taxID_194682_model,A0ACC1T5A6,0,0,no_cterm
A0ACC1T8E7_taxID_194682_model_A,A0ACC1T8E7,0,0,no_cterm
A0ACC3AZX0_taxID_138277_model,A0ACC3AZX0,0,0,no_cterm
A0ACC3MCJ7_taxID_1690605_model_A,A0ACC3MCJ7,0,0,no_cterm
A0ACC8EKA8_taxID_794803_model_A,A0ACC8EKA8,0,0,no_cterm
A0ACD3Z4V6_taxID_2747967_model_A,A0ACD3Z4V6,0,0,no_cterm
A1D120_taxID_331117_model,A1D120,0,0,no_cterm
A0A9P8SUG2_taxID_746128_model,A0A9P8SUG2,0,0,no_cterm
Q8J130_taxID_330879_model,Q8J130,0,0,no_cterm
B0XPC0_taxID_451804_model,B0XPC0,0,0,no_cterm
A0ABR0I242_taxID_2093780_model,A0ABR0I242,0,0,no_cterm
B7VEV0_taxID_42249_model_A,B7VEV0,0,0,no_cterm
A7DZQ9_taxID_39416_model_A,A7DZQ9,0,0,no_cterm
B7VEU9_taxID_42251_model_A,B7VEU9,0,0,no_cterm
C7YL06_taxID_660122_model_A,C7YL06,0,0,no_cterm
C7Z2S7_taxID_660122_model,C7Z2S7,0,0,no_cterm
E1ZA37_taxID_554065_model_A,E1ZA37,0,0,no_cterm
E3QW88_taxID_645133_model_A,E3QW88,0,0,no_cterm
A0AAD8Q6J0_taxID_681940_model_A,A0AAD8Q6J0,0,0,no_cterm
F2T449_taxID_653446_model,F2T449,0,0,no_cterm
F8P749_taxID_578457_model,F8P749,0,0,no_cterm
G0RRF5_taxID_431241_model,G0RRF5,0,0,no_cterm
G9NNK0_taxID_452589_model,G9NNK0,0,0,no_cterm
G1XT03_taxID_756982_model_A,G1XT03,0,0,no_cterm
A0A6G1M8L0_taxID_2813651_model_A,A0A6G1M8L0,0,0,no_cterm
A0A7C8R9U8_taxID_2813651_model_A,A0A7C8R9U8,0,0,no_cterm
A0A8H2E7V3_taxID_2813651_model_A,A0A8H2E7V3,0,0,no_cterm
G4TM95_taxID_1109443_model_A,G4TM95,0,0,no_cterm
